Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
50_MyMVP-master,test.aron.com.fragmentdemo,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,11
50_MyMVP-master,test.aron.com.fragmentdemo,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,11
50_MyMVP-master,test.aron.com.fragmentdemo,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,11
50_MyMVP-master,test.aron.com.fragmentdemo.impl,CallBackImpl,onResponse,Magic Number,The method contains a magic number: 2000,28
50_MyMVP-master,test.aron.com.fragmentdemo.impl,CallBackImpl,run,Magic Number,The method contains a magic number: 2000,31
50_MyMVP-master,test.aron.com.fragmentdemo.ui.fragment,ItemFragment,setData,Magic Number,The method contains a magic number: 10,64
50_MyMVP-master,com.aron.framedemo,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,11
50_MyMVP-master,com.aron.framedemo,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,11
50_MyMVP-master,com.aron.framedemo,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,11
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,RetrofitManager,Long Statement,The length of the statement "Retrofit retrofit=new Retrofit.Builder().baseUrl(Constant.NETEAST_HOST).addCallAdapterFactory(RxJavaCallAdapterFactory.create()).addConverterFactory(GsonConverterFactory.create()).client(getOkHttpClient()).build();" is 214.,41
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Long Statement,The length of the statement "sOkHttpClient=new OkHttpClient.Builder().cache(cache).connectTimeout(6`TimeUnit.SECONDS).readTimeout(6`TimeUnit.SECONDS).writeTimeout(6`TimeUnit.SECONDS).addInterceptor(mLoggingInterceptor).build();" is 198.,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Magic Number,The method contains a magic number: 1024,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Magic Number,The method contains a magic number: 1024,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Magic Number,The method contains a magic number: 100,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Magic Number,The method contains a magic number: 6,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Magic Number,The method contains a magic number: 6,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,getOkHttpClient,Magic Number,The method contains a magic number: 6,49
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,intercept,Long Statement,The length of the statement "KLog.i(String.format(Locale.getDefault()`"Received response for %s in %.1fms%n%s"`response.request().url()`(t2 - t1) / 1e6d`response.headers()));" is 145.,68
50_MyMVP-master,com.aron.framedemo.api,RetrofitManager,intercept,Magic Number,The method contains a magic number: 1e6d,68
50_MyMVP-master,com.aron.framedemo.presenter.impl,NewsDetailPresenterImpl,isChange,Magic Number,The method contains a magic number: 2,71
50_MyMVP-master,com.aron.framedemo.presenter.impl,NewsPresenterImpl,loadNewsData,Long Statement,The length of the statement "RetrofitManager.getInstance().getNewsListObservable(mNewsType`mNewsId`mStartPage).flatMap(new Func1<Map<String`List<NewsSummary>>`Observable<NewsSummary>>(){" is 157.,36
