Project Name,Package Name,Architecture Smell,Cause of the Smell
SimplifyReader-master,com.youku.player,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.youku.service.download
SimplifyReader-master,com.youku.player.plugin,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.youku.player.plugin; com.youku.player.base
SimplifyReader-master,com.youku.player.plugin,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.youku.player.base
SimplifyReader-master,com.youku.player.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.youku.player.base; com.youku.player.plugin
SimplifyReader-master,com.youku.player.base,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.obsessive.library.base
SimplifyReader-master,com.youku.player.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [YoukuPlayerView; YoukuBasePlayerActivity; PasswordInputDialog; YoukuPlayer; BasePlayerActivity]; [IBasePlayActivity]; [DialogPositiveClick]. LCC (Lack of Component Cohesion) = 0.43
SimplifyReader-master,com.github.obsessive.simplifyreader.ui.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ImagesDetailActivity]; [PlayerActivity]; [SplashActivity; HomeActivity; AboutUsActivity; FeedBackActivity]. LCC (Lack of Component Cohesion) = 0.5
SimplifyReader-master,com.github.obsessive.simplifyreader.ui.activity.qrcode.decode,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.obsessive.simplifyreader.ui.activity.qrcode.decode; com.github.obsessive.simplifyreader.ui.activity.qrcode
SimplifyReader-master,com.github.obsessive.simplifyreader.ui.activity.qrcode.decode,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.obsessive.simplifyreader.ui.activity.qrcode
SimplifyReader-master,com.github.obsessive.simplifyreader.ui.activity.qrcode,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.github.obsessive.simplifyreader.ui.activity.qrcode; com.github.obsessive.simplifyreader.ui.activity.qrcode.decode
SimplifyReader-master,com.github.obsessive.simplifyreader.ui.activity.qrcode,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.github.obsessive.simplifyreader.ui.activity.picker
SimplifyReader-master,com.github.obsessive.simplifyreader.ui.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MusicsFragment; PlayBundleBroadCast; PlayPositionBroadCast; PlaySecondProgressBroadCast]; [ImagesContainerFragment; ImagesListFragment]; [VideosListFragment; VideosContainerFragment]. LCC (Lack of Component Cohesion) = 0.38
SimplifyReader-master,com.github.obsessive.simplifyreader.bean,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AboutListEntity]; [ImagesListEntity]; [MusicsListEntity]; [VideosListUserEntity; VideosListEntity]; [ImagesOwnerEntity]; [BaseEntity; NavigationEntity]; [MusicsChannels]; [ResponseVideosListEntity]; [ResponseImagesListEntity]; [ResponseMusicsListentity]. LCC (Lack of Component Cohesion) = 0.83
SimplifyReader-master,com.github.obsessive.simplifyreader.presenter.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ImagesListPresenterImpl]; [MusicsPresenterImpl]; [VideosDetailPresenterImpl]; [HomePresenterImpl]; [VideosContainerPresenterImpl]; [ImagesContainerPresenterImpl]; [VideosListPresenterImpl]; [SplashPresenterImpl]. LCC (Lack of Component Cohesion) = 1.0
SimplifyReader-master,com.github.obsessive.simplifyreader.utils,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android.volley.toolbox
SimplifyReader-master,com.github.obsessive.simplifyreader.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ImagePickerListView]; [CommonContainerView]; [VideosListView]; [HomeView]; [SplashView]; [ImagesListView]; [VideosDetailView]; [MusicsView]. LCC (Lack of Component Cohesion) = 1.0
