Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
SimplifyReader-master,com.youku.service.download,BaseDownload,getDownloadInfo,Long Statement,The length of the statement "DownloadInfo info=getDownloadInfoBySavePath(sdCard_list.get(i).path + YoukuPlayerApplication.getDownloadPath() + videoId+ "/");" is 127.,58
SimplifyReader-master,com.youku.service.download,BaseDownload,getNewDownloadingData,Complex Conditional,The conditional expression info != null && info.getState() != DownloadInfo.STATE_FINISH && info.getState() != DownloadInfo.STATE_CANCEL is complex.,96
SimplifyReader-master,com.youku.service.download,BaseDownload,getNewDownloadingData,Long Statement,The length of the statement "DownloadInfo info=getDownloadInfoBySavePath(sdCard_list.get(j).path + YoukuPlayerApplication.getDownloadPath() + vid+ "/");" is 123.,96
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,onReceive,Magic Number,The method contains a magic number: 1500,75
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,onReceive,Complex Method,Cyclomatic complexity of the method is 12,138
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,createDownload,Complex Method,Cyclomatic complexity of the method is 9,275
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,createDownload,Long Statement,The length of the statement "context.sendBroadcast(new Intent(IDownload.ACTION_CREATE_DOWNLOAD_ALL_READY).putExtra(IDownload.KEY_CREATE_DOWNLOAD_IS_NEED_REFRESH`false));" is 140.,275
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,createDownloads,Long Statement,The length of the statement "context.sendBroadcast(new Intent(IDownload.ACTION_CREATE_DOWNLOAD_ALL_READY).putExtra(IDownload.KEY_CREATE_DOWNLOAD_IS_NEED_REFRESH`false));" is 140.,318
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,startNewTask,Complex Conditional,The conditional expression (state == DownloadInfo.STATE_WAITING || state == DownloadInfo.STATE_EXCEPTION || state == DownloadInfo.STATE_INIT) && info.startTime > startTime is complex.,369
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,startNewTask,Complex Conditional,The conditional expression (state == DownloadInfo.STATE_WAITING || state == DownloadInfo.STATE_INIT || state == DownloadInfo.STATE_EXCEPTION) && info.retry < 1 && info.createTime < firstStartTime is complex.,369
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,startNewTask,Complex Method,Cyclomatic complexity of the method is 17,369
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,startNewTask,Long Statement,The length of the statement "else if ((state == DownloadInfo.STATE_WAITING || state == DownloadInfo.STATE_EXCEPTION || state == DownloadInfo.STATE_INIT) && info.startTime > startTime) {" is 156.,369
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,startNewTask,Long Statement,The length of the statement "else if ((state == DownloadInfo.STATE_WAITING || state == DownloadInfo.STATE_INIT || state == DownloadInfo.STATE_EXCEPTION) && info.retry < 1 && info.createTime < firstStartTime) {" is 180.,369
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,startNewTask,Magic Number,The method contains a magic number: 999999999999999999L,369
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,deleteDownloading,Complex Conditional,The conditional expression thread != null && thread.isStop() == false && taskId.equals(thread.getTaskId()) is complex.,525
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,hasLivingTask,Complex Conditional,The conditional expression state == DownloadInfo.STATE_INIT || state == DownloadInfo.STATE_DOWNLOADING || state == DownloadInfo.STATE_WAITING || state == DownloadInfo.STATE_EXCEPTION is complex.,582
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,hasLivingTask,Long Statement,The length of the statement "if (state == DownloadInfo.STATE_INIT || state == DownloadInfo.STATE_DOWNLOADING || state == DownloadInfo.STATE_WAITING || state == DownloadInfo.STATE_EXCEPTION) {" is 162.,582
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,getCurrentDownloadSDCardPath,Complex Method,Cyclomatic complexity of the method is 19,631
SimplifyReader-master,com.youku.service.download,DownloadServiceManager,canUseAcc,Complex Conditional,The conditional expression getP2p_switch() == 1 && AcceleraterServiceManager.isACCEnable() && Util.hasInternet() && Util.isWifi() is complex.,726
SimplifyReader-master,com.youku.service.download,DownloadInfo,isSeries,Complex Method,Cyclomatic complexity of the method is 12,265
SimplifyReader-master,com.youku.service.download,DownloadInfo,isSeries,Missing default,The following switch statement is missing a default case: switch (typeId) {,265
SimplifyReader-master,com.youku.service.download,DownloadInfo,getTypeId,Complex Method,Cyclomatic complexity of the method is 17,292
SimplifyReader-master,com.youku.service.download,DownloadInfo,setState,Complex Method,Cyclomatic complexity of the method is 14,362
SimplifyReader-master,com.youku.service.download,DownloadInfo,stateMaybeChange,Long Statement,The length of the statement "return state == STATE_DOWNLOADING || state == STATE_WAITING || state == STATE_EXCEPTION || state == STATE_PAUSE || state == STATE_INIT;" is 135.,408
SimplifyReader-master,com.youku.service.download,DownloadInfo,getProgress,Magic Number,The method contains a magic number: 100,419
SimplifyReader-master,com.youku.service.download,DownloadInfo,setProgress,Complex Conditional,The conditional expression progress != lastProgress && (progress - lastProgress) >= 0.1 && System.currentTimeMillis() - lastUpdateTime >= 2000 is complex.,429
SimplifyReader-master,com.youku.service.download,DownloadInfo,setProgress,Long Statement,The length of the statement "if (progress != lastProgress && (progress - lastProgress) >= 0.1 && System.currentTimeMillis() - lastUpdateTime >= 2000) {" is 122.,429
SimplifyReader-master,com.youku.service.download,DownloadInfo,setProgress,Magic Number,The method contains a magic number: 0.1,429
