Project Name,Package Name,Architecture Smell,Cause of the Smell
12_MvvmProject-main,com.sumjin.peppymvvm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm; com.sumjin.peppymvvm.common.util
12_MvvmProject-main,com.sumjin.peppymvvm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.common.net
12_MvvmProject-main,com.sumjin.peppymvvm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.section.home.adapter; com.sumjin.peppymvvm.common.util
12_MvvmProject-main,com.sumjin.peppymvvm,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.section.home.viewmodel; com.sumjin.peppymvvm.common.respositories; com.sumjin.peppymvvm.common.model
12_MvvmProject-main,com.sumjin.peppymvvm,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.section.circle.fragment; com.sumjin.peppymvvm.section.chat.fragment; com.sumjin.peppymvvm.section.me; com.sumjin.peppymvvm.section.base
12_MvvmProject-main,com.sumjin.peppymvvm,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [BaseApplication; DemoHelper; DemoModel]; [MainActivity]; [ExampleUnitTest]. LCC (Lack of Component Cohesion) = 0.67
12_MvvmProject-main,com.sumjin.peppymvvm.common.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.model; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.chat.fragment
12_MvvmProject-main,com.sumjin.peppymvvm.common.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.sumjin.peppymvvm
12_MvvmProject-main,com.sumjin.peppymvvm.common.model.domain,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DynamicInfo]; [DatasBean]; [MsgPet]; [DatasBean]; [OnSellContent; DataBean; TbkDgOptimusMaterialResponseBean; ResultListBean; SmallImagesBean; MapDataBean]; [Titles]. LCC (Lack of Component Cohesion) = 0.55
12_MvvmProject-main,com.sumjin.peppymvvm.common.net,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.net; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment
12_MvvmProject-main,com.sumjin.peppymvvm.common.net,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.sumjin.peppymvvm
12_MvvmProject-main,com.sumjin.peppymvvm.common.respositories,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.respositories; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.section.home.viewmodel
12_MvvmProject-main,com.sumjin.peppymvvm.common.respositories,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.respositories; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.chat.fragment; com.sumjin.peppymvvm.section.chat.activity; com.sumjin.peppymvvm.section.chat.viewmodel
12_MvvmProject-main,com.sumjin.peppymvvm.common.respositories,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseEMRepository; EMChatManagerRepository; NetworkOnlyResource; EMClientRepository]; [CircleRepository; PageResponse; HomeRepository]; [EMContactManagerRepository]; [PetRepository]; [ResultData]. LCC (Lack of Component Cohesion) = 0.5
12_MvvmProject-main,com.sumjin.peppymvvm.common.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.util; com.sumjin.peppymvvm
12_MvvmProject-main,com.sumjin.peppymvvm.common.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.util; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment
12_MvvmProject-main,com.sumjin.peppymvvm.common.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.util; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.section.home.adapter
12_MvvmProject-main,com.sumjin.peppymvvm.common.util,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.common.util; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.home.fragment; com.sumjin.peppymvvm.section.home.viewmodel; com.sumjin.peppymvvm.common.respositories
12_MvvmProject-main,com.sumjin.peppymvvm.common.util,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.sumjin.peppymvvm
12_MvvmProject-main,com.sumjin.peppymvvm.common.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseUrlInterceptor; Constants; RetrofitManager]; [DemoConstant]; [GlideEngine]; [LogUtils]; [PreferenceManager]; [ScreenUtils]; [SizeUtil]; [TimeFormatUtil]; [ToastUtil]; [UrlUtils]. LCC (Lack of Component Cohesion) = 0.83
12_MvvmProject-main,com.sumjin.peppymvvm.common.widget,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArrowItemView]; [EditPopupWindow; ICallListener]; [LoadingView]; [SwitchItemView; OnCheckedChangeListener]. LCC (Lack of Component Cohesion) = 0.67
12_MvvmProject-main,com.sumjin.peppymvvm.section.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.section.base; com.sumjin.peppymvvm
12_MvvmProject-main,com.sumjin.peppymvvm.section.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.section.base; com.sumjin.peppymvvm.common.net; com.sumjin.peppymvvm
12_MvvmProject-main,com.sumjin.peppymvvm.section.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseActivity; BaseDialogFragment; BaseInitActivity]; [BaseFragment]; [IBaseCallback]; [IBasePresenter]. LCC (Lack of Component Cohesion) = 0.67
12_MvvmProject-main,com.sumjin.peppymvvm.section.chat.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.section.chat.activity; com.sumjin.peppymvvm.section.chat.fragment
12_MvvmProject-main,com.sumjin.peppymvvm.section.chat.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.sumjin.peppymvvm.section.chat.activity; com.sumjin.peppymvvm; com.sumjin.peppymvvm.section.chat.fragment
