Project Name,Package Name,Architecture Smell,Cause of the Smell
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.activity,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [QzsActivity]; [MyCollectActivity]; [RegisterActivity; LoginActivity]; [ArticleDetailsActivity]; [SearchDetailActivity]. LCC (Lack of Component Cohesion) = 0.83
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.bean,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [MyCollectBean; DataBean; MainListBean; ProjectListBean; NavigateBean; ArticlesBean]; [DatasBean]; [DataBean]; [DatasBean]; [DataBean]; [DatasBean]; [TagsBean]; [BannerBean]; [DataBean]; [DataBean]; [ProjectTitleBean]; [DataBean]. LCC (Lack of Component Cohesion) = 0.71
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.ui.information.adapter; com.qzs.wanandroid.utils; com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.adapter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LeftAdapter]; [RightAdapter]; [MyCollectAdapter; onDeleteListtener]; [ProjectAdapter]; [HomeAdapter]. LCC (Lack of Component Cohesion) = 0.83
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.ui.information.fragment; com.qzs.wanandroid.utils; com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.fragment,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.ui.information.fragment; com.qzs.wanandroid.ui.information.adapter; com.qzs.wanandroid.utils; com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.ui.information.fragment,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ProjectSecFragment; ProjectFragment; MyFragmentAdapter]; [HomeFragment; GlideImageLoader]; [NavigateFragment]; [PersonalCenterFragment]. LCC (Lack of Component Cohesion) = 0.57
QzsWanAndroid-master,com.qzs.wanandroid.mvp.presenter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LoginPresenter]; [CurrencyPresenter]; [MyCollectPresenter]; [ArticleDetailsPresenter]; [FrPCenterPresenter]; [SearchDetailPresenter]; [NavigatePresenter]; [FrProjectPresenter]; [FrProjectSecPresenter]; [MainPresenter]; [RegisterPresenter]; [FrHomePresenter]. LCC (Lack of Component Cohesion) = 1.0
QzsWanAndroid-master,com.qzs.wanandroid.mvp.model.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [SearchDetailModelImpl]; [CollectModelImpl]; [MyCollectModelImpl]; [LoginModelImpl]; [RegisterModelImpl]; [FrHomeModelImpl]; [NavigateImpl]; [FrProjectModelImpl]; [BannerModelImpl]. LCC (Lack of Component Cohesion) = 1.0
QzsWanAndroid-master,com.qzs.wanandroid.mvp.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.qzs.wanandroid.base
QzsWanAndroid-master,com.qzs.wanandroid.mvp.model,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IRegisterModel]; [ISearchDetailModel]; [INavigateModel]; [IFrHomeModel]; [IFrProjectModel]; [ICollectModel]; [IMyCollectModel]; [IBannerModel]; [ILoginModel]. LCC (Lack of Component Cohesion) = 1.0
QzsWanAndroid-master,com.qzs.wanandroid.mvp.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IFragmentProjectView]; [IFragmentHomeView]; [ISearchDetailView]; [IMyCollectView]; [IMainView]; [IRegisterView]; [ILoginView]; [CurrencyView]; [INavigateView]; [IFrProjectSecView]; [IArticleDetailView]; [IFragmentPCenterView]. LCC (Lack of Component Cohesion) = 1.0
QzsWanAndroid-master,com.qzs.wanandroid.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.utils; com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.utils; com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment
QzsWanAndroid-master,com.qzs.wanandroid.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.utils; com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment; com.qzs.wanandroid.ui.information.adapter
QzsWanAndroid-master,com.qzs.wanandroid.utils,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RecycleViewAnimationUtils]; [CommonUtil]; [MyUtils]; [Utils]; [HideUtil]; [DensityUtil]; [DialogUtils]; [SpUtils; LogUtils; CustomLogger; ReusableFormatter]. LCC (Lack of Component Cohesion) = 0.73
QzsWanAndroid-master,com.qzs.wanandroid.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.common; com.qzs.wanandroid.utils
QzsWanAndroid-master,com.qzs.wanandroid.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment; com.qzs.wanandroid.utils
QzsWanAndroid-master,com.qzs.wanandroid.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment; com.qzs.wanandroid.ui.information.adapter; com.qzs.wanandroid.utils
QzsWanAndroid-master,com.qzs.wanandroid.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.qzs.wanandroid.ui.information.fragment
QzsWanAndroid-master,com.qzs.wanandroid.http,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.imageloader,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.imageloader; com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment
QzsWanAndroid-master,com.qzs.wanandroid.imageloader,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.qzs.wanandroid.imageloader; com.qzs.wanandroid.common; com.qzs.wanandroid.ui.information.fragment; com.qzs.wanandroid.ui.information.adapter
QzsWanAndroid-master,com.qzs.wanandroid.imageloader,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.base,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.qzs.wanandroid.common
QzsWanAndroid-master,com.qzs.wanandroid.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseMvpPresenter]; [OnLoadDatasListener]; [IBaseMvpView; BaseMvpFragment; IFragment; BaseMvpActivity; IActivity]; [SimpleRecyclerAdapter; OnItemClickListener; OnItemLongClickListener; SimpleViewHolder; ItemViewClickListener]; [OnItemLongClickListener]. LCC (Lack of Component Cohesion) = 0.38
