Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
24_BeatBox1-master,com.test.beans,Albums,4,0,8,8,30,8,0,0,0.5,1,0,C:\24_BeatBox1-master\src\com\test\beans\Albums.java,3
24_BeatBox1-master,com.test.beans,Artists,3,0,6,6,23,6,0,0,0.5,1,0,C:\24_BeatBox1-master\src\com\test\beans\Artists.java,3
24_BeatBox1-master,com.test.beans,Playlist,2,0,4,4,16,4,0,0,0.5,0,0,C:\24_BeatBox1-master\src\com\test\beans\Playlist.java,3
24_BeatBox1-master,com.test.beans,SubscriptionPlan,5,0,12,12,46,12,0,0,0.16666666666666666,0,0,C:\24_BeatBox1-master\src\com\test\beans\SubscriptionPlan.java,3
24_BeatBox1-master,com.test.beans,TrackDetails,3,3,2,1,15,2,0,0,0.0,0,3,C:\24_BeatBox1-master\src\com\test\beans\TrackDetails.java,5
24_BeatBox1-master,com.test.beans,Tracks,4,0,8,8,30,8,0,0,0.5,1,0,C:\24_BeatBox1-master\src\com\test\beans\Tracks.java,3
24_BeatBox1-master,com.test.beans,User,9,0,20,20,78,20,0,0,0.1,2,0,C:\24_BeatBox1-master\src\com\test\beans\User.java,3
24_BeatBox1-master,com.test.dao,ApplicationDao,0,0,19,19,424,42,0,0,-1.0,13,0,C:\24_BeatBox1-master\src\com\test\dao\ApplicationDao.java,15
24_BeatBox1-master,com.test.dao,DBConnection,0,0,1,1,22,2,0,0,-1.0,1,0,C:\24_BeatBox1-master\src\com\test\dao\DBConnection.java,7
24_BeatBox1-master,com.test.filters,AuthenticationFilter,0,0,4,4,30,6,0,0,-1.0,0,0,C:\24_BeatBox1-master\src\com\test\filters\AuthenticationFilter.java,14
24_BeatBox1-master,com.test.Listeners,ApplicationListener,0,0,2,2,17,2,0,0,-1.0,0,1,C:\24_BeatBox1-master\src\com\test\Listeners\ApplicationListener.java,11
24_BeatBox1-master,com.test.servlets,AddTracksToPlaylistServlet,1,0,3,1,26,4,0,0,1.0,0,0,C:\24_BeatBox1-master\src\com\test\servlets\AddTracksToPlaylistServlet.java,14
24_BeatBox1-master,com.test.servlets,AlbumTracksServlet,1,0,3,1,17,3,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\AlbumTracksServlet.java,18
24_BeatBox1-master,com.test.servlets,ArtistTracksServlet,1,0,3,1,17,3,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\ArtistTracksServlet.java,17
24_BeatBox1-master,com.test.servlets,CategoryTracksServlet,1,0,3,1,18,3,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\CategoryTracksServlet.java,17
24_BeatBox1-master,com.test.servlets,CreatePlaylistServlet,1,0,3,1,30,4,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\CreatePlaylistServlet.java,14
24_BeatBox1-master,com.test.servlets,downloadTrackServlet,1,0,3,1,29,5,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\downloadTrackServlet.java,15
24_BeatBox1-master,com.test.servlets,GetServlet,0,0,1,0,8,1,0,0,-1.0,0,0,C:\24_BeatBox1-master\src\com\test\servlets\GetServlet.java,13
24_BeatBox1-master,com.test.servlets,HomeServlet,1,0,3,1,12,3,0,0,0.6666666666666666,0,0,C:\24_BeatBox1-master\src\com\test\servlets\HomeServlet.java,11
24_BeatBox1-master,com.test.servlets,LanguageTracksServlet,1,0,3,1,17,3,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\LanguageTracksServlet.java,17
24_BeatBox1-master,com.test.servlets,LikeTrackServlet,1,0,3,1,15,3,0,0,1.0,0,1,C:\24_BeatBox1-master\src\com\test\servlets\LikeTrackServlet.java,15
24_BeatBox1-master,com.test.servlets,LoginServlet,1,0,3,1,34,4,0,0,1.0,0,0,C:\24_BeatBox1-master\src\com\test\servlets\LoginServlet.java,17
24_BeatBox1-master,com.test.servlets,LogoutServlet,1,0,3,1,30,3,0,0,0.6666666666666666,0,0,C:\24_BeatBox1-master\src\com\test\servlets\LogoutServlet.java,11
24_BeatBox1-master,com.test.servlets,playTrack,1,0,3,1,25,4,0,0,0.6666666666666666,0,0,C:\24_BeatBox1-master\src\com\test\servlets\playTrack.java,15
24_BeatBox1-master,com.test.servlets,profileDetailsServlet,1,0,3,1,22,3,0,0,0.6666666666666666,0,2,C:\24_BeatBox1-master\src\com\test\servlets\profileDetailsServlet.java,17
24_BeatBox1-master,com.test.servlets,RegisterUserServlet,2,0,2,0,43,4,0,0,1.0,0,2,C:\24_BeatBox1-master\src\com\test\servlets\RegisterUserServlet.java,16
24_BeatBox1-master,com.test.servlets,SearchServlet,0,0,1,0,14,1,0,0,-1.0,0,1,C:\24_BeatBox1-master\src\com\test\servlets\SearchServlet.java,22
24_BeatBox1-master,com.test.servlets,subscribeServlet,1,0,3,1,30,4,0,0,0.6666666666666666,0,1,C:\24_BeatBox1-master\src\com\test\servlets\subscribeServlet.java,15
