Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
24_BeatBox1-master,com.test.beans,Albums,getAlbumId,3,1,0,9
24_BeatBox1-master,com.test.beans,Albums,setAlbumId,3,1,1,13
24_BeatBox1-master,com.test.beans,Albums,getAlbumName,3,1,0,17
24_BeatBox1-master,com.test.beans,Albums,setAlbumName,3,1,1,21
24_BeatBox1-master,com.test.beans,Albums,getAlbumImg,3,1,0,25
24_BeatBox1-master,com.test.beans,Albums,setAlbumImg,3,1,1,29
24_BeatBox1-master,com.test.beans,Albums,getReleaseDate,3,1,0,33
24_BeatBox1-master,com.test.beans,Albums,setReleaseDate,3,1,1,37
24_BeatBox1-master,com.test.beans,Artists,getArtistName,3,1,0,10
24_BeatBox1-master,com.test.beans,Artists,setArtistName,3,1,1,14
24_BeatBox1-master,com.test.beans,Artists,getArtistId,3,1,0,18
24_BeatBox1-master,com.test.beans,Artists,setArtistId,3,1,1,22
24_BeatBox1-master,com.test.beans,Artists,getArtistImg,3,1,0,26
24_BeatBox1-master,com.test.beans,Artists,setArtistImg,3,1,1,30
24_BeatBox1-master,com.test.beans,Playlist,getPlaylistName,3,1,0,9
24_BeatBox1-master,com.test.beans,Playlist,setPlaylistName,3,1,1,13
24_BeatBox1-master,com.test.beans,Playlist,getPlaylistId,3,1,0,17
24_BeatBox1-master,com.test.beans,Playlist,setPlaylistId,3,1,1,21
24_BeatBox1-master,com.test.beans,SubscriptionPlan,SubscriptionPlan,7,1,5,10
24_BeatBox1-master,com.test.beans,SubscriptionPlan,SubscriptionPlan,2,1,0,17
24_BeatBox1-master,com.test.beans,SubscriptionPlan,getSubscriptionId,3,1,0,21
24_BeatBox1-master,com.test.beans,SubscriptionPlan,setSubscriptionId,3,1,1,25
24_BeatBox1-master,com.test.beans,SubscriptionPlan,getPlanName,3,1,0,29
24_BeatBox1-master,com.test.beans,SubscriptionPlan,setPlanName,3,1,1,33
24_BeatBox1-master,com.test.beans,SubscriptionPlan,getCost,3,1,0,37
24_BeatBox1-master,com.test.beans,SubscriptionPlan,setCost,3,1,1,41
24_BeatBox1-master,com.test.beans,SubscriptionPlan,getValidity,3,1,0,45
24_BeatBox1-master,com.test.beans,SubscriptionPlan,setValidity,3,1,1,49
24_BeatBox1-master,com.test.beans,SubscriptionPlan,getSongsOffered,3,1,0,53
24_BeatBox1-master,com.test.beans,SubscriptionPlan,setSongsOffered,3,1,1,57
24_BeatBox1-master,com.test.beans,TrackDetails,TrackDetails,5,1,3,11
24_BeatBox1-master,com.test.beans,TrackDetails,TrackDetails,5,1,0,17
24_BeatBox1-master,com.test.beans,Tracks,getTrackId,3,1,0,10
24_BeatBox1-master,com.test.beans,Tracks,setTrackId,3,1,1,14
24_BeatBox1-master,com.test.beans,Tracks,getTrackName,3,1,0,18
24_BeatBox1-master,com.test.beans,Tracks,setTrackName,3,1,1,22
24_BeatBox1-master,com.test.beans,Tracks,gethits,3,1,0,26
24_BeatBox1-master,com.test.beans,Tracks,sethits,3,1,1,30
24_BeatBox1-master,com.test.beans,Tracks,setTrackLink,3,1,1,34
24_BeatBox1-master,com.test.beans,Tracks,getTrackLink,3,1,0,38
24_BeatBox1-master,com.test.beans,User,User,11,1,8,13
24_BeatBox1-master,com.test.beans,User,User,2,1,0,24
24_BeatBox1-master,com.test.beans,User,getEmail,3,1,0,27
24_BeatBox1-master,com.test.beans,User,setEmail,3,1,1,30
24_BeatBox1-master,com.test.beans,User,getPassword,3,1,0,33
24_BeatBox1-master,com.test.beans,User,setPassword,3,1,1,36
24_BeatBox1-master,com.test.beans,User,getFirstName,3,1,0,39
24_BeatBox1-master,com.test.beans,User,setFirstName,3,1,1,42
24_BeatBox1-master,com.test.beans,User,getLastName,3,1,0,45
24_BeatBox1-master,com.test.beans,User,setLastName,3,1,1,48
24_BeatBox1-master,com.test.beans,User,getDateOfBirth,3,1,0,51
24_BeatBox1-master,com.test.beans,User,setDateOfBirth,3,1,1,54
24_BeatBox1-master,com.test.beans,User,getGender,3,1,0,57
24_BeatBox1-master,com.test.beans,User,setGender,3,1,1,60
24_BeatBox1-master,com.test.beans,User,getAboutYou,3,1,0,63
24_BeatBox1-master,com.test.beans,User,setAboutYou,3,1,1,66
24_BeatBox1-master,com.test.beans,User,setDownloadCount,3,1,1,70
24_BeatBox1-master,com.test.beans,User,getDownloadCount,3,1,0,74
24_BeatBox1-master,com.test.beans,User,getImgPath,3,1,0,77
24_BeatBox1-master,com.test.beans,User,setImgPath,3,1,1,80
24_BeatBox1-master,com.test.dao,ApplicationDao,searchTracks,20,2,2,17
24_BeatBox1-master,com.test.dao,ApplicationDao,searchArtists,20,2,2,47
24_BeatBox1-master,com.test.dao,ApplicationDao,searchAlbum,21,2,2,77
24_BeatBox1-master,com.test.dao,ApplicationDao,registerUser,22,1,2,108
24_BeatBox1-master,com.test.dao,ApplicationDao,validateUser,16,2,3,140
24_BeatBox1-master,com.test.dao,ApplicationDao,getTrackDetails,74,8,2,163
24_BeatBox1-master,com.test.dao,ApplicationDao,getSubscriptionPlans,21,2,1,285
24_BeatBox1-master,com.test.dao,ApplicationDao,getProfileDetails,23,2,2,312
24_BeatBox1-master,com.test.dao,ApplicationDao,getTracksByAlbum,20,2,2,346
24_BeatBox1-master,com.test.dao,ApplicationDao,getTracksByArtist,20,2,2,378
24_BeatBox1-master,com.test.dao,ApplicationDao,getTracksByCategory,20,2,2,410
24_BeatBox1-master,com.test.dao,ApplicationDao,getTracksByLanguage,20,2,2,442
24_BeatBox1-master,com.test.dao,ApplicationDao,subscribe,12,1,3,473
24_BeatBox1-master,com.test.dao,ApplicationDao,createPlaylist,14,1,3,487
24_BeatBox1-master,com.test.dao,ApplicationDao,viewPlaylists,20,3,2,503
24_BeatBox1-master,com.test.dao,ApplicationDao,addTracktoPlaylist,13,1,3,532
24_BeatBox1-master,com.test.dao,ApplicationDao,likeTrack,12,1,2,548
24_BeatBox1-master,com.test.dao,ApplicationDao,viewPlaylistTracks,21,2,2,561
24_BeatBox1-master,com.test.dao,ApplicationDao,validateDownloadPermission,33,4,2,587
24_BeatBox1-master,com.test.dao,DBConnection,getConnectionToDatabase,20,2,0,9
24_BeatBox1-master,com.test.filters,AuthenticationFilter,AuthenticationFilter,2,1,0,20
24_BeatBox1-master,com.test.filters,AuthenticationFilter,destroy,2,1,0,28
24_BeatBox1-master,com.test.filters,AuthenticationFilter,doFilter,16,3,3,33
24_BeatBox1-master,com.test.filters,AuthenticationFilter,init,2,1,1,58
24_BeatBox1-master,com.test.Listeners,ApplicationListener,contextDestroyed,10,1,1,13
24_BeatBox1-master,com.test.Listeners,ApplicationListener,contextInitialized,5,1,1,26
24_BeatBox1-master,com.test.servlets,AddTracksToPlaylistServlet,AddTracksToPlaylistServlet,3,1,0,19
24_BeatBox1-master,com.test.servlets,AddTracksToPlaylistServlet,doGet,3,1,2,25
24_BeatBox1-master,com.test.servlets,AddTracksToPlaylistServlet,doPost,17,2,2,31
24_BeatBox1-master,com.test.servlets,AlbumTracksServlet,AlbumTracksServlet,3,1,0,23
24_BeatBox1-master,com.test.servlets,AlbumTracksServlet,doGet,8,1,2,29
24_BeatBox1-master,com.test.servlets,AlbumTracksServlet,doPost,3,1,2,45
24_BeatBox1-master,com.test.servlets,ArtistTracksServlet,ArtistTracksServlet,3,1,0,22
24_BeatBox1-master,com.test.servlets,ArtistTracksServlet,doGet,8,1,2,28
24_BeatBox1-master,com.test.servlets,ArtistTracksServlet,doPost,3,1,2,45
24_BeatBox1-master,com.test.servlets,CategoryTracksServlet,CategoryTracksServlet,3,1,0,21
24_BeatBox1-master,com.test.servlets,CategoryTracksServlet,doGet,9,1,2,27
24_BeatBox1-master,com.test.servlets,CategoryTracksServlet,doPost,3,1,2,44
24_BeatBox1-master,com.test.servlets,CreatePlaylistServlet,CreatePlaylistServlet,3,1,0,19
24_BeatBox1-master,com.test.servlets,CreatePlaylistServlet,doGet,21,2,2,25
24_BeatBox1-master,com.test.servlets,CreatePlaylistServlet,doPost,3,1,2,51
24_BeatBox1-master,com.test.servlets,downloadTrackServlet,downloadTrackServlet,3,1,0,19
24_BeatBox1-master,com.test.servlets,downloadTrackServlet,doGet,20,3,2,25
24_BeatBox1-master,com.test.servlets,downloadTrackServlet,doPost,3,1,2,56
24_BeatBox1-master,com.test.servlets,GetServlet,doGet,6,1,2,17
24_BeatBox1-master,com.test.servlets,HomeServlet,HomeServlet,3,1,0,16
24_BeatBox1-master,com.test.servlets,HomeServlet,doGet,3,1,2,22
24_BeatBox1-master,com.test.servlets,HomeServlet,doPost,3,1,2,27
24_BeatBox1-master,com.test.servlets,LanguageTracksServlet,LanguageTracksServlet,3,1,0,22
24_BeatBox1-master,com.test.servlets,LanguageTracksServlet,doGet,8,1,2,28
24_BeatBox1-master,com.test.servlets,LanguageTracksServlet,doPost,3,1,2,45
24_BeatBox1-master,com.test.servlets,LikeTrackServlet,LikeTrackServlet,3,1,0,21
24_BeatBox1-master,com.test.servlets,LikeTrackServlet,doGet,7,1,2,27
24_BeatBox1-master,com.test.servlets,LikeTrackServlet,doPost,2,1,2,39
24_BeatBox1-master,com.test.servlets,LoginServlet,LoginServlet,3,1,0,24
24_BeatBox1-master,com.test.servlets,LoginServlet,doGet,3,1,2,33
24_BeatBox1-master,com.test.servlets,LoginServlet,doPost,19,2,2,39
24_BeatBox1-master,com.test.servlets,LogoutServlet,LogoutServlet,3,1,0,18
24_BeatBox1-master,com.test.servlets,LogoutServlet,doGet,9,1,2,26
24_BeatBox1-master,com.test.servlets,LogoutServlet,doPost,3,1,2,40
24_BeatBox1-master,com.test.servlets,playTrack,playTrack,3,1,0,20
24_BeatBox1-master,com.test.servlets,playTrack,doGet,13,2,2,26
24_BeatBox1-master,com.test.servlets,playTrack,doPost,3,1,2,48
