Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
9_TODOShare-master,ua.com.mcgray.aspect,SolrSearchAspect,updateIndex,3,1,1,21
9_TODOShare-master,ua.com.mcgray.converter,StringToToDoFormConverter,convert,3,1,1,19
9_TODOShare-master,ua.com.mcgray.domain,BaseEntity,setId,3,1,1,39
9_TODOShare-master,ua.com.mcgray.domain,BaseEntity,getId,3,1,0,43
9_TODOShare-master,ua.com.mcgray.domain,BaseEntity,isNew,3,1,0,47
9_TODOShare-master,ua.com.mcgray.domain,BaseEntity,hashCode,3,1,0,51
9_TODOShare-master,ua.com.mcgray.domain,BaseEntity,equals,10,3,1,56
9_TODOShare-master,ua.com.mcgray.domain,ToDo,getCreatedBy,3,1,0,52
9_TODOShare-master,ua.com.mcgray.domain,ToDo,setCreatedBy,3,1,1,56
9_TODOShare-master,ua.com.mcgray.domain,ToDo,isDone,3,1,0,60
9_TODOShare-master,ua.com.mcgray.domain,ToDo,setDone,3,1,1,64
9_TODOShare-master,ua.com.mcgray.domain,ToDo,getDueDate,3,1,0,68
9_TODOShare-master,ua.com.mcgray.domain,ToDo,setDueDate,3,1,1,72
9_TODOShare-master,ua.com.mcgray.domain,ToDo,getList,3,1,0,76
9_TODOShare-master,ua.com.mcgray.domain,ToDo,setList,3,1,1,80
9_TODOShare-master,ua.com.mcgray.domain,ToDo,getTitle,3,1,0,84
9_TODOShare-master,ua.com.mcgray.domain,ToDo,setTitle,3,1,1,88
9_TODOShare-master,ua.com.mcgray.domain,ToDo,getNote,3,1,0,92
9_TODOShare-master,ua.com.mcgray.domain,ToDo,setNote,3,1,1,96
9_TODOShare-master,ua.com.mcgray.domain,ToDo,hashCode,3,1,0,100
9_TODOShare-master,ua.com.mcgray.domain,ToDo,equals,10,3,1,110
9_TODOShare-master,ua.com.mcgray.domain,ToDo,toString,3,1,0,126
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,getTitle,3,1,0,44
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,setTitle,3,1,1,48
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,getOwner,3,1,0,52
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,setOwner,3,1,1,56
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,getMembers,3,1,0,60
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,setMembers,3,1,1,64
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,getList,3,1,0,68
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,setList,3,1,1,72
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,hashCode,3,1,0,76
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,equals,10,3,1,83
9_TODOShare-master,ua.com.mcgray.domain,ToDoList,toString,3,1,0,97
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,getNickname,3,1,0,51
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,setNickname,3,1,1,55
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,getFirstName,3,1,0,59
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,setFirstName,3,1,1,63
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,getLastName,3,1,0,67
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,setLastName,3,1,1,71
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,getToDos,3,1,0,75
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,setToDos,3,1,1,79
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,getToDoLists,3,1,0,83
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,setToDoLists,3,1,1,87
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,hashCode,3,1,0,91
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,equals,10,3,1,100
9_TODOShare-master,ua.com.mcgray.domain,ToDoShareAccount,toString,3,1,0,116
9_TODOShare-master,ua.com.mcgray.domain,User,addAuthority,3,1,1,55
9_TODOShare-master,ua.com.mcgray.domain,User,getAuthorities,3,1,0,59
9_TODOShare-master,ua.com.mcgray.domain,User,getPassword,3,1,0,64
9_TODOShare-master,ua.com.mcgray.domain,User,getUsername,3,1,0,69
9_TODOShare-master,ua.com.mcgray.domain,User,isAccountNonExpired,3,1,0,74
9_TODOShare-master,ua.com.mcgray.domain,User,isAccountNonLocked,3,1,0,79
9_TODOShare-master,ua.com.mcgray.domain,User,isCredentialsNonExpired,3,1,0,84
9_TODOShare-master,ua.com.mcgray.domain,User,isEnabled,3,1,0,89
9_TODOShare-master,ua.com.mcgray.domain,User,getEmailAddress,3,1,0,94
9_TODOShare-master,ua.com.mcgray.domain,User,setEmailAddress,3,1,1,98
