Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
androidone-master,de.greenrobot.daogenerator.gentest,TestDaoGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,gentest,quLoveDaoGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,gentest,LianrenDaoGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,gentest,ExampleDaoGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,gentest,O2MallDaoGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,ContentProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,Index,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,Property,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
androidone-master,de.greenrobot.daogenerator,PropertyBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,PropertyOrderList,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,Schema,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,ToOne,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,DaoGenerator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,ToMany,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,Query,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,Entity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,de.greenrobot.daogenerator,Entity,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 69 public methods
androidone-master,com.sd.one.wxapi,AppRegister,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget,PagerSlidingTabStrip,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget,PagerSlidingTabStrip,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ATTRS; defaultTabLayoutParams; expandedTabLayoutParams; pageListener; delegatePageListener; tabsContainer; pager; tabCount; currentPosition; currentPositionOffset; rectPaint; dividerPaint; indicatorColor; underlineColor; dividerColor; shouldExpand; textAllCaps; scrollOffset; indicatorHeight; underlineHeight; dividerPadding; tabPadding; dividerWidth; tabTextSize; tabTextColor; tabTypeface; tabTypefaceStyle; lastScrollX; tabBackgroundResId; locale; currentPosition; CREATOR
androidone-master,com.sd.one.widget,PagerSlidingTabStrip,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 49 public methods
androidone-master,com.sd.one.widget,IconTabProvider,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget,SavedState,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: currentPosition; CREATOR
androidone-master,com.sd.one.widget,CompaScrollerListView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget,NoScrollGridView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget,NoScrollerListView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.sortlistview,PinyinComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.sortlistview,CharacterParser,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: pyvalue; pystr; buffer; resource; characterParser
androidone-master,com.sd.one.widget.sortlistview,SideBar,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.sortlistview,SideBar,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: onTouchingLetterChangedListener; b; choose; paint; mTextDialog
androidone-master,com.sd.one.widget.swipeListview,SwipeListViewTouchListener,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DISPLACE_CHOICE; swipeMode; swipeOpenOnLongPress; swipeClosesAllItemsWhenListMoves; swipeFrontView; swipeBackView; rect; slop; minFlingVelocity; maxFlingVelocity; configShortAnimationTime; animationTime; leftOffset; rightOffset; swipeDrawableChecked; swipeDrawableUnchecked; swipeListView; viewWidth; pendingDismisses; dismissAnimationRefCount; downX; swiping; swipingRight; velocityTracker; downPosition; parentView; frontView; backView; paused; swipeCurrentAction; swipeActionLeft; swipeActionRight; opened; openedRight; listViewMoving; checked; oldSwipeActionRight; oldSwipeActionLeft; isFirstItem; isLastItem; position; view
androidone-master,com.sd.one.widget.swipeListview,SwipeListViewTouchListener,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SwipeListView; SwipeListViewTouchListener
androidone-master,com.sd.one.widget.swipeListview,SwipeListViewTouchListener,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 31 public methods
androidone-master,com.sd.one.widget.swipeListview,PendingDismissData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: position; view
androidone-master,com.sd.one.widget.swipeListview,BaseSwipeListViewListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.swipeListview,SwipeListView,Feature Envy,The tool detected a instance of this smell because init is more interested in members of the type: SwipeListViewTouchListener
androidone-master,com.sd.one.widget.swipeListview,SwipeListView,Feature Envy,The tool detected a instance of this smell because dismiss is more interested in members of the type: SwipeListViewTouchListener
androidone-master,com.sd.one.widget.swipeListview,SwipeListView,Feature Envy,The tool detected a instance of this smell because dismissSelected is more interested in members of the type: SwipeListViewTouchListener
androidone-master,com.sd.one.widget.swipeListview,SwipeListView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SWIPE_MODE_DEFAULT; SWIPE_MODE_NONE; SWIPE_MODE_BOTH; SWIPE_MODE_RIGHT; SWIPE_MODE_LEFT; SWIPE_ACTION_REVEAL; SWIPE_ACTION_DISMISS; SWIPE_ACTION_CHOICE; SWIPE_ACTION_NONE; SWIPE_DEFAULT_FRONT_VIEW; SWIPE_DEFAULT_BACK_VIEW; TOUCH_STATE_REST; TOUCH_STATE_SCROLLING_X; TOUCH_STATE_SCROLLING_Y; touchState; lastMotionX; lastMotionY; touchSlop; swipeFrontView; swipeBackView; swipeListViewListener; touchListener
androidone-master,com.sd.one.widget.swipeListview,SwipeListView,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
androidone-master,com.sd.one.widget.wheel,WheelScroller,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SCROLLING_DURATION; MIN_DELTA_FOR_SCROLLING; listener; context; gestureDetector; scroller; lastScrollY; lastTouchedY; isScrollingPerformed; gestureListener; MESSAGE_SCROLL; MESSAGE_JUSTIFY; animationHandler
androidone-master,com.sd.one.widget.wheel,OnWheelChangedListener,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WheelView; WheelRecycle; OnWheelChangedListener; OnWheelScrollListener; OnWheelClickedListener
androidone-master,com.sd.one.widget.wheel,WheelView,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 34 public methods
androidone-master,com.sd.one.widget.wheel.adapter,AdapterWheel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.wheel.adapter,AdapterWheel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractWheelTextAdapter
androidone-master,com.sd.one.widget.wheel.adapter,AbstractWheelTextAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TEXT_VIEW_ITEM_RESOURCE; NO_RESOURCE; DEFAULT_TEXT_COLOR; LABEL_COLOR; DEFAULT_TEXT_SIZE; textColor; textSize; context; inflater; itemResourceId; itemTextResourceId; emptyItemResourceId
androidone-master,com.sd.one.widget.wheel.adapter,ArrayWheelAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.wheel.adapter,NumericWheelAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.wheel.adapter,NumericWheelAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_VALUE; DEFAULT_MIN_VALUE; minValue; maxValue; format
androidone-master,com.sd.one.widget.dialog,CommonDialog,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.dialog,MenuDialog,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.dialog,MenuDialog,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; GRAVITY_LEFT; GRAVITY_CENTER; mTextGravity; contentView; llMenusContainer; onMenuItemClickListener
androidone-master,com.sd.one.widget.dialog,DragListViewDialog,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.dialog,BottomMenuDialog,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.dialog,BaseDialog,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
androidone-master,com.sd.one.widget.downtime,DownTimer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
androidone-master,com.sd.one.widget.draglistview,ResourceDragSortCursorAdapter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): DragSortCursorAdapter
