Project Name,Package Name,Architecture Smell,Cause of the Smell
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.di.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp.di.component; com.mindorks.framework.mvp.ui.about
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.di.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp.di.component; com.mindorks.framework.mvp.ui.main; com.mindorks.framework.mvp.ui.about
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.di.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp.di.component; com.mindorks.framework.mvp.ui.main; com.mindorks.framework.mvp.ui.login; com.mindorks.framework.mvp
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.di.component,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.mindorks.framework.mvp.ui.main; com.mindorks.framework.mvp.ui.login; com.mindorks.framework.mvp.ui.splash; com.mindorks.framework.mvp.ui.feed; com.mindorks.framework.mvp.ui.about; com.mindorks.framework.mvp.ui.feed.opensource; com.mindorks.framework.mvp.ui.feed.blogs; com.mindorks.framework.mvp.ui.main.rating; com.mindorks.framework.mvp; com.mindorks.framework.mvp.service
CodeSmells-in-application-MVP-4,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 8.26. All the dependencies among components: from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.main; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.login; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.splash; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.feed; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.about; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.feed.opensource; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.feed.blogs; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.ui.main.rating; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp; from: com.mindorks.framework.mvp.di.component to: com.mindorks.framework.mvp.service; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.data.db; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.splash; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.about; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.login; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.main; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.main.rating; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.feed; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.feed.opensource; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.ui.feed.blogs; from: com.mindorks.framework.mvp.di.module to: com.mindorks.framework.mvp.service; from: com.mindorks.framework.mvp to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.ui.main; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.data.db.repository; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.data.network.model; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.login to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.data.db to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.data.db.repository to: com.mindorks.framework.mvp.data.db.model; from: com.mindorks.framework.mvp.data.network to: com.mindorks.framework.mvp.data.network.model; from: com.mindorks.framework.mvp.data.prefs to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.service to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.service to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.service to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp.service to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.about to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp.ui.about to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.about to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.about to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.ui.login; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.base to: com.mindorks.framework.mvp.data.network.model; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.ui.base; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.data.network.model; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.feed.blogs to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.feed to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.feed to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.feed to: com.mindorks.framework.mvp.ui.feed.blogs; from: com.mindorks.framework.mvp.ui.feed to: com.mindorks.framework.mvp.ui.feed.opensource; from: com.mindorks.framework.mvp.ui.feed to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.feed.opensource to: com.mindorks.framework.mvp.ui.base; from: com.mindorks.framework.mvp.ui.feed.opensource to: com.mindorks.framework.mvp.data.network.model; from: com.mindorks.framework.mvp.ui.feed.opensource to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp.ui.feed.opensource to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.feed.opensource to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.feed.opensource to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.ui.custom; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.ui.about; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.ui.login; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.ui.main.rating; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.ui.feed; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.data.db.repository; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.data.network.model; from: com.mindorks.framework.mvp.ui.main to: com.mindorks.framework.mvp.data.db.model; from: com.mindorks.framework.mvp.ui.main.rating to: com.mindorks.framework.mvp.di.component; from: com.mindorks.framework.mvp.ui.main.rating to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.main.rating to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.main.rating to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.main.rating to: com.mindorks.framework.mvp.utils.rx; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.ui.login; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.ui.main; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.data.db.repository; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.data.prefs; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.data.network; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.utils; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.data.db.model; from: com.mindorks.framework.mvp.ui.splash to: com.mindorks.framework.mvp.utils.rx.
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp; com.mindorks.framework.mvp.di.component
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp; com.mindorks.framework.mvp.di.component; com.mindorks.framework.mvp.ui.login
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp; com.mindorks.framework.mvp.di.component; com.mindorks.framework.mvp.ui.main; com.mindorks.framework.mvp.ui.login
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp.ui.login; com.mindorks.framework.mvp.ui.main
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mindorks.framework.mvp.ui.login; com.mindorks.framework.mvp; com.mindorks.framework.mvp.di.component
