Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.di.module,ApplicationTestModule,provideCalligraphyDefaultConfig,Long Statement,The length of the statement "return new CalligraphyConfig.Builder().setDefaultFontPath("fonts/source-sans-pro/SourceSansPro-Regular.ttf").setFontAttrId(R.attr.fontPath).build();" is 148.,109
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.di.module,ApplicationModule,provideCalligraphyDefaultConfig,Long Statement,The length of the statement "return new CalligraphyConfig.Builder().setDefaultFontPath("fonts/source-sans-pro/SourceSansPro-Regular.ttf").setFontAttrId(R.attr.fontPath).build();" is 148.,108
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,onServerLoginClick,Long Statement,The length of the statement "getCompositeDisposable().add(getInteractor().doServerLoginApiCall(new LoginRequest.ServerLoginRequest(email`password)).subscribeOn(getSchedulerProvider().io()).observeOn(getSchedulerProvider().ui()).subscribe(new Consumer<LoginResponse>(){" is 239.,48
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,onServerLoginClick,Long Statement,The length of the statement "getInteractor().updateUserInfo(response.getAccessToken()`response.getUserId()`AppConstants.LoggedInMode.LOGGED_IN_MODE_SERVER`response.getUserName()`response.getUserEmail()`response.getGoogleProfilePicUrl());" is 208.,48
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,accept,Long Statement,The length of the statement "getInteractor().updateUserInfo(response.getAccessToken()`response.getUserId()`AppConstants.LoggedInMode.LOGGED_IN_MODE_SERVER`response.getUserName()`response.getUserEmail()`response.getGoogleProfilePicUrl());" is 208.,70
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,onGoogleLoginClick,Long Statement,The length of the statement "getCompositeDisposable().add(getInteractor().doGoogleLoginApiCall(new LoginRequest.GoogleLoginRequest("test1"`"test1")).subscribeOn(getSchedulerProvider().io()).observeOn(getSchedulerProvider().ui()).subscribe(new Consumer<LoginResponse>(){" is 240.,107
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,onGoogleLoginClick,Long Statement,The length of the statement "getInteractor().updateUserInfo(response.getAccessToken()`response.getUserId()`AppConstants.LoggedInMode.LOGGED_IN_MODE_GOOGLE`response.getUserName()`response.getUserEmail()`response.getGoogleProfilePicUrl());" is 208.,107
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,accept,Long Statement,The length of the statement "getInteractor().updateUserInfo(response.getAccessToken()`response.getUserId()`AppConstants.LoggedInMode.LOGGED_IN_MODE_GOOGLE`response.getUserName()`response.getUserEmail()`response.getGoogleProfilePicUrl());" is 208.,117
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,onFacebookLoginClick,Long Statement,The length of the statement "getCompositeDisposable().add(getInteractor().doFacebookLoginApiCall(new LoginRequest.FacebookLoginRequest("test3"`"test4")).subscribeOn(getSchedulerProvider().io()).observeOn(getSchedulerProvider().ui()).subscribe(new Consumer<LoginResponse>(){" is 244.,153
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,onFacebookLoginClick,Long Statement,The length of the statement "getInteractor().updateUserInfo(response.getAccessToken()`response.getUserId()`AppConstants.LoggedInMode.LOGGED_IN_MODE_FB`response.getUserName()`response.getUserEmail()`response.getGoogleProfilePicUrl());" is 204.,153
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenter,accept,Long Statement,The length of the statement "getInteractor().updateUserInfo(response.getAccessToken()`response.getUserId()`AppConstants.LoggedInMode.LOGGED_IN_MODE_FB`response.getUserName()`response.getUserEmail()`response.getGoogleProfilePicUrl());" is 204.,163
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.ui.login,LoginPresenterTest,testServerLoginSuccess,Long Statement,The length of the statement "doReturn(Observable.just(loginResponse)).when(mMockLoginMvpInteractor).doServerLoginApiCall(new LoginRequest.ServerLoginRequest(email`password));" is 145.,53
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db,DbOpenHelper,onUpgrade,Magic Number,The method contains a magic number: 2,42
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Option,Option,Long Parameter List,The method has 6 parameters. ,63
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Option,Option,Magic Number,The method contains a magic number: 435722130,63
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Option,Option,Magic Number,The method contains a magic number: 104107376,74
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,Question,Long Parameter List,The method has 5 parameters. ,77
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,Question,Magic Number,The method contains a magic number: 103353390,77
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,Question,Magic Number,The method contains a magic number: 1868476517,87
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,getOptionList,Magic Number,The method contains a magic number: 1773152342,123
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,resetOptionList,Magic Number,The method contains a magic number: 1801972530,145
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,delete,Magic Number,The method contains a magic number: 128553479,153
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,refresh,Magic Number,The method contains a magic number: 1942392019,165
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,update,Magic Number,The method contains a magic number: 713229351,177
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,Question,__setDaoSession,Magic Number,The method contains a magic number: 754833738,197
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,User,User,Magic Number,The method contains a magic number: 1543916479,43
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.db.model,User,User,Magic Number,The method contains a magic number: 586692638,51
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network,AppApiHelper,doGoogleLoginApiCall,Long Statement,The length of the statement "return Rx2AndroidNetworking.post(ApiEndPoint.ENDPOINT_GOOGLE_LOGIN).addHeaders(mApiHeader.getPublicApiHeader()).addBodyParameter(request).build().getObjectObservable(LoginResponse.class);" is 187.,49
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network,AppApiHelper,doFacebookLoginApiCall,Long Statement,The length of the statement "return Rx2AndroidNetworking.post(ApiEndPoint.ENDPOINT_FACEBOOK_LOGIN).addHeaders(mApiHeader.getPublicApiHeader()).addBodyParameter(request).build().getObjectObservable(LoginResponse.class);" is 189.,59
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network,AppApiHelper,doServerLoginApiCall,Long Statement,The length of the statement "return Rx2AndroidNetworking.post(ApiEndPoint.ENDPOINT_SERVER_LOGIN).addHeaders(mApiHeader.getPublicApiHeader()).addBodyParameter(request).build().getObjectObservable(LoginResponse.class);" is 187.,69
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network,AppApiHelper,doLogoutApiCall,Long Statement,The length of the statement "return Rx2AndroidNetworking.post(ApiEndPoint.ENDPOINT_LOGOUT).addHeaders(mApiHeader.getProtectedApiHeader()).build().getObjectObservable(LogoutResponse.class);" is 159.,79
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network,AppApiHelper,getBlogApiCall,Long Statement,The length of the statement "return Rx2AndroidNetworking.get(ApiEndPoint.ENDPOINT_BLOG).addHeaders(mApiHeader.getProtectedApiHeader()).build().getObjectObservable(BlogResponse.class);" is 154.,87
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network,AppApiHelper,getOpenSourceApiCall,Long Statement,The length of the statement "return Rx2AndroidNetworking.get(ApiEndPoint.ENDPOINT_OPEN_SOURCE).addHeaders(mApiHeader.getProtectedApiHeader()).build().getObjectObservable(OpenSourceResponse.class);" is 167.,95
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network.model,ApiError,hashCode,Magic Number,The method contains a magic number: 31,82
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network.model,ApiError,hashCode,Magic Number,The method contains a magic number: 31,82
CodeSmells-in-application-MVP-4,com.mindorks.framework.mvp.data.network.model,BlogResponse,hashCode,Magic Number,The method contains a magic number: 31,78
