Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
13_FilmCircle-master,com.cropcircle.filmcircle,Constants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: BASE_URL; API_KEY; IMG_PATH_180; IMG_PATH_500; BACKDROP_PATH_780; BACKDROP_PATH_1280; IMG_PROFILE_180; VIDEO_PATH; VIDEO_THUMB; THUMB_DEFAULT_RESOLUTION; MOVIE_ID_KEY; VIDEO_ID_KEY; genres; genreIds
13_FilmCircle-master,com.cropcircle.filmcircle,Constants,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: BASE_URL; API_KEY; IMG_PATH_180; IMG_PATH_500; BACKDROP_PATH_780; BACKDROP_PATH_1280; IMG_PROFILE_180; VIDEO_PATH; VIDEO_THUMB; THUMB_DEFAULT_RESOLUTION; MOVIE_ID_KEY; VIDEO_ID_KEY; genres; genreIds
13_FilmCircle-master,com.cropcircle.filmcircle,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.database,MovieRepository,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 61 public methods
13_FilmCircle-master,com.cropcircle.filmcircle.models.allmedia,MediaResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.allmedia,Result,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 40 public methods
13_FilmCircle-master,com.cropcircle.filmcircle.models.auth,OnSessionResponse,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.auth,RequestToken,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,Images,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,Movie,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ViewHolder; Movie
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,Movie,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 36 public methods
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,MovieDetails,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 38 public methods
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,Movies,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,MovieVideos,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.movie,Poster,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models,ProductionCompany,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.review,Reviews,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.tv,CreatedBy,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.tv,LastEpisodeToAir,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
13_FilmCircle-master,com.cropcircle.filmcircle.models.tv,MediaTV,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.tv,MediaTV,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 60 public methods
13_FilmCircle-master,com.cropcircle.filmcircle.models.tv,Network,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.models.tv,Season,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.gallery,GalleryFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.gallery,GalleryViewModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.adapter,GenreTabsAdapter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.adapter,ViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.adapter,VideoCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.adapter,playerCallback,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home,HomeFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.itemdecoration,BannerItemDecoration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.itemdecoration,GridItemDecoration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.itemdecoration,HorizontalItemDecoration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.home.itemdecoration,VerticalItemDecoration,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.slideshow,SlideshowFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui.slideshow,SlideshowViewModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13_FilmCircle-master,com.cropcircle.filmcircle.ui,VideoPlayerActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
