Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
13_FilmCircle-master,com.cropcircle.filmcircle,ExampleInstrumentedTest,0,0,1,1,10,1,0,0,-1.0,0,0,C:\13_FilmCircle-master\app\src\androidTest\java\com\cropcircle\filmcircle\ExampleInstrumentedTest.java,13
13_FilmCircle-master,com.cropcircle.filmcircle,Constants,14,14,0,0,16,0,0,0,-1.0,17,0,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\Constants.java,3
13_FilmCircle-master,com.cropcircle.filmcircle,MainActivity,1,0,4,3,45,6,0,0,0.75,0,3,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\MainActivity.java,26
13_FilmCircle-master,com.cropcircle.filmcircle,PreferenceManager,5,0,8,8,42,8,0,0,0.0,4,1,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\PreferenceManager.java,9
13_FilmCircle-master,com.cropcircle.filmcircle,ExampleUnitTest,0,0,1,1,9,1,0,0,-1.0,0,0,C:\13_FilmCircle-master\app\src\test\java\com\cropcircle\filmcircle\ExampleUnitTest.java,7
13_FilmCircle-master,com.cropcircle.filmcircle.database,AppNetwork,2,0,3,2,16,4,0,0,0.6666666666666666,2,2,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\database\AppNetwork.java,12
13_FilmCircle-master,com.cropcircle.filmcircle.database,MovieRepository,1,0,61,61,448,101,0,0,0.6721311475409836,3,6,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\database\MovieRepository.java,39
13_FilmCircle-master,com.cropcircle.filmcircle.database,MovieService,0,0,18,0,20,18,0,0,-1.0,1,1,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\database\MovieService.java,27
13_FilmCircle-master,com.cropcircle.filmcircle.models.action,AccountStates,3,0,8,8,40,8,0,0,0.25,2,0,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\models\action\AccountStates.java,6
13_FilmCircle-master,com.cropcircle.filmcircle.models.action,ActionResponse,3,0,8,8,39,8,0,0,0.25,2,0,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\models\action\ActionResponse.java,6
13_FilmCircle-master,com.cropcircle.filmcircle.models.action,OnAccountStatesResponse,0,0,2,0,4,2,0,0,-1.0,2,1,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\models\action\OnAccountStatesResponse.java,3
13_FilmCircle-master,com.cropcircle.filmcircle.models.action,OnActionResponse,0,0,2,0,4,2,0,0,-1.0,2,1,C:\13_FilmCircle-master\app\src\main\java\com\cropcircle\filmcircle\models\action\OnActionResponse.java,3
