Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
5_springboot-simple-master,tk.springboot.simple.conf,GeneralConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.conf,WebMvcConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,AccountController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,AccountController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,CostController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,CostController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,DeliveryManInfoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,DeliveryManInfoController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,FundsAppController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,FundsStatisticsController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,FundsStatisticsController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,GlobalController,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: AccountController; CostController; DeliveryManInfoController; FundsStatisticsController; LoginController; OrderController; PermissionController; PersonalInfoController; RoleController; SendInfoController; UploadResultController; UserController
5_springboot-simple-master,tk.springboot.simple.controller,LoginController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,LoginController,Feature Envy,The tool detected a instance of this smell because login is more interested in members of the type: UserService
5_springboot-simple-master,tk.springboot.simple.controller,LoginController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,OrderController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,OrderController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,PermissionController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,PermissionController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,PersonalInfoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,PersonalInfoController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,RoleController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,RoleController,Feature Envy,The tool detected a instance of this smell because dispatch is more interested in members of the type: RolePermissionService
5_springboot-simple-master,tk.springboot.simple.controller,RoleController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,SendInfoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,SendInfoController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,UploadResultController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,UploadResultController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.controller,UserController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.controller,UserController,Feature Envy,The tool detected a instance of this smell because updatePassword is more interested in members of the type: UserService
5_springboot-simple-master,tk.springboot.simple.controller,UserController,Feature Envy,The tool detected a instance of this smell because dispatch is more interested in members of the type: UserRoleService
5_springboot-simple-master,tk.springboot.simple.controller,UserController,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): GlobalController
5_springboot-simple-master,tk.springboot.simple.exceptions,BizException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.interceptors,GeneralInterceptor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.mapper,CountryMapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.model,Account,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,Account,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
5_springboot-simple-master,tk.springboot.simple.model,BaseEntity,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: Account; City; CostInfo; Country; DeliveryManInfo; FundsStatisticsInfo; OrderInfo; Permission; PersonalInfo; Role; SendInfo; UploadResult; User
5_springboot-simple-master,tk.springboot.simple.model,City,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,CostInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,CostInfo,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 36 public methods
5_springboot-simple-master,tk.springboot.simple.model,Country,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.model,Country,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,DeliveryManInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,DeliveryManInfo,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
5_springboot-simple-master,tk.springboot.simple.model,FundsStatisticsInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,FundsStatisticsInfo,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
5_springboot-simple-master,tk.springboot.simple.model,OrderInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,OrderInfo,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 44 public methods
5_springboot-simple-master,tk.springboot.simple.model,Permission,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,PersonalInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,PersonalInfo,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 26 public methods
5_springboot-simple-master,tk.springboot.simple.model,Role,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,SendInfo,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,SendInfo,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 34 public methods
5_springboot-simple-master,tk.springboot.simple.model,UploadResult,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.model,User,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseEntity
5_springboot-simple-master,tk.springboot.simple.service,AccountService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,CityService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.springboot.simple.service,CostInfoService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,DeliveryManInfoService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,FundsStatisticsInfoService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,OrderService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,PersonalInfoService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,SendInfoService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.service,UploadResultService,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseService
5_springboot-simple-master,tk.springboot.simple.util,Consts,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: SUCCESS_CODE; ERROR_CODE; STATUS_SUCCESS; STATUS_FAILURE; DUPLICATED_MESSAGE
5_springboot-simple-master,tk.springboot.simple.util,MyMapper,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.comm.exception,AppBizException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.comm.exception,BaseSupportException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.comm.exception,BizInvokeException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
5_springboot-simple-master,tk.comm.model,UploadFile,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
