Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
5_springboot-simple-master,tk.springboot.simple.conf,WebMvcConfig,addInterceptors,Long Statement,The length of the statement "registry.addInterceptor(new GeneralInterceptor()).addPathPatterns("/**").excludePathPatterns("/login/**"`"/pull/**"`"/user/save"`"/user/ifExist/**");" is 149.,17
5_springboot-simple-master,tk.springboot.simple.controller,DeliveryManInfoController,upload,Complex Method,Cyclomatic complexity of the method is 9,61
5_springboot-simple-master,tk.springboot.simple.controller,DeliveryManInfoController,upload,Long Statement,The length of the statement "List<SheetBean> sheetBeans=ExcelUtil.readExcel(file.getInputStream()`originalName.substring(originalName.lastIndexOf(".") + 1));" is 128.,61
5_springboot-simple-master,tk.springboot.simple.controller,DeliveryManInfoController,doValid,Long Statement,The length of the statement "if (StringUtils.isEmpty(deliveryManInfo.getCode()) || StringUtils.isEmpty(deliveryManInfo.getName())) throw new BizException("承�?商代�?或承�?商�??称�?能为空");" is 174.,109
5_springboot-simple-master,tk.springboot.simple.controller,OrderController,upload,Complex Method,Cyclomatic complexity of the method is 10,69
5_springboot-simple-master,tk.springboot.simple.controller,OrderController,upload,Long Statement,The length of the statement "List<SheetBean> sheetBeans=ExcelUtil.readExcel(file.getInputStream()`originalName.substring(originalName.lastIndexOf(".") + 1));" is 128.,69
5_springboot-simple-master,tk.springboot.simple.controller,PersonalInfoController,upload,Complex Method,Cyclomatic complexity of the method is 9,61
5_springboot-simple-master,tk.springboot.simple.controller,PersonalInfoController,upload,Long Statement,The length of the statement "List<SheetBean> sheetBeans=ExcelUtil.readExcel(file.getInputStream()`originalName.substring(originalName.lastIndexOf(".") + 1));" is 128.,61
5_springboot-simple-master,tk.springboot.simple.controller,SendInfoController,upload,Complex Method,Cyclomatic complexity of the method is 9,64
5_springboot-simple-master,tk.springboot.simple.controller,SendInfoController,upload,Long Statement,The length of the statement "List<SheetBean> sheetBeans=ExcelUtil.readExcel(file.getInputStream()`originalName.substring(originalName.lastIndexOf(".") + 1));" is 128.,64
5_springboot-simple-master,tk.springboot.simple.controller,SendInfoController,doValid,Long Statement,The length of the statement "if (StringUtils.isEmpty(sendInfo.getCode()) || StringUtils.isEmpty(sendInfo.getName())) throw new BizException("客户编�?或者客户�??称�?能为空");" is 157.,113
5_springboot-simple-master,tk.springboot.simple.mapper,MyBatis331Test,testInsertList,Magic Number,The method contains a magic number: 3,58
5_springboot-simple-master,tk.springboot.simple.service,BaseService,createDateRangeExample,Complex Conditional,The conditional expression !StringUtils.isEmpty(sort) && !"null".equals(sort) && !"undefined".equals(sort)&& !StringUtils.isEmpty(order)&& !"null".equals(order)&& !"undefined".equals(order) is complex.,13
5_springboot-simple-master,tk.springboot.simple.service,BaseService,createDateRangeExample,Long Parameter List,The method has 5 parameters. ,13
5_springboot-simple-master,tk.springboot.simple.service,BaseService,createDateRangeExample,Long Statement,The length of the statement "if (!StringUtils.isEmpty(sort) && !"null".equals(sort) && !"undefined".equals(sort)&& !StringUtils.isEmpty(order)&& !"null".equals(order)&& !"undefined".equals(order)) example.setOrderByClause(String.format("%s %s"`sort`order));" is 228.,13
5_springboot-simple-master,tk.springboot.simple.service,BaseService,createDateRangeExample,Magic Number,The method contains a magic number: 3,13
5_springboot-simple-master,tk.springboot.simple.service,FundsStatisticsInfoService,getAll,Long Statement,The length of the statement "return fundsStatisticsInfoMapper.selectByExample(createDateRangeExample(FundsStatisticsInfo.class`order`sort`dateRange));" is 121.,21
5_springboot-simple-master,tk.springboot.simple.service,UploadResultService,getByType,Long Statement,The length of the statement "Example example=createDateRangeExample(UploadResult.class`order`sort`dateRange`"upload_type=" + uploadResult.getUploadType().ordinal());" is 136.,31
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Complex Method,Cyclomatic complexity of the method is 19,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 2,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 3,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 4,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 5,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 6,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 7,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 8,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 9,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 10,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 11,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 12,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 13,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseSendInfos,Magic Number,The method contains a magic number: 14,35
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Complex Method,Cyclomatic complexity of the method is 16,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 2,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 3,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 4,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 5,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 6,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 7,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 8,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 9,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 10,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseDeliveryManInfos,Magic Number,The method contains a magic number: 11,88
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Complex Method,Cyclomatic complexity of the method is 16,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 2,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 3,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 4,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 5,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 6,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 7,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 8,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 9,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 10,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parsePersonalInfos,Magic Number,The method contains a magic number: 11,124
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseOrders,Complex Method,Cyclomatic complexity of the method is 23,160
5_springboot-simple-master,tk.springboot.simple.util,UploadExcelRules,parseOrders,Magic Number,The method contains a magic number: 2,160
