Project Name,Package Name,Architecture Smell,Cause of the Smell
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuildConfig]; [R]; [attr]; [drawable]; [id]; [layout]; [string]. LCC (Lack of Component Cohesion) = 1.0
CodeSmells-in-application-MVC-3,com.android_mvc.framework.common,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.common; com.android_mvc.framework.db
CodeSmells-in-application-MVC-3,com.android_mvc.framework.common,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.framework.db
CodeSmells-in-application-MVC-3,com.android_mvc.framework.db.dao,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseDAO]; [BaseDBDAO]; [BasePrefDAO]; [Finder]; [FWPrefDAO]; [IFWDAO]. LCC (Lack of Component Cohesion) = 1.0
CodeSmells-in-application-MVC-3,com.android_mvc.framework.db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.framework.db; com.android_mvc.framework.common
CodeSmells-in-application-MVC-3,com.android_mvc.framework.ui.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [IFWLayoutView]; [IFWView]; [MButton]; [MCheckBox]; [MEditText]; [MImageView]; [MLinearLayout]; [MRelativeLayout]; [MTextView]; [MToggleButton]. LCC (Lack of Component Cohesion) = 1.0
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.func_db,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.nakisousou.activities.func_db; com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.func_db,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.func_map,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.nakisousou.activities.func_map; com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.func_net,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.nakisousou.activities.func_net; com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.installation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.nakisousou.activities.installation; com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.installation,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.nakisousou.activities.main; com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.activities.main,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.nakisousou.controller
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.android_mvc.nakisousou.controller; com.android_mvc.nakisousou.activities.func_db
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.android_mvc.nakisousou.activities.func_net; com.android_mvc.framework.controller; com.android_mvc.framework.controller.validation; com.android_mvc.nakisousou.activities.func_map
CodeSmells-in-application-MVC-3,com.android_mvc.nakisousou.domain,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DBDeleteAction]; [DBDeleteActionResult]; [DBEditAction]; [DBEDitActionResult]; [DBUpdateAction]; [DBUpdateActionResult]; [DBUpdateUsoppoiAction]; [DBUpdateActionResult]; [HttpNetAction]; [HttpNetActionResult]. LCC (Lack of Component Cohesion) = 1.0
