Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,Long Statement,The length of the statement "CalligraphyConfig.initDefault(new CalligraphyConfig.Builder().setDefaultFontPath("fonts/airbnb.ttf").setFontAttrId(R.attr.fontPath).build());" is 141.,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,Long Statement,The length of the statement "Stetho.initialize(Stetho.newInitializerBuilder(this).enableDumpapp(Stetho.defaultDumperPluginsProvider(this)).enableWebKitInspector(RealmInspectorModulesProvider.builder(this).build()).build());" is 194.,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,Long Statement,The length of the statement "getSupportFragmentManager().beginTransaction().replace(R.id.container`notifyFragment`TAG_NOTIFICATIONS).commitAllowingStateLoss();" is 130.,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,Long Statement,The length of the statement "getSupportFragmentManager().beginTransaction().replace(R.id.container`searchFragment`TAG_NOTIFICATIONS).commitAllowingStateLoss();" is 130.,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,Magic Number,The method contains a magic number: 3,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,Magic Number,The method contains a magic number: 3,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,Long Statement,The length of the statement "getSupportFragmentManager().beginTransaction().replace(R.id.container`notifyFragment`TAG_NOTIFICATIONS).commitAllowingStateLoss();" is 130.,136
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,Magic Number,The method contains a magic number: 3,136
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,Long Statement,The length of the statement "getSupportFragmentManager().beginTransaction().replace(R.id.container`searchFragment`TAG_NOTIFICATIONS).commitAllowingStateLoss();" is 130.,151
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,Magic Number,The method contains a magic number: 3,151
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreateOptionsMenu,Magic Number,The method contains a magic number: 2,209
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreateOptionsMenu,Magic Number,The method contains a magic number: 3,209
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onOptionsItemSelected,Magic Number,The method contains a magic number: 4,227
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onOptionsItemSelected,Magic Number,The method contains a magic number: 3,227
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,loadNavHeader,Magic Number,The method contains a magic number: 0.5f,284
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,loadNavHeader,Magic Number,The method contains a magic number: 3,284
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,getHomeFragment,Magic Number,The method contains a magic number: 2,332
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,getHomeFragment,Magic Number,The method contains a magic number: 3,332
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,getHomeFragment,Magic Number,The method contains a magic number: 4,332
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,getHomeFragment,Missing default,The following switch statement is missing a default case: switch (navItemIndex) {,332
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setUpNavigationView,Complex Method,Cyclomatic complexity of the method is 13,365
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setUpNavigationView,Magic Number,The method contains a magic number: 2,365
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setUpNavigationView,Magic Number,The method contains a magic number: 3,365
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setUpNavigationView,Magic Number,The method contains a magic number: 4,365
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setUpNavigationView,Missing default,The following switch statement is missing a default case: switch (menuItem.getItemId()) {,365
