Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
mvp99_Dostor-master,com.vacuum.app.dostor,ExampleInstrumentedTest,0,0,1,1,10,1,0,0,-1.0,0,0,C:\mvp99_Dostor-master\app\src\androidTest\java\com\vacuum\app\dostor\ExampleInstrumentedTest.java,12
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,26,7,21,10,339,70,0,0,0.19047619047619047,0,5,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\MainActivity.java,62
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,24,2,23,14,274,32,0,0,0.21739130434782608,1,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\SplashScreen.java,65
mvp99_Dostor-master,com.vacuum.app.dostor,ExampleUnitTest,0,0,1,1,9,1,0,0,-1.0,0,0,C:\mvp99_Dostor-master\app\src\test\java\com\vacuum\app\dostor\ExampleUnitTest.java,7
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,GridAdapter,6,3,6,6,91,28,0,0,0.3333333333333333,2,20,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Adapters\GridAdapter.java,34
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,MyViewHolder,3,3,1,1,11,1,0,0,0.0,1,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Adapters\GridAdapter.java,43
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Adapter1882,4,3,5,5,30,5,0,0,0.4,2,2,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1882\Adapter1882.java,15
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,MyViewHolder,2,2,1,1,8,1,0,0,0.0,2,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1882\Adapter1882.java,24
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Adapter_1882,4,2,6,6,45,6,0,0,0.3333333333333333,2,3,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1882\Adapter_1882.java,24
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,MyViewHolder,2,2,1,1,9,1,0,0,0.0,0,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1882\Adapter_1882.java,94
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Dostor1882_Fragment,2,0,2,1,28,2,0,0,0.0,0,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1882\Dostor1882_Fragment.java,18
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Fragment_1882,5,0,3,1,33,4,0,0,0.0,2,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1882\Fragment_1882.java,19
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,Adapter1923,4,3,5,5,30,5,0,0,0.4,2,2,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1923\Adapter1923.java,15
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,MyViewHolder,2,2,1,1,8,1,0,0,0.0,2,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1923\Adapter1923.java,24
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,Adapter_1923,4,2,6,6,45,6,0,0,0.3333333333333333,2,3,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1923\Adapter_1923.java,24
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,MyViewHolder,2,2,1,1,9,1,0,0,0.0,0,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1923\Adapter_1923.java,94
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,Dostor1923_Fragment,2,0,2,1,29,2,0,0,0.0,1,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1923\Dostor1923_Fragment.java,18
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,Fragment_1923,6,0,9,1,132,24,0,0,0.0,2,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1923\Fragment_1923.java,22
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,Adapter1930,4,3,5,5,30,5,0,0,0.4,2,2,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1930\Adapter1930.java,15
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,MyViewHolder,2,2,1,1,8,1,0,0,0.0,2,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1930\Adapter1930.java,24
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,Adapter_1930,4,2,6,6,45,6,0,0,0.3333333333333333,2,3,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1930\Adapter_1930.java,24
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,MyViewHolder,2,2,1,1,9,1,0,0,0.0,0,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1930\Adapter_1930.java,94
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,Dostor1930_Fragment,2,0,2,1,29,2,0,0,0.0,1,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1930\Dostor1930_Fragment.java,18
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,Fragment_1930,6,0,9,1,132,24,0,0,0.0,2,1,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1930\Fragment_1930.java,22
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,Adapter1954,4,3,5,5,30,5,0,0,0.4,2,2,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1954\Adapter1954.java,15
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,MyViewHolder,2,2,1,1,8,1,0,0,0.0,2,0,C:\mvp99_Dostor-master\app\src\main\java\com\vacuum\app\dostor\Dostor1954\Adapter1954.java,24
