Project Name,Package Name,Architecture Smell,Cause of the Smell
AndroidMvc-master,com.shipdream.lib.android.mvc.service,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssetService]; [NetworkService]; [PreferenceService]; [Editor]; [MediaStoreService]; [MimeTypes]. LCC (Lack of Component Cohesion) = 1.0
AndroidMvc-master,com.shipdream.lib.android.mvc.service.internal,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AssetServiceImpl]; [NetworkServiceImpl]; [PreferenceServiceImpl; AndroidPreferenceEditor; TestPreferencesServiceImpl]; [MediaStoreServiceImpl]. LCC (Lack of Component Cohesion) = 0.67
AndroidMvc-master,com.shipdream.lib.android.mvc,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 107
AndroidMvc-master,com.shipdream.lib.android.mvc,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc; com.shipdream.lib.poke
AndroidMvc-master,com.shipdream.lib.android.mvc,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc; com.shipdream.lib.android.mvc.view; com.shipdream.lib.android.mvc.view.help
AndroidMvc-master,com.shipdream.lib.android.mvc,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.poke; com.shipdream.lib.android.mvc.view
AndroidMvc-master,com.shipdream.lib.android.mvc.event.bus.internal,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 48
AndroidMvc-master,com.shipdream.lib.android.mvc.event.bus.internal,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EventBusImpl; TestEventBus; Event1; Event2; Event3; Subscriber; Subscriber2; Subscriber3; Subscriber; Subscriber; Subscriber; Subscriber1; Subscriber; Event4; Event5; Subscriber1; Subscriber2; Subscriber1; Subscriber2; Subscriber; EventHandler; Subscriber; Subscriber2]; [Event1]; [Event1]; [Event2]; [Event3]; [Event1]; [Event2]; [Event3]; [Event1]; [Event2]; [Event3]; [Event1]; [Event2]; [Event3]; [Event1]; [Event2]; [Event3]; [Event1]; [Event2]; [Event3]; [Event4]; [Event5]; [Event1]; [Event1]; [Event2]; [Event3]. LCC (Lack of Component Cohesion) = 0.54
AndroidMvc-master,com.shipdream.lib.android.mvc.inject,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestControllerSimpleInject; TestView; TestBadView; TestLifCycleView; Car; Road; LifeCycleTestControllerModule; TestOverridesControllerImpl; MockPrinter; PrinterModule]; [TestInjectCustomControllerDependencies; PaperView; AndroidView; AndroidModule]; [TestView]. LCC (Lack of Component Cohesion) = 0.2
AndroidMvc-master,com.shipdream.lib.android.mvc.inject.testNameMapping.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AndroidPart]; [LifeCycleTestController; Proxy]; [MissingImplPresenter]; [PrintController]; [PrinterController2]; [PrintModel]; [TimerController]; [TimerModel]. LCC (Lack of Component Cohesion) = 0.89
AndroidMvc-master,com.shipdream.lib.poke,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 179
AndroidMvc-master,com.shipdream.lib.poke,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.poke; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view.injection,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestInjectedStateManagedObjects]; [TestInjectionAndLifeCycle]; [TestInjectionAndLifeCycleForRootFragment]; [FragmentA; FragmentInjection; FragmentB; FragmentC; FragmentD]; [InjectionTestActivity; HomeFragment; InjectionTestActivityStateManagedObjects; HomeFragment; InjectionTestActivityTestRootFragment; HomeFragment]; [HomeController]; [HomeController]; [HomeController]. LCC (Lack of Component Cohesion) = 0.47
AndroidMvc-master,com.shipdream.lib.android.mvc.view.lifecycle,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseTestCaseLifeCycle; KeepActivitiesLifeCycleTestBackButtonPress; KeepActivitiesLifeCycleTestCase; NotKeepActivitiesLifeCycleTestCase; MvcTestFragment]; [MvcTestActivity; HomeFragment]; [HomeController]; [Controller]. LCC (Lack of Component Cohesion) = 0.44
AndroidMvc-master,com.shipdream.lib.android.mvc.view,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view; com.shipdream.lib.android.mvc.view.help; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [LifeCycleValidator; NewInstanceMatcher; FirstTimeMatcher; RestoreMatcher; RotateMatcher; PopOutMatcher]; [MvcApp]. LCC (Lack of Component Cohesion) = 0.29
AndroidMvc-master,com.shipdream.lib.android.mvc.view.nav,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
AndroidMvc-master,com.shipdream.lib.android.mvc.view.nav,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestCaseNavigationAndInjection; CountMonitor; WaitMonitor; WaitMonitor]; [TestCaseNavigationBasic; Comp; TestCaseNavigationFromController; Comp; AnotherController; ControllerE; ControllerF; ControllerG; DisposeCheckerA; DisposeCheckerB; DisposeCheckerC; DisposeCheckerD; DisposeCheckerE; DisposeCheckerF; DisposeCheckerG; NavFragment; NavFragmentA; NavFragmentB; NavFragmentC; NavFragmentD; NavFragmentE; NavFragmentF; NavFragmentG]; [Model]; [Model]; [Model]; [Model]; [MvcTestActivityNavigation]; [HomeFragment]. LCC (Lack of Component Cohesion) = 0.24
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.viewpager; com.shipdream.lib.android.mvc.view.viewpager.controller
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestFragmentsInViewPager]; [BaseTabFragment; TabFragmentA; TabFragmentB; TabFragmentC]; [SecondFragment]; [TabModel]; [ViewPagerHomeFragment; PagerAdapter]; [ViewPagerTestActivity]; [HomeFragment]; [ViewPagerTestActivityTop]. LCC (Lack of Component Cohesion) = 0.67
AndroidMvc-master,com.shipdream.lib.android.mvc.view.event2v,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EventBusV2VActivity]; [HomeFragment]; [EventBusV2VDialogFragment; EventBusV2VFragment; Events; EventBusV2VService]; [OnTextChanged; OnFragmentTextChanged; OnDialogButtonChanged]. LCC (Lack of Component Cohesion) = 0.44
AndroidMvc-master,com.shipdream.lib.android.mvc.view.help,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.help; com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view.help,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.help; com.shipdream.lib.android.mvc; com.shipdream.lib.android.mvc.view
AndroidMvc-master,com.shipdream.lib.android.mvc.view.help,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc
AndroidMvc-master,com.shipdream.lib.android.mvc.view.injection.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc; com.shipdream.lib.android.mvc.view.injection.manager
AndroidMvc-master,com.shipdream.lib.android.mvc.view.injection.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ControllerA]; [Model]; [ControllerB]; [Model]; [ControllerC]; [Model]; [ControllerD]; [Model]. LCC (Lack of Component Cohesion) = 1.0
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager.controller,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.shipdream.lib.android.mvc.view.viewpager.controller; com.shipdream.lib.android.mvc.view.viewpager
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager.controller,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.shipdream.lib.android.mvc.view.viewpager
AndroidMvc-master,com.shipdream.lib.android.mvc.view.viewpager.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FirstFragmentController]; [HomeController]; [SecondFragmentController]; [TabControllerA]; [TabControllerB]; [TabControllerC]. LCC (Lack of Component Cohesion) = 1.0
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.benchmark.controller.internal,Ambiguous Interface,The tool detected the smell in this component because the component provides only a single, general entry-point via the following class: BaseControllerImpl
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.simple.mvp.view,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestDetailScreen]; [TestMasterScreen]; [AbstractFragment; CounterDetailScreen; CounterMasterInsideView; CounterMasterScreen]; [AppDelegateFragment]. LCC (Lack of Component Cohesion) = 0.57
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.simple.mvp.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractController; AbstractScreenController; AppDelegateController; CounterDetailController; ContinuousCounter; CounterMasterController; CounterMasterInsideController; CounterServiceController; AutoCounter]; [View]; [Model]; [View]; [View]. LCC (Lack of Component Cohesion) = 0.38
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.simple.mvp.manager,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AppManager; Event; OnTitleUpdated]; [Model]; [CounterManager; Event2C; OnCounterUpdated]; [Model]. LCC (Lack of Component Cohesion) = 0.5
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.simple.mvp.controller.internal,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BaseTest; TestCounterMasterController; TestCounterDetailController; MockView; TestCounterMasterController; ErrorMonitor]; [BaseTest]. LCC (Lack of Component Cohesion) = 0.29
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.simple.mvvm.controller,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AbstractController; AbstractScreenController; AppDelegateController; CounterDetailController; Event; OnCountUpdated; ContinuousCounter; CounterMasterController; CounterMasterInsideController; CounterServiceController; AutoCounter]; [View]; [Model]; [Event]; [OnHttpError]; [OnNetworkError]; [Model]; [View]. LCC (Lack of Component Cohesion) = 0.44
AndroidMvc-master,com.shipdream.lib.android.mvc.samples.simple.mvvm.manager,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AppManager; Event; OnTitleUpdated]; [Model]; [CounterManager; Event2C; OnCounterUpdated]; [Model]. LCC (Lack of Component Cohesion) = 0.5
