Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
GankMM-master,com.maning.gankmm.ui.imagebrowser,ImageBrowserUtils,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: ImageBrowserUtils; IntentUtils
GankMM-master,com.maning.gankmm.ui.activity.tools,TrainListActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,DictionaryActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,CookDetailsActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mToolbar; mRecyclerView; IntentKey_Cook; mData; mRecycleCookDetailsAdapter
GankMM-master,com.maning.gankmm.ui.activity.tools,PhoneAddressActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,ChineseCalendarActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,LotteryCategoryActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,FlightActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,TrainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,WorldPhoneCodeActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,CookListActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mToolbar; mRecyclerView; mSwipeToLoadLayout; IntentKey_Cook; mMobCookCategoryEntity; pageIndex; pageSize; mDatas; mRecycleCookDetailItemAdapter
GankMM-master,com.maning.gankmm.ui.activity.tools,FlightListActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,IPQueryActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,HistoryTodayActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
GankMM-master,com.maning.gankmm.ui.activity.tools,CookMenuActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
