Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.core,ControllerAnalyser,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.core,GeneralInfoBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.core,OpenAPIBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.core,TagsBuilder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.extension,ModelFieldMetaReader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,IncludeProjectDependenciesComponentConfigurator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,AnnotatedSameNameOperationResourceTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,ApiResponseAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,BaseAnnotationTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mapper; mojoRule
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,EchoResourceTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,EmptyRootPathResourceTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,ExamplesResourceTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,LinkAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,ModelAttributeAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,ModelAttributeWithMetaTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,MultiPackageResourceTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,OpenAPIMojoTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mojoRule
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,OperationAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,ParameterAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,PetResourceTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseResourceTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,RequestBodyAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,TagAnnotationTest,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseAnnotationTest
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin,TestModelFieldMetaReaderImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.utils,Constants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_SERVER_DESCRIPTION; GET_METHOD; POST_METHOD; PUT_METHOD; DELETE_METHOD; PATCH_METHOD; TRACE_METHOD; HEAD_METHOD; OPTIONS_METHOD; QUERY_PARAM; HEADER_PARAM; COOKIE_PARAM; PATH_PARAM; FORM_PARAM; DEFAULT_DESCRIPTION; DEFAULT_TITLE; DEFAULT_VERSION; DEFAULT_LICENSE_VALUE; DEFAULT_LICENSE_URL; OPENAPI_STRING_TYPE; OPENAPI_ARRAY_TYPE
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin.echo,EchoResource,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15_openapi-spring-maven-plugin-master,uk.ac.ebi.uniprot.openapi.mavenplugin.empty,EmptyRootPathResource,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
