Project Name,Package Name,Architecture Smell,Cause of the Smell
mvp44_MvpApp-master,com.dl7.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp; com.dl7.mvp.api
mvp44_MvpApp-master,com.dl7.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp; com.dl7.mvp.utils; com.dl7.mvp.api
mvp44_MvpApp-master,com.dl7.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp; com.dl7.mvp.injector.components; com.dl7.mvp.module.photo.beauty; com.dl7.mvp.module.base
mvp44_MvpApp-master,com.dl7.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp; com.dl7.mvp.injector.components; com.dl7.mvp.module.photo.beauty; com.dl7.mvp.adapter; com.dl7.mvp.api
mvp44_MvpApp-master,com.dl7.mvp,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.dl7.mvp.injector.components
mvp44_MvpApp-master,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 7.85. All the dependencies among components: from: com.dl7.mvp to: com.dl7.mvp.injector.components; from: com.dl7.mvp to: com.dl7.mvp.rxbus; from: com.dl7.mvp to: com.dl7.downloaderlib; from: com.dl7.mvp to: com.dl7.tinkerlib.util; from: com.dl7.mvp to: com.dl7.mvp.local.dao; from: com.dl7.mvp to: com.dl7.mvp.utils; from: com.dl7.mvp to: com.dl7.mvp.api; from: com.dl7.mvp to: com.dl7.mvp.engine; from: com.dl7.mvp.adapter to: com.dl7.mvp.rxbus; from: com.dl7.mvp.adapter to: com.dl7.recycler.adapter; from: com.dl7.mvp.adapter to: com.dl7.downloaderlib.entity; from: com.dl7.mvp.adapter to: com.dl7.mvp.rxbus.event; from: com.dl7.mvp.adapter to: com.dl7.mvp.engine; from: com.dl7.mvp.adapter to: com.dl7.mvp.local.table; from: com.dl7.mvp.adapter to: com.dl7.mvp.utils; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.photo.bigphoto; from: com.dl7.mvp.adapter to: com.dl7.mvp.adapter.item; from: com.dl7.mvp.adapter to: com.dl7.mvp.api.bean; from: com.dl7.mvp.adapter to: com.dl7.mvp.widget; from: com.dl7.mvp.adapter to: com.dl7.mvp.api; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.news.special; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.news.article; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.news.photoset; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.news.detail; from: com.dl7.mvp.adapter to: com.dl7.downloaderlib.model; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.video.player; from: com.dl7.mvp.adapter to: com.dl7.mvp.module.video.fullscreen; from: com.dl7.mvp.adapter.item to: com.dl7.mvp.api.bean; from: com.dl7.mvp.api to: com.dl7.mvp.api.bean; from: com.dl7.mvp.api to: com.dl7.mvp; from: com.dl7.mvp.api to: com.dl7.mvp.utils; from: com.dl7.mvp.engine.danmaku to: com.dl7.mvp.local.table; from: com.dl7.mvp.engine.danmaku to: com.dl7.mvp.utils; from: com.dl7.mvp.engine to: com.dl7.mvp.rxbus; from: com.dl7.mvp.engine to: com.dl7.mvp.local.table; from: com.dl7.mvp.engine to: com.dl7.downloaderlib.entity; from: com.dl7.mvp.engine to: com.dl7.downloaderlib.model; from: com.dl7.mvp.engine to: com.dl7.downloaderlib; from: com.dl7.mvp.engine to: com.dl7.mvp.utils; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.photo.beauty; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.photo.bigphoto; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.manage.download; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.manage.love.photo; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.manage.love.video; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.channel; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.article; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.detail; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.newslist; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.main; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.photo.main; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.photo.news; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.photoset; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.news.special; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.manage.download.cache; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.manage.download.complete; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.video.list; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.video.main; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.video.player; from: com.dl7.mvp.injector.components to: com.dl7.mvp.module.photo.welfare; from: com.dl7.mvp.injector.modules to: com.dl7.mvp; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.rxbus; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.photo.beauty; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.photo.bigphoto; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.channel; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.manage.download; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.manage.love; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.manage.love.photo; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.manage.love.video; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.article; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.detail; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.newslist; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.main; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.photo.main; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.photo.news; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.photoset; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.news.special; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.manage.download.cache; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.manage.download.complete; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.video.list; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.video.main; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.video.player; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.local.table; from: com.dl7.mvp.injector.modules to: com.dl7.mvp.module.photo.welfare; from: com.dl7.mvp.local.dao to: com.dl7.mvp.utils; from: com.dl7.mvp.local.dao to: com.dl7.mvp.local.table; from: com.dl7.mvp.local.table to: com.dl7.downloaderlib.model; from: com.dl7.mvp.module.base to: com.dl7.mvp.widget; from: com.dl7.mvp.module.base to: com.dl7.mvp.utils; from: com.dl7.mvp.module.base to: com.dl7.mvp; from: com.dl7.mvp.module.base to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.base to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.home to: com.dl7.mvp.module.manage.setting; from: com.dl7.mvp.module.home to: com.dl7.downloaderlib; from: com.dl7.mvp.module.home to: com.dl7.mvp.utils; from: com.dl7.mvp.module.home to: com.dl7.mvp.widget; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.downloaderlib.entity; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.recycler.helper; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.downloaderlib.model; from: com.dl7.mvp.module.manage.download.cache to: com.dl7.mvp.utils; from: com.dl7.mvp.module.manage.download.complete to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.manage.download.complete to: com.dl7.recycler.helper; from: com.dl7.mvp.module.manage.download.complete to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.manage.download.complete to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.manage.download.complete to: com.dl7.downloaderlib.model; from: com.dl7.mvp.module.manage.download.complete to: com.dl7.mvp.utils; from: com.dl7.mvp.module.manage.download to: com.dl7.mvp.widget; from: com.dl7.mvp.module.manage.download to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.manage.download to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.manage.download to: com.dl7.mvp.rxbus.event; from: com.dl7.mvp.module.manage.download to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.manage.love to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.mvp.utils; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.recycler.helper; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.manage.love.photo to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.manage.love.video to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.manage.love.video to: com.dl7.mvp.utils; from: com.dl7.mvp.module.manage.love.video to: com.dl7.recycler.helper; from: com.dl7.mvp.module.manage.love.video to: com.dl7.mvp.module.video.player; from: com.dl7.mvp.module.manage.love.video to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.manage.love.video to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.manage.love.video to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.manage.love.video to: com.dl7.downloaderlib.model; from: com.dl7.mvp.module.manage.setting to: com.dl7.mvp.widget; from: com.dl7.mvp.module.news.article to: com.dl7.mvp.api.bean; from: com.dl7.mvp.module.news.article to: com.dl7.mvp.widget; from: com.dl7.mvp.module.news.article to: com.dl7.mvp.utils; from: com.dl7.mvp.module.news.article to: com.dl7.mvp.api; from: com.dl7.mvp.module.news.channel to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.news.channel to: com.dl7.recycler.helper; from: com.dl7.mvp.module.news.channel to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.news.channel to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.news.channel to: com.dl7.mvp.rxbus.event; from: com.dl7.mvp.module.news.channel to: com.dl7.mvp.local.dao; from: com.dl7.mvp.module.news.detail to: com.dl7.mvp.api.bean; from: com.dl7.mvp.module.news.detail to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.news.detail to: com.dl7.mvp.utils; from: com.dl7.mvp.module.news.detail to: com.dl7.mvp.api; from: com.dl7.mvp.module.news.detail to: com.dl7.recycler.helper; from: com.dl7.mvp.module.news.main to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.news.main to: com.dl7.mvp.rxbus.event; from: com.dl7.mvp.module.news.main to: com.dl7.mvp.module.news.newslist; from: com.dl7.mvp.module.news.main to: com.dl7.mvp.module.news.channel; from: com.dl7.mvp.module.news.main to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.news.newslist to: com.dl7.mvp.api.bean; from: com.dl7.mvp.module.news.newslist to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.news.newslist to: com.dl7.recycler.helper; from: com.dl7.mvp.module.news.newslist to: com.dl7.mvp.utils; from: com.dl7.mvp.module.news.newslist to: com.dl7.mvp.adapter.item; from: com.dl7.mvp.module.news.newslist to: com.dl7.mvp.api; from: com.dl7.mvp.module.news.photoset to: com.dl7.mvp.api.bean; from: com.dl7.mvp.module.news.photoset to: com.dl7.mvp.widget; from: com.dl7.mvp.module.news.photoset to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.news.photoset to: com.dl7.mvp.api; from: com.dl7.mvp.module.news.special to: com.dl7.mvp.api.bean; from: com.dl7.mvp.module.news.special to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.news.special to: com.dl7.mvp.adapter.item; from: com.dl7.mvp.module.news.special to: com.dl7.recycler.helper; from: com.dl7.mvp.module.news.special to: com.dl7.mvp.utils; from: com.dl7.mvp.module.news.special to: com.dl7.mvp.api; from: com.dl7.mvp.module.photo.beauty to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.photo.beauty to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.photo.beauty to: com.dl7.recycler.helper; from: com.dl7.mvp.module.photo.beauty to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.photo.beauty to: com.dl7.mvp.api; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.widget; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.utils; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.photo.bigphoto to: com.dl7.mvp.api; from: com.dl7.mvp.module.photo.main to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.photo.main to: com.dl7.mvp.rxbus.event; from: com.dl7.mvp.module.photo.main to: com.dl7.mvp.utils; from: com.dl7.mvp.module.photo.main to: com.dl7.mvp.module.manage.love; from: com.dl7.mvp.module.photo.main to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.photo.news to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.photo.news to: com.dl7.recycler.helper; from: com.dl7.mvp.module.photo.news to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.photo.news to: com.dl7.mvp.api; from: com.dl7.mvp.module.photo.welfare to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.photo.welfare to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.photo.welfare to: com.dl7.recycler.helper; from: com.dl7.mvp.module.photo.welfare to: com.dl7.mvp.api; from: com.dl7.mvp.module.photo.welfare to: com.dl7.mvp.utils; from: com.dl7.mvp.module.video.fullscreen to: com.dl7.player.media; from: com.dl7.mvp.module.video.fullscreen to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.video.fullscreen to: com.dl7.downloaderlib; from: com.dl7.mvp.module.video.list to: com.dl7.recycler.adapter; from: com.dl7.mvp.module.video.list to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.video.list to: com.dl7.recycler.helper; from: com.dl7.mvp.module.video.list to: com.dl7.mvp.module.base; from: com.dl7.mvp.module.video.list to: com.dl7.mvp.api; from: com.dl7.mvp.module.video.main to: com.dl7.mvp.adapter; from: com.dl7.mvp.module.video.main to: com.dl7.mvp.rxbus.event; from: com.dl7.mvp.module.video.main to: com.dl7.mvp.module.video.list; from: com.dl7.mvp.module.video.main to: com.dl7.mvp.module.manage.love; from: com.dl7.mvp.module.video.main to: com.dl7.mvp.module.manage.download; from: com.dl7.mvp.module.video.main to: com.dl7.mvp.rxbus; from: com.dl7.mvp.module.video.main to: com.dl7.downloaderlib.model; from: com.dl7.mvp.module.video.player to: com.dl7.mvp.local.table; from: com.dl7.mvp.module.video.player to: com.dl7.player.media; from: com.dl7.mvp.module.video.player to: com.dl7.mvp.widget; from: com.dl7.mvp.module.video.player to: com.dl7.mvp.utils; from: com.dl7.mvp.module.video.player to: com.dl7.downloaderlib.model; from: com.dl7.mvp.module.video.player to: com.dl7.mvp.engine.danmaku; from: com.dl7.mvp.module.video.player to: com.dl7.mvp.engine; from: com.dl7.mvp.module.video.player to: com.dl7.player.utils; from: com.dl7.mvp.module.video.player to: com.dl7.mvp.rxbus; from: com.dl7.mvp.rxbus.event to: com.dl7.mvp.local.table; from: com.dl7.mvp.utils to: com.dl7.mvp.module.home; from: com.dl7.mvp.utils to: com.dl7.mvp.local.table; from: com.dl7.mvp.utils to: com.dl7.downloaderlib.model; from: com.dl7.mvp.utils to: com.dl7.mvp.engine; from: com.dl7.mvp.utils to: com.dl7.mvp.module.manage.download; from: com.dl7.mvp.utils to: com.dl7.mvp.module.manage.setting; from: com.dl7.mvp.utils to: com.dl7.mvp.api.bean; from: com.dl7.mvp.utils to: com.dl7.mvp.api; from: com.dl7.mvp.utils to: com.dl7.mvp.module.news.photoset; from: com.dl7.mvp.utils to: com.dl7.mvp.module.news.special; from: com.dl7.mvp.utils to: com.dl7.mvp.module.news.article; from: com.dl7.mvp.widget to: com.dl7.mvp.utils; from: com.dl7.mvp.widget.dialog to: com.dl7.mvp.utils; from: com.dl7.downloaderlib to: com.dl7.downloaderlib.entity; from: com.dl7.downloaderlib to: com.dl7.downloaderlib.helper; from: com.dl7.downloaderlib to: com.dl7.downloaderlib.service; from: com.dl7.downloaderlib to: com.dl7.downloaderlib.db; from: com.dl7.downloaderlib.db to: com.dl7.downloaderlib.entity; from: com.dl7.downloaderlib.db to: com.dl7.downloaderlib; from: com.dl7.downloaderlib.entity to: com.dl7.downloaderlib.model; from: com.dl7.downloaderlib.entity to: com.dl7.downloaderlib; from: com.dl7.downloaderlib.helper to: com.dl7.downloaderlib; from: com.dl7.downloaderlib.helper to: com.dl7.downloaderlib.entity; from: com.dl7.downloaderlib.helper to: com.dl7.downloaderlib.model; from: com.dl7.downloaderlib.helper to: com.dl7.downloaderlib.service; from: com.dl7.downloaderlib.service to: com.dl7.downloaderlib.entity; from: com.dl7.downloaderlib.service to: com.dl7.downloaderlib; from: com.dl7.downloaderlib.service to: com.dl7.downloaderlib.model; from: com.dl7.downloaderlib.service to: com.dl7.downloaderlib.db; from: com.dl7.player.danmaku to: com.dl7.player.media; from: com.dl7.player.media to: com.dl7.player.widgets; from: com.dl7.player.media to: com.dl7.player.danmaku; from: com.dl7.player.media to: com.dl7.player.utils; from: com.dl7.recycler.adapter to: com.dl7.recycler.listener; from: com.dl7.recycler.adapter to: com.dl7.recycler.helper; from: com.dl7.recycler.helper to: com.dl7.recycler.adapter; from: com.dl7.recycler.helper to: com.dl7.recycler.listener; from: com.dl7.recycler.helper to: com.dl7.recycler.divider; from: com.dl7.tinkerlib.crash to: com.dl7.tinkerlib.util; from: com.dl7.tinkerlib.crash to: com.dl7.tinkerlib.reporter; from: com.dl7.tinkerlib.reporter to: com.dl7.tinkerlib.util; from: com.dl7.tinkerlib.reporter to: com.dl7.tinkerlib.crash; from: com.dl7.tinkerlib.service to: com.dl7.tinkerlib.util; from: com.dl7.tinkerlib.util to: com.dl7.tinkerlib.crash; from: com.dl7.tinkerlib.util to: com.dl7.tinkerlib.service; from: com.dl7.tinkerlib.util to: com.dl7.tinkerlib.reporter.
mvp44_MvpApp-master,com.dl7.mvp.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp.adapter; com.dl7.mvp.module.photo.bigphoto
mvp44_MvpApp-master,com.dl7.mvp.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp.adapter; com.dl7.mvp.utils; com.dl7.mvp.module.manage.download
mvp44_MvpApp-master,com.dl7.mvp.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp.adapter; com.dl7.mvp.engine; com.dl7.mvp.utils; com.dl7.mvp.module.manage.download
mvp44_MvpApp-master,com.dl7.mvp.adapter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.dl7.mvp.adapter; com.dl7.mvp.engine; com.dl7.mvp.utils; com.dl7.mvp.module.manage.download; com.dl7.mvp.module.base
