Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.custom.action,NavigationViewActions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.data,MainActivityTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: USER_ID; FIRST_ITEM; LOAD_ITEMS_LIMIT; TEST_CHILD_ID; rxJavaResetRule; activityRule; activityProductRule; mProductRepository; offset
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.data,MainActivityTest,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainActivityTest; MainActivityTestRepoComponent
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.data,ProductRepositoryTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FIRST_ITEM; LOAD_ITEMS_LIMIT; TEST_CHILD_ID; rxJavaResetRule; mProductsRemoteDataSource; mProductLocalDataSource; mProductRepository
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.data,CategoryRepositoryImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.data,ProductRepositoryImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.app,AppTestComponent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.app,RetrofitTestModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.app,ApplicationModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.app,GreenDaoModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.app,RetrofitModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.data,MainActivityTestRepoComponent,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MainActivityTest; MainActivityTestRepoComponent
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.data,ProductRepositoryTestComponent,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp1010_Android-Etsyclient-Mvp-Moxy-UnitTesting,com.segeyburlaka.test.jellyworkz.mydaggermvprxtest.di.data,CategoryRepositoryComponent,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: MyEtsyAppApplication; ProductRepositoryComponent; ProductPresenter; ProductDetailsPresenter; ProductFavoritePresenter; CategoryRepositoryComponent; SearchPresenter
