Project Name,Package Name,Architecture Smell,Cause of the Smell
45_rxmvp-master,com.example.rxmvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp; com.example.rxmvp.common.di
45_rxmvp-master,com.example.rxmvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp; com.example.rxmvp.common.di; com.example.rxmvp.data
45_rxmvp-master,com.example.rxmvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp; com.example.rxmvp.common.di; com.example.rxmvp.ui.main; com.example.rxmvp.helpers; com.example.rxmvp.data
45_rxmvp-master,com.example.rxmvp,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.rxmvp.common.di
45_rxmvp-master,com.example.rxmvp.data.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.api; com.example.rxmvp.domain
45_rxmvp-master,com.example.rxmvp.data.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.api; com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.domain
45_rxmvp-master,com.example.rxmvp.data.api,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.api; com.example.rxmvp.domain; com.example.rxmvp.data; com.example.rxmvp; com.example.rxmvp.common.di
45_rxmvp-master,com.example.rxmvp.data.api,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.rxmvp.domain
45_rxmvp-master,com.example.rxmvp.data.api,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ApiTest; Api; ListResponse]; [AuthenticationInterceptor]; [MockApiInterceptor; MockResponse]. LCC (Lack of Component Cohesion) = 0.5
45_rxmvp-master,com.example.rxmvp.data.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.models; com.example.rxmvp.testing.factories
45_rxmvp-master,com.example.rxmvp.data.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.data
45_rxmvp-master,com.example.rxmvp.data.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.domain; com.example.rxmvp.data
45_rxmvp-master,com.example.rxmvp.data.models,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.domain; com.example.rxmvp.data; com.example.rxmvp.testing.factories
45_rxmvp-master,com.example.rxmvp.data.models,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.rxmvp.testing.factories; com.example.rxmvp.helpers
45_rxmvp-master,com.example.rxmvp.data.models,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TroubleTest; Trouble; TroubleWithVehicle; Vehicle; VehicleTest; DateAdapter]; [User]. LCC (Lack of Component Cohesion) = 0.29
45_rxmvp-master,com.example.rxmvp.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data; com.example.rxmvp.data.models; com.example.rxmvp.helpers
45_rxmvp-master,com.example.rxmvp.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data; com.example.rxmvp.testing.factories; com.example.rxmvp.data.models; com.example.rxmvp.helpers
45_rxmvp-master,com.example.rxmvp.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.data; com.example.rxmvp.testing.factories; com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.domain
45_rxmvp-master,com.example.rxmvp.data,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TroubleRepositoryTest; TroubleRepository; VehicleRepository; Action; VehicleRepositoryTest]; [UserRepositoryTest; UserRepository; UserAdapter]; [DatabaseHelper; DatabaseManager]. LCC (Lack of Component Cohesion) = 0.3
45_rxmvp-master,com.example.rxmvp.helpers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.helpers; com.example.rxmvp.data; com.example.rxmvp.data.models
45_rxmvp-master,com.example.rxmvp.helpers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.helpers; com.example.rxmvp.domain; com.example.rxmvp.data; com.example.rxmvp.data.models
45_rxmvp-master,com.example.rxmvp.helpers,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.helpers; com.example.rxmvp.domain; com.example.rxmvp.data; com.example.rxmvp.testing.factories; com.example.rxmvp.data.models
45_rxmvp-master,com.example.rxmvp.helpers,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.rxmvp.domain; com.example.rxmvp.data
45_rxmvp-master,com.example.rxmvp.ui.main,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.ui.main; com.example.rxmvp.helpers; com.example.rxmvp.data; com.example.rxmvp; com.example.rxmvp.common.di
45_rxmvp-master,com.example.rxmvp.ui.notifications,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.ui.notifications; com.example.rxmvp.helpers; com.example.rxmvp.data; com.example.rxmvp; com.example.rxmvp.common.di
45_rxmvp-master,com.example.rxmvp.common.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.common.di; com.example.rxmvp
45_rxmvp-master,com.example.rxmvp.common.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.common.di; com.example.rxmvp.data; com.example.rxmvp
45_rxmvp-master,com.example.rxmvp.common.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.common.di; com.example.rxmvp.ui.main; com.example.rxmvp.helpers; com.example.rxmvp.data; com.example.rxmvp
45_rxmvp-master,com.example.rxmvp.common.di,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.rxmvp.ui.notifications
45_rxmvp-master,com.example.rxmvp.common.di,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActivityComponent; ViewModule]; [ActivityModule; ApplicationComponent]; [ApiModule]; [ApplicationModule]; [PreferencesModule]; [ViewComponent]. LCC (Lack of Component Cohesion) = 0.75
45_rxmvp-master,com.example.rxmvp.domain,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.domain; com.example.rxmvp.data.api
45_rxmvp-master,com.example.rxmvp.domain,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.domain; com.example.rxmvp.data; com.example.rxmvp.data.models; com.example.rxmvp.helpers
45_rxmvp-master,com.example.rxmvp.domain,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.domain; com.example.rxmvp.data; com.example.rxmvp.testing.factories; com.example.rxmvp.data.models; com.example.rxmvp.helpers
45_rxmvp-master,com.example.rxmvp.domain,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GetAuthenticatedUser]; [GetTroubles]; [GetUnreadTroublesCount]; [IsDeviceOnline]; [ReadAllTroubles]; [SyncDatabase; SyncDatabaseTest]. LCC (Lack of Component Cohesion) = 0.86
45_rxmvp-master,com.example.rxmvp.ui.common.lists,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DividerItemDecoration]; [ItemClickListener]; [ItemView]; [RecyclerAdapter; RecyclerAdapterDiffUtilCallback; RecyclerViewHolder]; [RecyclerItemClickListener]. LCC (Lack of Component Cohesion) = 0.71
45_rxmvp-master,com.example.rxmvp.testing.factories,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.testing.factories; com.example.rxmvp.data.models
45_rxmvp-master,com.example.rxmvp.testing.factories,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.testing.factories; com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.domain
45_rxmvp-master,com.example.rxmvp.testing.factories,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.rxmvp.testing.factories; com.example.rxmvp.data.models; com.example.rxmvp.helpers; com.example.rxmvp.domain; com.example.rxmvp.data
