Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
2_android_starter-master,com.istur.android_starter,AStartApplication,initTimberLogging,Long Statement,The length of the statement "return String.format("Class:%s: Line: %s` Method: %s"`super.createStackElementTag(element)`element.getLineNumber()`element.getMethodName());" is 140.,30
2_android_starter-master,com.istur.android_starter,AStartApplication,createStackElementTag,Long Statement,The length of the statement "return String.format("Class:%s: Line: %s` Method: %s"`super.createStackElementTag(element)`element.getLineNumber()`element.getMethodName());" is 140.,33
2_android_starter-master,com.istur.android_starter,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
2_android_starter-master,com.istur.android_starter,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
2_android_starter-master,com.istur.android_starter,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
2_android_starter-master,com.istur.android_starter.common.architecture,BaseActivity,onOptionsItemSelected,Missing default,The following switch statement is missing a default case: switch (item.getItemId()) {,44
2_android_starter-master,com.istur.android_starter.common.architecture,BaseFragment,onSaveInstanceState,Long Statement,The length of the statement "if (mViewModel != null && mViewModel.bundle != null) outState.putSerializable(BUNDLE_KEY`mViewModel.bundle.getSerializable(BUNDLE_KEY));" is 136.,60
2_android_starter-master,com.istur.android_starter.common.architecture,BaseViewModel,init,Long Statement,The length of the statement "if (serializable instanceof MyBundle) CacheRepository.getInstance().saveNavigationBundle(this.getClass()`savedInstanceState);" is 125.,52
2_android_starter-master,com.istur.android_starter.common.architecture,BaseViewModel,perform,Long Statement,The length of the statement "addDisposable(observable.subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).subscribe(tApiStateResponse -> {" is 128.,77
2_android_starter-master,com.istur.android_starter.common.architecture,BaseViewModel,perform,Long Statement,The length of the statement "addDisposable(observable.subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).startWith(ApiStateResponse.loading()).doOnSubscribe(disposable -> {" is 163.,94
2_android_starter-master,com.istur.android_starter.common.architecture,BaseViewModel,performDao,Long Statement,The length of the statement "addDisposable(observable.subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).subscribeWith(new DefaultApiStateChangeObserver(uiLiveData)));" is 158.,115
2_android_starter-master,com.istur.android_starter.common.architecture.communication,DefaultApiStateChangeObserver,onApiStateChanged,Missing default,The following switch statement is missing a default case: switch (state.getState()) {,20
2_android_starter-master,com.istur.android_starter.common.architecture.communication,UiCallback,innerRenderError,Complex Conditional,The conditional expression t instanceof HttpException && (((HttpException)t).code() == 401 || ((HttpException)t).code() == 410) is complex.,47
2_android_starter-master,com.istur.android_starter.common.architecture.communication,UiCallback,innerRenderError,Magic Number,The method contains a magic number: 401,47
2_android_starter-master,com.istur.android_starter.common.architecture.communication,UiCallback,innerRenderError,Magic Number,The method contains a magic number: 410,47
2_android_starter-master,com.istur.android_starter.model,Location,equals,Long Statement,The length of the statement "return id == location.id && favourite == location.favourite && Objects.equals(name`location.name) && Objects.equals(myCode`location.myCode) && Objects.equals(nickname`location.nickname);" is 186.,76
2_android_starter-master,com.istur.android_starter.source.database,MyDatabase,getDatabase,Long Statement,The length of the statement "INSTANCE=Room.databaseBuilder(context.getApplicationContext()`MyDatabase.class`"my_database").fallbackToDestructiveMigration().build();" is 135.,21
2_android_starter-master,com.istur.android_starter.source.local.kvcomp.secure,Encryption18,initKey,Long Statement,The length of the statement "kpg.initialize(new KeyPairGeneratorSpec.Builder(ctx).setAlias(ALIAS).setSubject(new X500Principal(CN_MY_KEY)).setSerialNumber(BigInteger.valueOf(1337)).setStartDate(start.getTime()).setEndDate(end.getTime()).build());" is 217.,51
2_android_starter-master,com.istur.android_starter.source.local.kvcomp.secure,Encryption18,initKey,Magic Number,The method contains a magic number: 25,51
2_android_starter-master,com.istur.android_starter.source.local.kvcomp.secure,Encryption18,initKey,Magic Number,The method contains a magic number: 1337,51
2_android_starter-master,com.istur.android_starter.source.local.kvcomp.secure,Encryption23,initKey,Long Statement,The length of the statement "kg.init(new KeyGenParameterSpec.Builder(ALIAS`KeyProperties.PURPOSE_ENCRYPT | KeyProperties.PURPOSE_DECRYPT).setDigests(KeyProperties.DIGEST_SHA256`KeyProperties.DIGEST_SHA512).setBlockModes(BLOCK_MODE).setEncryptionPaddings(PADDING).build());" is 243.,37
2_android_starter-master,com.istur.android_starter.source.local.kvcomp.secure,SecureStore,put,Long Statement,The length of the statement "getSharedPreferences().edit().putString(toHash(key)`Base64.encodeToString(encryptedData.toIvAndEncryptedData()`Base64.NO_WRAP)).commit();" is 137.,30
2_android_starter-master,com.istur.android_starter.source.local.kvcomp.secure,SecureStore,get,Long Statement,The length of the statement "EncryptedData encryptedData=EncryptedData.fromIvAndEncryptedData(Base64.decode(getSharedPreferences().getString(toHash(key)`null)`Base64.NO_WRAP));" is 147.,52
2_android_starter-master,com.istur.android_starter.source.remote.okhttp,OkHttpClientHandler,getOkHttpClient,Long Statement,The length of the statement "builder.sslSocketFactory(SSLHandler.getSSLContext(SSLHandler.trustAllCerts()).getSocketFactory()`SSLHandler.trustAllCerts());" is 125.,32
2_android_starter-master,com.istur.android_starter.source.remote.okhttp,OkHttpClientHandler,getOkHttpClient,Long Statement,The length of the statement "builder.addInterceptor(new AddHTTPHeaderInterceptor()).addInterceptor(interceptor).connectTimeout(BuildConfig.APP_REMOTE_SERVICE_TIMEOUT`TimeUnit.SECONDS).readTimeout(BuildConfig.APP_REMOTE_SERVICE_TIMEOUT`TimeUnit.SECONDS);" is 224.,32
2_android_starter-master,com.istur.android_starter.source.remote.okhttp,SSLHandler,trustAllCerts,Long Statement,The length of the statement "@Override public void checkClientTrusted( java.security.cert.X509Certificate[] chain` String authType) throws CertificateException {" is 132.,26
2_android_starter-master,com.istur.android_starter.source.remote.okhttp,SSLHandler,trustAllCerts,Long Statement,The length of the statement "@Override public void checkServerTrusted( java.security.cert.X509Certificate[] chain` String authType) throws CertificateException {" is 132.,26
2_android_starter-master,com.istur.android_starter.source.remote.retrofitcalladapter,RxJava2CallAdapter,RxJava2CallAdapter,Long Parameter List,The method has 10 parameters. ,43
