Project Name,Package Name,Architecture Smell,Cause of the Smell
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib.base,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.focuschina.ehealth_lib.base; com.focuschina.ehealth_lib.di.activity
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib.di.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.focuschina.ehealth_lib.di.activity; com.focuschina.ehealth_lib.base
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib.di.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.focuschina.ehealth_lib.base
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib.di.app,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.focuschina.ehealth_lib.di.app; com.focuschina.ehealth_lib
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.focuschina.ehealth_lib; com.focuschina.ehealth_lib.di.app
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib.model.account,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [UserLogin; DaoSession; UserLoginDao; DaoMaster; OpenHelper; DevOpenHelper]; [QueryParam]; [Properties]. LCC (Lack of Component Cohesion) = 0.38
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_lib.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AppUtil; IDCardUtil; LogUtil; BmpUtil; ClassUtil; JsonUtil]; [CodeUtil]; [TimerTaskUtil]. LCC (Lack of Component Cohesion) = 0.38
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_sz.ui.home.di,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.focuschina.ehealth_sz.ui.home.di; com.focuschina.ehealth_sz.ui.home
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_sz.ui.home.di,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.focuschina.ehealth_sz.ui.home
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_sz.ui.home,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.focuschina.ehealth_sz.ui.home; com.focuschina.ehealth_sz.ui.home.di
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_sz.ui.home,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.focuschina.ehealth_lib.http.datasource
42_Android-MVP-Retrofit-Dagger-RxJava-master,com.focuschina.ehealth_sz.ui.home,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HomeFragment; HomePresenter; MainContract; MainTabActivity; MineFragment; MinePresenter]; [MainView]; [HomeView]; [MineView]; [IHomePresenter]; [IMinePresenter]. LCC (Lack of Component Cohesion) = 0.55
