Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
rasa-master,com.tobiasfried.brewkeeper,DetailActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper,MainThreadExecutor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper,EntryActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper,EntryActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG_TAG; EXTRA_BREW_ID; EXTRA_BREW_ID_HISTORY; db; viewModel; brewId; collection; docRef; currentBrew; teas; brewNameEditText; primaryDateTextView; primaryRemainingDaysTextView; teaList; teaNameEditText; teaAmountEditText; teaSpinner; teaAddButton; primarySugarSpinner; primarySugarAmountEditText; waterAmountEditText; notesEditText; submitButton; hasRequiredFields
rasa-master,com.tobiasfried.brewkeeper,App,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper,BrewViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: expanded; MIN_PROGRESS; expandedParams; collapsedParams; card; name; remainingDays; stage; progressBar; check; quickActions; markComplete; details; delete
rasa-master,com.tobiasfried.brewkeeper,EntryExtendedActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper,SettingsActivity,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
rasa-master,com.tobiasfried.brewkeeper,SettingsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper.viewmodel,MainViewModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
rasa-master,com.tobiasfried.brewkeeper.utils,TimeUtility,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_DATE
rasa-master,com.tobiasfried.brewkeeper.model,Brew,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CURRENT; HISTORY; recipe; stage; primaryFerment; secondaryFerment; serverTimestamp
rasa-master,com.tobiasfried.brewkeeper.model,Ingredient,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG_TAG; COLLECTION; name; type; teaType; amount; timesUsed
rasa-master,com.tobiasfried.brewkeeper.model,Recipe,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COLLECTION; name; teas; primarySweetener; primarySweetenerAmount; secondarySweetener; secondarySweetenerAmount; water; ingredients; notes
rasa-master,com.tobiasfried.brewkeeper.model,Recipe,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
rasa-master,com.tobiasfried.brewkeeper.model,Ferment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: first; second
rasa-master,com.tobiasfried.brewkeeper.messaging,MessageService,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG_TAG
rasa-master,com.tobiasfried.brewkeeper.interfaces,OnRecyclerClickListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
