Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
android-chat-in-4-patterns-master,nju.androidchat.client,ExampleInstrumentedTest,useAppContext,4,1,0,20
android-chat-in-4-patterns-master,nju.androidchat.client,ClientMessage,ClientMessage,6,1,1,25
android-chat-in-4-patterns-master,nju.androidchat.client,MainActivity,onCreate,21,2,1,28
android-chat-in-4-patterns-master,nju.androidchat.client,MainActivity,onBtnConnectClicked,28,3,1,54
android-chat-in-4-patterns-master,nju.androidchat.client,MainActivity,onTouchEvent,6,2,1,84
android-chat-in-4-patterns-master,nju.androidchat.client,MainActivity,hideKeyboard,4,1,0,94
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,jumpTo,4,1,2,27
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,jumpToHome,3,1,1,32
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,jumpToChat,3,1,1,36
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,hideKeyboard,4,1,1,41
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,send,3,1,2,46
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,scrollListToBottom,7,1,1,52
android-chat-in-4-patterns-master,nju.androidchat.client,Utils,containsBadWords,3,1,1,60
android-chat-in-4-patterns-master,nju.androidchat.client,ExampleUnitTest,addition_isCorrect,3,1,0,13
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextReceive,ItemTextReceive,8,1,3,29
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextReceive,init,2,1,1,38
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextReceive,getText,3,1,0,42
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextReceive,setText,3,1,1,46
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextSend,ItemTextSend,10,1,4,27
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextSend,getText,3,1,0,39
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextSend,setText,3,1,1,43
android-chat-in-4-patterns-master,nju.androidchat.client.component,ItemTextSend,onLongClick,12,2,1,47
android-chat-in-4-patterns-master,nju.androidchat.client.component,OnRecallMessageRequested,onRecallMessageRequested,0,1,1,6
android-chat-in-4-patterns-master,nju.androidchat.client.frp0,Frp0TalkActivity,onCreate,29,1,1,53
android-chat-in-4-patterns-master,nju.androidchat.client.frp0,Frp0TalkActivity,createSendMessageStream,11,1,0,126
android-chat-in-4-patterns-master,nju.androidchat.client.frp0,Frp0TalkActivity,createReceiveMessageStream,19,3,0,145
android-chat-in-4-patterns-master,nju.androidchat.client.frp0,Frp0TalkActivity,onRecallMessageRequested,2,1,1,167
android-chat-in-4-patterns-master,nju.androidchat.client.frp3,Frp3TalkActivity,onCreate,29,1,1,50
android-chat-in-4-patterns-master,nju.androidchat.client.frp3,Frp3TalkActivity,createSendMessageStream,11,1,0,126
android-chat-in-4-patterns-master,nju.androidchat.client.frp3,Frp3TalkActivity,createReceiveMessageStream,19,3,0,145
android-chat-in-4-patterns-master,nju.androidchat.client.frp3,Frp3TalkActivity,onRecallMessageRequested,2,1,1,167
android-chat-in-4-patterns-master,nju.androidchat.client.frp4,Frp4TalkActivity,onCreate,29,1,1,51
android-chat-in-4-patterns-master,nju.androidchat.client.frp4,Frp4TalkActivity,createSendMessageStream,11,1,0,127
android-chat-in-4-patterns-master,nju.androidchat.client.frp4,Frp4TalkActivity,createReceiveMessageStream,19,3,0,146
android-chat-in-4-patterns-master,nju.androidchat.client.frp4,Frp4TalkActivity,onRecallMessageRequested,2,1,1,168
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onCreate,8,1,1,37
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onListUpdate,17,3,1,54
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onBackPressed,3,1,0,80
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onTouchEvent,6,2,1,85
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,hideKeyboard,3,1,0,93
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onEditorAction,7,2,3,98
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,sendText,7,1,0,108
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onBtnSendClicked,4,1,1,115
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkActivity,onRecallMessageRequested,2,1,1,121
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkController,sendInformation,3,1,1,16
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkController,jumpBackToHome,7,1,0,21
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,onListUpdate,0,1,1,23
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,Mvc0TalkModel,5,1,0,30
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,onMessageReceived,18,5,1,39
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,getUsername,3,1,0,66
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,setMessageListener,3,1,1,70
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,startListening,3,1,0,74
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,disconnect,3,1,0,78
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,Mvc0TalkModel,sendInformation,9,2,1,83
android-chat-in-4-patterns-master,nju.androidchat.client.mvc0,MessageListUpdateListener,onListUpdate,0,1,1,23
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1BackupActivity,onCreate,32,2,1,21
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1BackupActivity,onBtnBackupClicked,6,1,1,61
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1BackupController,backup,3,1,0,10
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1BackupModel,onBackupComplete,0,1,0,12
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1BackupModel,onBackupStart,0,1,0,16
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1BackupModel,backup,12,3,0,31
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,BackupCompleteListener,onBackupComplete,0,1,0,12
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,BackupStartListener,onBackupStart,0,1,0,16
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onCreate,8,1,1,32
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onListUpdate,17,3,1,49
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onBackPressed,3,1,0,75
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onTouchEvent,6,2,1,80
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,hideKeyboard,3,1,0,88
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onEditorAction,7,2,3,93
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,sendText,7,1,0,103
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onBtnSendClicked,4,1,1,110
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onBtnToBackupClicked,3,1,1,115
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkActivity,onRecallMessageRequested,2,1,1,120
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkController,sendInformation,3,1,1,15
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkController,jumpBackToHome,7,1,0,20
android-chat-in-4-patterns-master,nju.androidchat.client.mvc1,Mvc1TalkModel,onListUpdate,0,1,1,23
