Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
11_Spring-in-Action-5-Book-All-Projects-master,(default package),MavenWrapperDownloader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,(default package),MavenWrapperDownloader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,(default package),MavenWrapperDownloader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,(default package),MavenWrapperDownloader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,(default package),MavenWrapperDownloader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.action,HomeController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Ingredient,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; name; type
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Order,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: name; street; city; state; zip; ccNumber; ccExpiration; ccCVV
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Taco,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; createAt; name; ingredients
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Ingredient,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; name; type
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Ingredient,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Order,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot,Taco,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,DesignTacoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,OrderController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,WebConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,DesignTacoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,IngredientByIdConverter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,OrderController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.web,WebConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,jpa.spring,Ingredient,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: id; name; type
11_Spring-in-Action-5-Book-All-Projects-master,jpa.spring.web,DesignTacoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,jpa.spring.web,IngredientByIdConverter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,jpa.spring.web,OrderController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,jpa.spring.web,WebConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.data,JdbcIngredientRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.data,JdbcTacoRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.boot.data,RawJdbcIngredientRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.security,RegistrationController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.security,SecurityConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.security,UserRepositoryUserDetailsService,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.web,DesignTacoController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.web,IngredientByIdConverter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.web,OrderController,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11_Spring-in-Action-5-Book-All-Projects-master,spring.security.web,WebConfig,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
