Project Name,Package Name,Architecture Smell,Cause of the Smell
3_cms-master,foo.cms.action.admin.assist,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CmsAcquisitionAct]; [CmsAdvertisingAct]; [CmsAdvertisingSpaceAct]; [CmsCommentAct]; [CmsFriendlinkAct]; [CmsFriendlinkCtgAct]; [CmsGuestbookAct]; [CmsGuestbookCtgAct]; [CmsKeywordAct]; [CmsMessageAct]; [CmsSensitivityAct]; [CmsVoteTopicAct]; [ResourceAct]; [TemplateAct]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 7.19. All the dependencies among components: from: foo.cms.action.admin.assist to: foo.cms.manager.main; from: foo.cms.action.admin.assist to: foo.cms.service; from: foo.cms.action.admin.assist to: foo.cms.manager.assist; from: foo.cms.action.admin.assist to: foo.cms.entity.main; from: foo.cms.action.admin.assist to: foo.cms.web; from: foo.cms.action.admin.assist to: foo.cms.entity.assist; from: foo.cms.action.admin.assist to: foo.common.page; from: foo.cms.action.admin.assist to: foo.common.web; from: foo.cms.action.admin.assist to: foo.common.upload; from: foo.cms.action.admin.assist to: foo.core.manager; from: foo.cms.action.admin.assist to: foo.core.entity; from: foo.cms.action.admin.assist to: foo.core.tpl; from: foo.cms.action.admin.assist to: foo.cms; from: foo.cms.action.admin.assist to: foo.common.util; from: foo.cms.action.admin to: foo.cms.manager.main; from: foo.cms.action.admin to: foo.core.manager; from: foo.cms.action.admin to: foo.common.web.session; from: foo.cms.action.admin to: foo.core.entity; from: foo.cms.action.admin to: foo.core.web; from: foo.cms.action.admin to: foo.cms.entity.main; from: foo.cms.action.admin to: foo.common.web; from: foo.cms.action.admin to: foo.common.upload; from: foo.cms.action.admin to: foo.common.image; from: foo.cms.action.admin to: foo.common.web.springmvc; from: foo.cms.action.admin to: foo.common.fck; from: foo.cms.action.admin to: foo.cms.web; from: foo.cms.action.admin to: foo.cms.statistic; from: foo.cms.action.admin.main to: foo.cms.manager.main; from: foo.cms.action.admin.main to: foo.core.tpl; from: foo.cms.action.admin.main to: foo.cms.web; from: foo.cms.action.admin.main to: foo.cms.entity.main; from: foo.cms.action.admin.main to: foo.common.web; from: foo.cms.action.admin.main to: foo.core.web; from: foo.cms.action.admin.main to: foo.common.page; from: foo.cms.action.admin.main to: foo.core.manager; from: foo.cms.action.admin.main to: foo.common.web.springmvc; from: foo.cms.action.admin.main to: foo.core.entity; from: foo.cms.action.admin.main to: foo.common.upload; from: foo.cms.action.admin.main to: foo.common.util; from: foo.cms.action.directive.abs to: foo.cms.manager.main; from: foo.cms.action.directive.abs to: foo.common.web.freemarker; from: foo.cms.action.directive.abs to: foo.cms.manager.assist; from: foo.cms.action.directive.abs to: foo.cms.entity.main; from: foo.cms.action.directive.abs to: foo.cms.web; from: foo.cms.action.directive to: foo.cms.manager.main; from: foo.cms.action.directive to: foo.cms.entity.main; from: foo.cms.action.directive to: foo.cms.web; from: foo.cms.action.directive to: foo.common.web.freemarker; from: foo.cms.action.directive to: foo.common.page; from: foo.cms.action.directive to: foo.cms.manager.assist; from: foo.cms.action.directive to: foo.cms.entity.assist; from: foo.cms.action.front to: foo.cms.manager.assist; from: foo.cms.action.front to: foo.cms.entity.main; from: foo.cms.action.front to: foo.cms.entity.assist; from: foo.cms.action.front to: foo.cms.web; from: foo.cms.action.front to: foo.cms.manager.main; from: foo.cms.action.front to: foo.common.security.encoder; from: foo.cms.action.front to: foo.common.web; from: foo.cms.action.front to: foo.cms.service; from: foo.cms.action.front to: foo.common.web.session; from: foo.cms.action.front to: foo.core.web.front; from: foo.cms.action.front to: foo.common.page; from: foo.cms.action.member to: foo.cms.manager.main; from: foo.cms.action.member to: foo.core.manager; from: foo.cms.action.member to: foo.common.web.session; from: foo.cms.action.member to: foo.cms.entity.main; from: foo.cms.action.member to: foo.core.entity; from: foo.cms.action.member to: foo.cms.web; from: foo.cms.action.member to: foo.common.web; from: foo.cms.action.member to: foo.common.page; from: foo.cms.action.member to: foo.cms.manager.assist; from: foo.cms.action.member to: foo.cms.entity.assist; from: foo.cms.action.member to: foo.common.util; from: foo.cms.action.member to: foo.common.upload; from: foo.cms.action.member to: foo.common.image; from: foo.cms.action.member to: foo.common.web.springmvc; from: foo.cms.action.member to: foo.common.fck; from: foo.cms.action.member to: foo.common.email; from: foo.cms.dao.assist to: foo.cms.entity.assist; from: foo.cms.dao.assist to: foo.common.hibernate3; from: foo.cms.dao.assist.impl to: foo.common.hibernate3; from: foo.cms.dao.assist.impl to: foo.cms.entity.assist; from: foo.cms.dao.assist.impl to: foo.common.page; from: foo.cms.dao.main to: foo.cms.entity.main; from: foo.cms.dao.main to: foo.common.hibernate3; from: foo.cms.dao.main.impl to: foo.common.hibernate3; from: foo.cms.dao.main.impl to: foo.cms.entity.main; from: foo.cms.entity.assist to: foo.cms.entity.main; from: foo.cms.entity.assist to: foo.common.util; from: foo.cms.entity.main to: foo.cms.staticpage; from: foo.cms.entity.main to: foo.core.entity; from: foo.cms.entity.main to: foo.cms.web; from: foo.cms.entity.main to: foo.common.util; from: foo.cms.lucene to: foo.cms.entity.main; from: foo.cms.lucene to: foo.cms.manager.main; from: foo.cms.lucene to: foo.cms.web; from: foo.cms.lucene to: foo.common.web; from: foo.cms.lucene to: foo.common.hibernate3; from: foo.cms.lucene to: foo.common.web.springmvc; from: foo.cms.lucene to: foo.common.page; from: foo.cms.lucene to: foo.cms; from: foo.cms.lucene to: foo.common.web.freemarker; from: foo.cms.manager.assist to: foo.cms.entity.assist; from: foo.cms.manager.assist to: foo.cms.entity.main; from: foo.cms.manager.assist.impl to: foo.cms.dao.assist; from: foo.cms.manager.assist.impl to: foo.cms.entity.assist; from: foo.cms.manager.assist.impl to: foo.common.hibernate3; from: foo.cms.manager.assist.impl to: foo.cms.manager.main; from: foo.cms.manager.assist.impl to: foo.cms.entity.main; from: foo.cms.manager.assist.impl to: foo.cms.manager.assist; from: foo.cms.manager.assist.impl to: foo.common.page; from: foo.cms.manager.assist.impl to: foo.common.web.springmvc; from: foo.cms.manager.assist.impl to: foo.cms.web; from: foo.cms.manager.assist.impl to: foo.common.file; from: foo.cms.manager.assist.impl to: foo.common.util; from: foo.cms.manager.main to: foo.cms.entity.main; from: foo.cms.manager.main to: foo.common.email; from: foo.cms.manager.main.impl to: foo.cms.dao.main; from: foo.cms.manager.main.impl to: foo.cms.entity.main; from: foo.cms.manager.main.impl to: foo.common.hibernate3; from: foo.cms.manager.main.impl to: foo.cms.manager.main; from: foo.cms.manager.main.impl to: foo.common.page; from: foo.cms.manager.main.impl to: foo.common.web; from: foo.cms.manager.main.impl to: foo.common.web.springmvc; from: foo.cms.manager.main.impl to: foo.cms.web; from: foo.cms.manager.main.impl to: foo.cms.manager.assist; from: foo.cms.manager.main.impl to: foo.core.manager; from: foo.cms.manager.main.impl to: foo.common.email; from: foo.cms.manager.main.impl to: foo.core.entity; from: foo.cms.manager.main.impl to: foo.cms.staticpage; from: foo.cms.manager.main.impl to: foo.cms.service; from: foo.cms.service to: foo.cms.manager.assist; from: foo.cms.service to: foo.cms.entity.assist; from: foo.cms.service to: foo.cms.entity.main; from: foo.cms.service to: foo.common.ipseek; from: foo.cms.service to: foo.cms.statistic; from: foo.cms.service to: foo.common.util; from: foo.cms.service to: foo.cms.manager.main; from: foo.cms.staticpage to: foo.cms.entity.main; from: foo.cms.staticpage to: foo.cms.manager.main; from: foo.cms.staticpage to: foo.cms.web; from: foo.cms.staticpage to: foo.common.web; from: foo.cms.staticpage to: foo.cms.manager.assist; from: foo.cms.staticpage to: foo.common.web.springmvc; from: foo.cms.staticpage to: foo.common.hibernate3; from: foo.cms.staticpage to: foo.core.web.front; from: foo.cms.staticpage to: foo.common.page; from: foo.cms.statistic to: foo.cms.manager.main; from: foo.cms.statistic to: foo.cms.entity.main; from: foo.cms.statistic to: foo.common.page; from: foo.cms.statistic to: foo.common.web; from: foo.cms.statistic to: foo.cms.web; from: foo.cms.statistic to: foo.common.hibernate3; from: foo.cms.statistic to: foo.common.util; from: foo.cms.web to: foo.common.web.session; from: foo.cms.web to: foo.core.manager; from: foo.cms.web to: foo.cms.manager.main; from: foo.cms.web to: foo.cms.entity.main; from: foo.cms.web to: foo.common.web.springmvc; from: foo.cms.web to: foo.common.web; from: foo.cms.web to: foo.cms; from: foo.cms.web to: foo.core.web.front; from: foo.cms.web to: foo.common.web.freemarker; from: foo.common.captcha to: foo.common.web.session; from: foo.common.fck to: foo.common.web.springmvc; from: foo.common.file to: foo.common.util; from: foo.common.file to: foo.common.image; from: foo.common.hibernate3 to: foo.common.util; from: foo.common.hibernate3 to: foo.common.page; from: foo.common.ipseek to: foo.common.web.springmvc; from: foo.common.security.rememberme to: foo.common.security.userdetails; from: foo.common.upload to: foo.common.util; from: foo.common.web.cos to: foo.common.web; from: foo.common.web.freemarker to: foo.common.web.springmvc; from: foo.common.web.freemarker to: foo.common.util; from: foo.common.web.session to: foo.common.web.session.cache; from: foo.common.web.session to: foo.common.web.session.id; from: foo.common.web.session to: foo.common.web; from: foo.core.action.front to: foo.core.manager; from: foo.core.action.front to: foo.core.entity; from: foo.core.action.front to: foo.common.web.session; from: foo.core.action.front to: foo.core.web; from: foo.core.action.front to: foo.common.web; from: foo.core.dao to: foo.core.entity; from: foo.core.dao to: foo.common.hibernate3; from: foo.core.dao.impl to: foo.common.page; from: foo.core.dao.impl to: foo.core.entity; from: foo.core.entity to: foo.common.web; from: foo.core.entity to: foo.common.upload; from: foo.core.manager to: foo.common.web.session; from: foo.core.manager to: foo.core.entity; from: foo.core.manager to: foo.common.email; from: foo.core.manager.impl to: foo.core.manager; from: foo.core.manager.impl to: foo.core.dao; from: foo.core.manager.impl to: foo.common.web.session; from: foo.core.manager.impl to: foo.core.entity; from: foo.core.manager.impl to: foo.common.page; from: foo.core.manager.impl to: foo.common.upload; from: foo.core.manager.impl to: foo.core.tpl; from: foo.core.manager.impl to: foo.common.web; from: foo.core.manager.impl to: foo.common.hibernate3; from: foo.core.manager.impl to: foo.common.security.encoder; from: foo.core.manager.impl to: foo.common.email; from: foo.core.tpl to: foo.common.web; from: foo.core.tpl to: foo.common.web.springmvc.
3_cms-master,foo.cms.action.admin,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CmsLoginAct]; [FckAct]; [FrameAct]; [ImageCutAct]; [ImageUploadAct]; [PersonalAct]; [WelcomeAct]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,foo.cms.action.admin.main,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ChannelAct]; [CmsAdminAbstract; CmsAdminGlobalAct; CmsAdminLocalAct]; [CmsConfigAct]; [CmsGroupAct]; [CmsLogAct]; [CmsMemberAct]; [CmsModelAct]; [CmsModelItemAct]; [CmsRoleAct]; [CmsSiteAct]; [CmsSiteConfigAct]; [CmsTopicAct]; [ContentAct]; [ContentTagAct]; [ContentTypeAct]; [FtpAct]; [UnifiedUserAct]. LCC (Lack of Component Cohesion) = 0.89
3_cms-master,foo.cms.action.directive,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ChannelDirective]; [ChannelListDirective]; [ChannelPageDirective]; [CmsAdvertisingDirective]; [CmsCommentListDirective]; [CmsCommentPageDirective]; [CmsFriendlinkCtgListDirective]; [CmsFriendlinkListDirective]; [CmsGuestbookCtgListDirective]; [CmsGuestbookListDirective]; [CmsGuestbookPageDirective]; [CmsTopicListDirective]; [CmsTopicPageDirective]; [CmsVoteDirective]; [ContentDirective]; [ContentListDirective]; [ContentPageDirective]; [ContentTagListDirective]; [ContentTagPageDirective]; [PaginationDirective]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,foo.cms.action.front,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AdvertisingAct]; [AttachmentAct]; [CmsSiteFlowAct]; [CommentAct]; [ContentCountAct]; [CsiCustomAct]; [DynamicPageAct]; [FriendlinkAct]; [GuestbookAct]; [RssAct]; [SearchAct]; [TagAct]; [TopicAct]; [VoteAct]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,foo.cms.action.member,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CasLoginAct]; [CollectionMemberAct]; [CommentMemberAct]; [ContributeAct]; [FckAct]; [ForgotPasswordAct]; [GuestbookMemberAct]; [ImageCutAct]; [ImageUploadAct]; [LoginAct]; [MemberAct]; [MessageAct]; [MessageTask]; [RegisterAct]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,foo.cms.dao.assist,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CmsAcquisitionDao]; [CmsAcquisitionHistoryDao]; [CmsAcquisitionTempDao]; [CmsAdvertisingDao]; [CmsAdvertisingSpaceDao]; [CmsCommentDao]; [CmsCommentExtDao]; [CmsFriendlinkCtgDao]; [CmsFriendlinkDao]; [CmsGuestbookCtgDao]; [CmsGuestbookDao]; [CmsGuestbookExtDao]; [CmsKeywordDao]; [CmsMessageDao]; [CmsReceiverMessageDao]; [CmsSensitivityDao]; [CmsSiteFlowDao]; [CmsVoteItemDao]; [CmsVoteRecordDao]; [CmsVoteTopicDao]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,foo.cms.dao.assist.impl,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CmsAcquisitionDaoImpl]; [CmsAcquisitionHistoryDaoImpl]; [CmsAcquisitionTempDaoImpl]; [CmsAdvertisingDaoImpl]; [CmsAdvertisingSpaceDaoImpl]; [CmsCommentDaoImpl]; [CmsCommentExtDaoImpl]; [CmsFriendlinkCtgDaoImpl]; [CmsFriendlinkDaoImpl]; [CmsGuestbookCtgDaoImpl]; [CmsGuestbookDaoImpl]; [CmsGuestbookExtDaoImpl]; [CmsKeywordDaoImpl]; [CmsMessageDaoImpl]; [CmsReceiverMessageDaoImpl]; [CmsSensitivityDaoImpl]; [CmsSiteFlowDaoImpl]; [CmsVoteItemDaoImpl]; [CmsVoteRecordDaoImpl]; [CmsVoteTopicDaoImpl]. LCC (Lack of Component Cohesion) = 1.0
3_cms-master,foo.cms.dao.main,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ChannelDao]; [ChannelExtDao]; [ChannelTxtDao]; [CmsConfigDao]; [CmsGroupDao]; [CmsLogDao]; [CmsModelDao]; [CmsModelItemDao]; [CmsRoleDao]; [CmsSiteDao]; [CmsTopicDao]; [CmsUserDao]; [CmsUserExtDao]; [CmsUserSiteDao]; [ContentCheckDao]; [ContentCountDao]; [ContentDao]; [ContentExtDao]; [ContentTagDao]; [ContentTxtDao]; [ContentTypeDao]. LCC (Lack of Component Cohesion) = 1.0
