Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,list,6,1,2,44
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,add,9,1,2,52
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,edit,14,2,3,66
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,save,12,2,5,85
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,update,10,2,5,101
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,delete,12,3,3,115
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,start,14,3,4,131
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,end,15,3,4,148
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,pause,10,2,4,166
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,cancel,10,2,6,179
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,checkComplete,8,1,4,193
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,progressData,10,1,4,204
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,progress,9,2,3,217
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,history,8,1,5,229
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,deleteHistory,12,3,5,242
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,validateSave,6,1,2,260
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,validateEdit,8,2,2,268
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,validateUpdate,8,2,2,277
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,validateDelete,11,3,2,286
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,validateStart,11,3,2,298
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,vldExist,14,4,3,312
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,validateHistoryDelete,11,3,2,327
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,vldHistoryExist,14,4,3,340
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,list,15,3,5,46
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,add,6,1,2,66
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,edit,13,2,4,75
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,save,20,5,4,92
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,update,20,5,7,117
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,delete,12,3,6,143
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,uploadFlash,41,4,4,160
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,validateSave,6,1,2,209
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,validateEdit,8,2,2,217
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,validateUpdate,8,2,2,226
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,validateDelete,11,3,2,235
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,vldExist,14,4,3,247
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,validateUpload,7,2,2,262
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingSpaceAct,list,6,1,3,26
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingSpaceAct,add,3,1,1,35
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingSpaceAct,edit,9,2,4,40
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingSpaceAct,save,10,2,3,52
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingSpaceAct,update,10,2,4,66
