Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
3_cms-master,foo.cms.action.admin.assist,CmsAcquisitionAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsAdvertisingSpaceAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsCommentAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsFriendlinkAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsFriendlinkCtgAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsGuestbookCtgAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsKeywordAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsMessageAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsSensitivityAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
3_cms-master,foo.cms.action.admin.assist,CmsVoteTopicAct,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
