Project Name,Package Name,Architecture Smell,Cause of the Smell
20_Unidos-master,com.example.unidos,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos; com.example.unidos.repository
20_Unidos-master,com.example.unidos,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos; com.example.unidos.shared; com.example.unidos.accountManagement
20_Unidos-master,com.example.unidos,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos; com.example.unidos.shared; com.example.unidos.accountManagement; com.example.unidos.repository
20_Unidos-master,com.example.unidos,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.unidos.shared
20_Unidos-master,com.example.unidos,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ClickActionHelper]; [Connection; LoginViewModel; NewAccount; NewAccountViewModel; PersistentData; VerifyPhoneActivity; ElementoObservable; Login; Messages]; [ExampleUnitTest]. LCC (Lack of Component Cohesion) = 0.33
20_Unidos-master,com.example.unidos.accountManagement,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.accountManagement; com.example.unidos.shared
20_Unidos-master,com.example.unidos.accountManagement,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.accountManagement; com.example.unidos; com.example.unidos.shared
20_Unidos-master,com.example.unidos.accountManagement,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.accountManagement; com.example.unidos.repository; com.example.unidos; com.example.unidos.shared
20_Unidos-master,com.example.unidos.repository,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.repository; com.example.unidos
20_Unidos-master,com.example.unidos.repository,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.repository; com.example.unidos; com.example.unidos.shared; com.example.unidos.accountManagement
20_Unidos-master,com.example.unidos.repository,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.unidos
20_Unidos-master,com.example.unidos.repository,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Description; DescriptionRepository]; [Field]; [FieldConstant; ReportedPersonRepository; ReportUserRepository; UserRepository; ReportedPerson; User]; [Report; ReportRepository]. LCC (Lack of Component Cohesion) = 0.36
20_Unidos-master,com.example.unidos.shared,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.shared; com.example.unidos.accountManagement
20_Unidos-master,com.example.unidos.shared,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.shared; com.example.unidos.accountManagement; com.example.unidos
20_Unidos-master,com.example.unidos.shared,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.example.unidos.shared; com.example.unidos.accountManagement; com.example.unidos.repository; com.example.unidos
20_Unidos-master,com.example.unidos.shared,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.example.unidos.accountManagement
