Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
20_Unidos-master,com.example.unidos,ClickActionHelper,startActivity,Magic Number,The method contains a magic number: 15,30
20_Unidos-master,com.example.unidos,Connection,checkConnection,Long Statement,The length of the statement "return connectivityManager.getNetworkCapabilities(getNetwork()).hasCapability(NetworkCapabilities.NET_CAPABILITY_VALIDATED);" is 124.,48
20_Unidos-master,com.example.unidos,Login,onCreate,Complex Method,Cyclomatic complexity of the method is 14,42
20_Unidos-master,com.example.unidos,Login,onCreate,Long Statement,The length of the statement "loginViewModel=ViewModelProvider.AndroidViewModelFactory.getInstance(this.getApplication()).create(LoginViewModel.class);" is 121.,42
20_Unidos-master,com.example.unidos,Login,onChanged,Complex Method,Cyclomatic complexity of the method is 8,114
20_Unidos-master,com.example.unidos,Login,checkDistance,Long Statement,The length of the statement "loginViewModel.getIfPersonNear((String)bundle.get("CURP")`new LatLng(Double.parseDouble(bundle.getString("lat"))`Double.parseDouble(bundle.getString("lon")))`userLoc);" is 167.,200
20_Unidos-master,com.example.unidos,Login,checkDistance,Magic Number,The method contains a magic number: 2,200
20_Unidos-master,com.example.unidos,Login,checkDistance,Magic Number,The method contains a magic number: 3,200
20_Unidos-master,com.example.unidos,Login,onChanged,Magic Number,The method contains a magic number: 2,202
20_Unidos-master,com.example.unidos,Login,onChanged,Magic Number,The method contains a magic number: 3,202
20_Unidos-master,com.example.unidos,LoginViewModel,checkCURP,Magic Number,The method contains a magic number: 2,119
20_Unidos-master,com.example.unidos,LoginViewModel,update,Magic Number,The method contains a magic number: 2,128
20_Unidos-master,com.example.unidos,LoginViewModel,getIfPersonNear,Magic Number,The method contains a magic number: 2,154
20_Unidos-master,com.example.unidos,LoginViewModel,getIfPersonNear,Magic Number,The method contains a magic number: 2,154
20_Unidos-master,com.example.unidos,LoginViewModel,getIfPersonNear,Magic Number,The method contains a magic number: 3,154
20_Unidos-master,com.example.unidos,LoginViewModel,update,Magic Number,The method contains a magic number: 2,159
20_Unidos-master,com.example.unidos,LoginViewModel,update,Magic Number,The method contains a magic number: 2,159
20_Unidos-master,com.example.unidos,Messages,findMessage,Complex Method,Cyclomatic complexity of the method is 18,39
20_Unidos-master,com.example.unidos,Messages,findMessage,Long Statement,The length of the statement "return "Lo sentimos` ha surgido un problema al realizar la operación. Por favor` revisa tu conexión a internet e inténtalo de nuevo.";" is 137.,39
20_Unidos-master,com.example.unidos,Messages,findMessage,Long Statement,The length of the statement "return "Lo sentimos` ha surgido un problema al realizar la operación. Por favor` revisa tu conexión a internet e inténtalo de nuevo.";" is 137.,39
20_Unidos-master,com.example.unidos,Messages,findMessage,Long Statement,The length of the statement "return "Al parecer no te encuentras conectado a internet o la conexión puede estar presentando problemas que afectan la comunicación con los servicios de la aplicación` por favor` revisa tu conexión y vuelve a intentarlo.";" is 227.,39
20_Unidos-master,com.example.unidos,Messages,findMessage,Long Statement,The length of the statement "return "Al parecer no se encuentra habilitado tu Wi-Fi ni tus datos celulares. Es necesario contar con conexión a internet para poder utilizar la aplicación.";" is 161.,39
20_Unidos-master,com.example.unidos,Messages,findMessage,Long Statement,The length of the statement "return "Lo sentimos` ha ocurrido un problema durante la verificación de tu número telefónico. Favor de revisar que el número ingresado sea correcto.";" is 154.,39
20_Unidos-master,com.example.unidos,Messages,findMessage,Missing default,The following switch statement is missing a default case: switch (msg) {,39
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Complex Method,Cyclomatic complexity of the method is 30,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Long Method,The method has 230 lines of code.,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Long Statement,The length of the statement "naViewModel=ViewModelProvider.AndroidViewModelFactory.getInstance(this.getApplication()).create(NewAccountViewModel.class);" is 123.,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Magic Number,The method contains a magic number: 18,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Magic Number,The method contains a magic number: 100,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Magic Number,The method contains a magic number: 2,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Magic Number,The method contains a magic number: 3,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Magic Number,The method contains a magic number: 4,53
20_Unidos-master,com.example.unidos,NewAccount,onCreate,Magic Number,The method contains a magic number: 7,53
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 18,83
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 100,83
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 2,165
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 3,173
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 4,181
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 7,189
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Complex Method,Cyclomatic complexity of the method is 17,234
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Complex Method,Cyclomatic complexity of the method is 9,341
20_Unidos-master,com.example.unidos,NewAccount,checkDistance,Long Statement,The length of the statement "naViewModel.getIfPersonNear((String)bundle.get("CURP")`new LatLng(Double.parseDouble(bundle.getString("lat"))`Double.parseDouble(bundle.getString("lon")))`userLoc);" is 164.,401
20_Unidos-master,com.example.unidos,NewAccount,checkDistance,Magic Number,The method contains a magic number: 2,401
20_Unidos-master,com.example.unidos,NewAccount,checkDistance,Magic Number,The method contains a magic number: 3,401
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 2,403
20_Unidos-master,com.example.unidos,NewAccount,onChanged,Magic Number,The method contains a magic number: 3,403
20_Unidos-master,com.example.unidos,NewAccount,setCalendar,Magic Number,The method contains a magic number: 10,509
20_Unidos-master,com.example.unidos,NewAccount,setCalendar,Magic Number,The method contains a magic number: 10,509
20_Unidos-master,com.example.unidos,NewAccount,setCalendar,Magic Number,The method contains a magic number: 10,509
20_Unidos-master,com.example.unidos,NewAccount,setCalendar,Magic Number,The method contains a magic number: 10,509
20_Unidos-master,com.example.unidos,NewAccount,setCalendar,Magic Number,The method contains a magic number: 18,509
20_Unidos-master,com.example.unidos,NewAccount,setCalendar,Magic Number,The method contains a magic number: 100,509
20_Unidos-master,com.example.unidos,NewAccount,onDateSet,Magic Number,The method contains a magic number: 10,516
20_Unidos-master,com.example.unidos,NewAccount,onDateSet,Magic Number,The method contains a magic number: 10,516
20_Unidos-master,com.example.unidos,NewAccount,onDateSet,Magic Number,The method contains a magic number: 10,516
20_Unidos-master,com.example.unidos,NewAccount,onDateSet,Magic Number,The method contains a magic number: 10,516
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkDate,Magic Number,The method contains a magic number: 5,94
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkDate,Magic Number,The method contains a magic number: 5,94
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkDate,Magic Number,The method contains a magic number: 5,94
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkSex,Magic Number,The method contains a magic number: 6,144
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkSex,Magic Number,The method contains a magic number: 6,144
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkSex,Magic Number,The method contains a magic number: 6,144
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Complex Method,Cyclomatic complexity of the method is 18,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 2,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 2,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 2,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 3,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 3,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 3,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 3,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 4,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 4,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 4,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 7,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 7,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 7,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,checkField,Magic Number,The method contains a magic number: 7,184
20_Unidos-master,com.example.unidos,NewAccountViewModel,fill,Magic Number,The method contains a magic number: 8,419
20_Unidos-master,com.example.unidos,NewAccountViewModel,fill,Magic Number,The method contains a magic number: 2,419
20_Unidos-master,com.example.unidos,NewAccountViewModel,fill,Magic Number,The method contains a magic number: 4,419
20_Unidos-master,com.example.unidos,NewAccountViewModel,register,Complex Method,Cyclomatic complexity of the method is 10,438
20_Unidos-master,com.example.unidos,NewAccountViewModel,register,Long Statement,The length of the statement "final User user=new User(getCURP()`getName()`getSecondName()`getSurname()`getSecondSurname()`date.getValue()`sex.getValue()`getPhone());" is 136.,438
20_Unidos-master,com.example.unidos,NewAccountViewModel,register,Long Statement,The length of the statement "if (Boolean.parseBoolean(((ElementoObservable)o).getElemento().toString())) actionBtNewAcc.setValue("hideProgressBar:fail");" is 124.,438
20_Unidos-master,com.example.unidos,NewAccountViewModel,register,Magic Number,The method contains a magic number: 2,438
20_Unidos-master,com.example.unidos,NewAccountViewModel,register,Magic Number,The method contains a magic number: 2,438
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Complex Method,Cyclomatic complexity of the method is 10,450
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Long Statement,The length of the statement "if (Boolean.parseBoolean(((ElementoObservable)o).getElemento().toString())) actionBtNewAcc.setValue("hideProgressBar:fail");" is 124.,450
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Magic Number,The method contains a magic number: 2,450
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Magic Number,The method contains a magic number: 2,450
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Long Statement,The length of the statement "if (Boolean.parseBoolean(((ElementoObservable)o).getElemento().toString())) actionBtNewAcc.setValue("hideProgressBar:fail");" is 124.,480
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Magic Number,The method contains a magic number: 2,480
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Long Statement,The length of the statement "if (Boolean.parseBoolean(((ElementoObservable)o).getElemento().toString())) actionBtNewAcc.setValue("hideProgressBar:fail");" is 124.,555
20_Unidos-master,com.example.unidos,NewAccountViewModel,getIfPersonNear,Magic Number,The method contains a magic number: 2,664
20_Unidos-master,com.example.unidos,NewAccountViewModel,getIfPersonNear,Magic Number,The method contains a magic number: 2,664
20_Unidos-master,com.example.unidos,NewAccountViewModel,getIfPersonNear,Magic Number,The method contains a magic number: 3,664
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Magic Number,The method contains a magic number: 2,669
20_Unidos-master,com.example.unidos,NewAccountViewModel,update,Magic Number,The method contains a magic number: 2,669
20_Unidos-master,com.example.unidos,PersistentData,getCURPValue,Long Statement,The length of the statement "SharedPreferences sharedPreferences=context.getSharedPreferences(context.getString(R.string.user_curp)`Context.MODE_PRIVATE);" is 125.,78
20_Unidos-master,com.example.unidos,VerifyPhoneActivity,sendVerificationCode,Magic Number,The method contains a magic number: 60,88
20_Unidos-master,com.example.unidos,VerifyPhoneActivity,onCodeAutoRetrievalTimeOut,Magic Number,The method contains a magic number: 2,115
20_Unidos-master,com.example.unidos,VerifyPhoneActivity,onVerificationFailed,Magic Number,The method contains a magic number: 2,137
20_Unidos-master,com.example.unidos,VerifyPhoneActivity,onVerificationFailed,Magic Number,The method contains a magic number: 2,137
20_Unidos-master,com.example.unidos,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
20_Unidos-master,com.example.unidos,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
20_Unidos-master,com.example.unidos,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
20_Unidos-master,com.example.unidos.access,Menu,onCreate,Long Statement,The length of the statement "MenuViewModel menuViewModel=ViewModelProvider.AndroidViewModelFactory.getInstance(this.getApplication()).create(MenuViewModel.class);" is 133.,21
20_Unidos-master,com.example.unidos.access,MenuViewModel,goToManageAccount,Magic Number,The method contains a magic number: 2,23
20_Unidos-master,com.example.unidos.accountManagement,AccountManagementFragment,requestConfirm,Long Statement,The length of the statement "builder.setMessage("No se actualizarán los datos. \n¿Deseas salir?").setPositiveButton("Salir"`new DialogInterface.OnClickListener(){" is 135.,98
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Complex Method,Cyclomatic complexity of the method is 17,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Long Method,The method has 147 lines of code.,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Long Statement,The length of the statement "vm=ViewModelProvider.AndroidViewModelFactory.getInstance(getActivity().getApplication()).create(EditUserInfoViewModel.class);" is 125.,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Magic Number,The method contains a magic number: 2,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Magic Number,The method contains a magic number: 3,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Magic Number,The method contains a magic number: 18,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Magic Number,The method contains a magic number: 100,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Magic Number,The method contains a magic number: 2,79
20_Unidos-master,com.example.unidos.accountManagement,EditUserInfo,onCreateView,Magic Number,The method contains a magic number: 3,79
