Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,ApplicationTest,0,0,2,2,11,2,0,0,-1.0,0,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/androidTest/java/com/github/brianspace/widgets/ApplicationTest.java,8
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,DynamicGridView,6,0,15,10,206,31,0,0,0.5333333333333333,1,1,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/widgets/DynamicGridView.java,31
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SpacesItemDecoration,2,0,3,2,68,8,0,0,0.0,1,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/widgets/DynamicGridView.java,60
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,1,0,6,4,42,10,0,0,0.0,0,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/widgets/FixedAspectRatioImage.java,24
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,SwipeRefreshLayoutEx,1,0,11,11,41,11,0,0,0.2727272727272727,1,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/widgets/SwipeRefreshLayoutEx.java,24
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,5,0,6,5,99,13,0,0,0.3333333333333333,3,4,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/utils/ImageLoader.java,41
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,OnImageViewLayoutChangeListener,1,0,2,1,29,5,0,0,0.0,1,2,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/utils/ImageLoader.java,80
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,LoadingListener,0,0,2,2,17,4,0,0,-1.0,1,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/utils/ImageLoader.java,119
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,5,0,14,12,100,20,0,0,0.42857142857142855,0,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/lib-widgets/src/main/java/com/github/brianspace/behaviors/AutoHideWhenScrollDownBehavior.java,30
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.local,DatabaseTest,1,0,4,3,71,4,0,0,0.0,0,3,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/androidTest/java/com/github/brianspace/moviebrowser/repository/local/DatabaseTest.java,35
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.local,ConfigStore,2,0,5,4,28,5,0,0,0.0,1,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/repository/local/ConfigStore.java,28
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.local,LocalRepositoryModule,0,0,3,0,14,3,0,0,-1.0,0,2,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/repository/local/LocalRepositoryModule.java,28
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.local,FavoriteStore,3,0,7,5,71,10,0,0,0.0,2,4,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/repository/local/FavoriteStore.java,38
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,ViewModelTest,15,0,7,4,95,7,0,0,0.0,0,10,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/test/java/com/github/brianspace/moviebrowser/viewmodels/ViewModelTest.java,48
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,SettingsViewModel,2,0,2,1,42,5,0,0,0.0,2,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/SettingsViewModel.java,27
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,ViewModelsModule,0,0,4,0,17,4,0,0,-1.0,0,8,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/ViewModelsModule.java,30
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,IMovieList,0,0,7,0,38,7,1,0,-1.0,4,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/IMovieList.java,24
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,MoviesViewModel,5,0,9,8,122,25,0,1,0.0,3,6,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/MoviesViewModel.java,36
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,MovieListObserver,0,0,1,1,52,15,0,0,-1.0,1,2,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/MoviesViewModel.java,78
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,IViewModelFactory,0,0,3,0,23,3,1,0,-1.0,4,1,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/IViewModelFactory.java,24
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,MovieDetailsViewModel,4,0,10,7,118,13,0,1,0.6,4,5,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/MovieDetailsViewModel.java,37
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,MovieViewModel,6,0,9,7,95,10,1,0,0.2222222222222222,3,7,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/MovieViewModel.java,37
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,ViewModelFactory,3,0,4,3,38,4,0,1,0.0,2,6,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/viewmodels/ViewModelFactory.java,28
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.web,RestApiTest,1,0,5,5,70,5,0,0,0.0,0,7,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/test/java/com/github/brianspace/moviebrowser/repository/web/RestApiTest.java,39
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.web,IMovieDbApi,0,0,4,0,30,4,0,0,-1.0,4,0,/Users/shreyas/Downloads/Android-App-Architecture-MVVM-Databinding-master/app/src/main/java/com/github/brianspace/moviebrowser/repository/web/IMovieDbApi.java,28
