Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.widgets,FixedAspectRatioImage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.utils,ImageLoader,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: OnImageViewLayoutChangeListener; ImageLoader
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.behaviors,AutoHideWhenScrollDownBehavior,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.repository.local,LocalRepositoryModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,ViewModelsModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.viewmodels,MovieDetailsViewModel,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): MovieViewModel
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.models,ModelsModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.models,DataCleaner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.models,Constants,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: BACK_SLASH; DEFAULT_IMAGE_BASE_URL; DEFAULT_IMAGE_PATH
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.ui.activity,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.ui.activity,MovieDetailsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.ui.fragment,NowPlayingMovieListFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Android-App-Architecture-MVVM-Databinding-master,com.github.brianspace.moviebrowser.ui.fragment,SettingsFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
