Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mContext; mToolbar; notify_layout; editsearch; red_badge; searchFragment; navigationView; drawer; navHeader; imgNavHeaderBg; imgProfile; txtName; txtWebsite; actionBarDrawerToggle; parentLayout; editor; mGoogleApiClient2; navItemIndex; TAG_HOME; TAG_browse; TAG_favourite; TAG_NOTIFICATIONS; TAG_SETTINGS; CURRENT_TAG; activityTitles; shouldLoadHomeFragOnBackPress
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MY_PREFS_NAME; TAG; TWITTER_KEY; TWITTER_SECRET; TAG_twitter; editor; SPLASH_TIME_OUT; RC_SIGN_IN; callbackManager; response2; profile_pic_data; profile_pic_url; name; email; imageurl; id; cover; context; later; social; loginButton; SignInButton; twitterLoginButton; mGoogleApiClient
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,GridAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; realm; mContext; title; image; circle
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image; circle
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Adapter1882,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Adapter_1882,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1882,Dostor1882_Fragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,Adapter1923,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,Adapter_1923,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1923,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,Adapter1930,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,Adapter_1930,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1930,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,Adapter1954,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,Adapter_1954,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1954,Fragment_1954,Imperative Abstraction,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: onCreateView
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1971,Adapter1971,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1971,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1971,Adapter_1971,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1971,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor1971,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2007,Adapter2007,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2007,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2007,Adapter_2007,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2007,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2007,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2012,Adapter2012,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2012,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2012,Adapter_2012,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2012,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2012,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014,Adapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Mada; mContext; expandedPosition; recyclerView; mada_title; mada_num; update; comments; old_update; old_title; llExpandArea; Btn_Comment
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num; update; comments; old_update; old_title; llExpandArea; Btn_Comment
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014,MainAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014,MyViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; image
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014.Comments,Comments,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014.Comments,Comments,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: context; listView; comments_link; vibe
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014.Comments,F1,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: vibe
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014.Comments,Comments_Adapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: items; mContext; m; username; comment_Date; comment; like; dis_like; imageView; bmImage
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014.Comments,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: username; comment_Date; comment; like; dis_like; imageView
mvp99_Dostor-master,com.vacuum.app.dostor.Dostor2014.Comments,DownloadImageTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Lagna_50_asasy,Fragment_Lagna_asasy,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: recyclerView; view; x; m; dialog; mContext; lagna_asasy; name; imageLink; details_array; dataset; items; realm; details_list
mvp99_Dostor-master,com.vacuum.app.dostor.Lagna_50_e7taty,Adapter_Lagna_e7taty,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: persons; mContext; mada_title; mada_num; imageView
mvp99_Dostor-master,com.vacuum.app.dostor.Lagna_50_e7taty,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num; imageView
mvp99_Dostor-master,com.vacuum.app.dostor.Lagna_50_e7taty,Fragment_Lagna_e7taty,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: recyclerView; view; x; m; mContext; lagna_asasy; name; imageLink; details_array; dataset; items; dialog; realm; details_list
mvp99_Dostor-master,com.vacuum.app.dostor.Model,Item,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num; update; comments; imageLink; id; image
mvp99_Dostor-master,com.vacuum.app.dostor.Model,Item,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
mvp99_Dostor-master,com.vacuum.app.dostor.Model,Mada_Realm,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_num; mada_title; comments; mada_update; comments_links; mada_old_links; uid
mvp99_Dostor-master,com.vacuum.app.dostor.NavigationDrawer,AboutUsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.NavigationDrawer,HomeFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.NavigationDrawer,PrivacyPolicyActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.NavigationDrawer,TermsConditions,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Notify,NotifyFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: recyclerView; red_badge; navigationView
mvp99_Dostor-master,com.vacuum.app.dostor.Search,SearchAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: realm; Mada; mContext; expandedPosition; adapter; mada_title; mada_num; update; comments; old_update; old_title; llExpandArea; Btn_Comment
mvp99_Dostor-master,com.vacuum.app.dostor.Search,SearchAdapter,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: RealmFilter; SearchAdapter
mvp99_Dostor-master,com.vacuum.app.dostor.Search,MyViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mada_title; mada_num; update; comments; old_update; old_title; llExpandArea; Btn_Comment
mvp99_Dostor-master,com.vacuum.app.dostor.Tasks,Comments_task,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Tasks,Comments_task,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: recyclerView; items; comments; comments_user_image; username_comment; comment_Date; comment_Like; comment_Dislike; m; mContext
mvp99_Dostor-master,com.vacuum.app.dostor.Tasks,MyTask,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp99_Dostor-master,com.vacuum.app.dostor.Tasks,oldArticles,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
