Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
mvp99_Dostor-master,com.vacuum.app.dostor,ExampleInstrumentedTest,useAppContext,4,1,0,19
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreate,71,5,1,98
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,8,1,1,136
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,6,1,1,151
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onClick,3,1,1,169
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onCreateOptionsMenu,16,4,1,209
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onOptionsItemSelected,27,7,1,227
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onBackPressed,21,6,0,259
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,loadNavHeader,15,1,0,284
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,loadHomeFragment,15,2,0,309
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,getHomeFragment,21,6,0,332
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setToolbarTitle,3,1,0,359
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,selectNavMenu,3,1,0,362
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,setUpNavigationView,77,13,0,365
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onNavigationItemSelected,61,13,1,370
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onDrawerClosed,3,1,1,446
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onDrawerOpened,3,1,1,452
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,log_out,17,1,0,465
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,onResult,3,1,1,474
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,applyFontToMenuItem,13,2,1,488
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,Rate_us,11,1,0,502
mvp99_Dostor-master,com.vacuum.app.dostor,MainActivity,attachBaseContext,3,1,1,514
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onCreate,51,2,1,85
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,run,3,1,0,108
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onClick,3,1,1,134
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onClick,4,1,1,161
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,Facebook,14,1,0,175
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onSuccess,3,1,1,179
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onCancel,2,1,0,184
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onError,2,1,1,189
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,Twitter,32,1,0,197
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,success,23,1,1,201
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,failure,2,1,1,211
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,success,13,1,1,215
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,failure,3,1,1,237
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,Google,10,1,0,245
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onClick,4,1,1,248
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onActivityResult,9,2,3,258
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,handleSignInResult,18,2,1,272
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,getUserDetails,40,1,1,299
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,onCompleted,28,1,2,307
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,skipSplash,5,1,0,354
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,getKeyHash,21,3,1,361
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,getCertificateSHA1Fingerprint,42,1,0,387
mvp99_Dostor-master,com.vacuum.app.dostor,SplashScreen,byte2HexFormatted,12,5,1,425
mvp99_Dostor-master,com.vacuum.app.dostor,ExampleUnitTest,addition_isCorrect,3,1,0,13
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,GridAdapter,MyViewHolder,6,1,1,49
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,GridAdapter,GridAdapter,5,1,2,60
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,GridAdapter,onCreateViewHolder,4,1,2,67
mvp99_Dostor-master,com.vacuum.app.dostor.Adapters,GridAdapter,onBindViewHolder,60,13,2,79
