Project Name,Package Name,Architecture Smell,Cause of the Smell
78_skyMvp-master,me.jessyan.mvparms.demo.app,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActivityLifecycleCallbacksImpl; GlobalConfiguration; GlobalHttpHandlerImpl; ResponseErrorListenerImpl; AppLifecyclesImpl]; [EventBusTags]. LCC (Lack of Component Cohesion) = 0.33
78_skyMvp-master,me.jessyan.mvparms.demo.mvp.ui.activity,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.jess.arms.base
78_skyMvp-master,com.jess.arms.base,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AdapterViewPager]; [App; BaseApplication]; [BaseActivity]; [BaseFragment]; [BaseHolder; OnViewClickListener; DefaultAdapter; OnRecyclerViewItemClickListener]; [BaseService]. LCC (Lack of Component Cohesion) = 0.6
78_skyMvp-master,com.jess.arms.base.delegate,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.base.delegate; com.jess.arms.di.component
78_skyMvp-master,com.jess.arms.base.delegate,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.base.delegate; com.jess.arms.utils; com.jess.arms.integration
78_skyMvp-master,com.jess.arms.base.delegate,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.base.delegate; com.jess.arms.utils; com.jess.arms.mvp; com.jess.arms.integration
78_skyMvp-master,com.jess.arms.base.delegate,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.jess.arms.di.module
78_skyMvp-master,com.jess.arms.base.delegate,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActivityDelegate; ActivityDelegateImpl; IActivity]; [AppDelegate; AppComponentCallbacks; AppLifecycles]; [FragmentDelegate; FragmentDelegateImpl; IFragment]. LCC (Lack of Component Cohesion) = 0.33
78_skyMvp-master,com.jess.arms.di.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.di.component; com.jess.arms.base.delegate
78_skyMvp-master,com.jess.arms.di.component,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.jess.arms.base.delegate; com.jess.arms.di.module
78_skyMvp-master,com.jess.arms.di.module,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.di.module; com.jess.arms.integration
78_skyMvp-master,com.jess.arms.di.module,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.di.module; com.jess.arms.integration; com.jess.arms.base.delegate
78_skyMvp-master,com.jess.arms.di.module,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.di.module; com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.di.component
78_skyMvp-master,com.jess.arms.http.imageloader.glide,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BlurTransformation; GlideImageLoaderStrategy; ImageConfigImpl; Builder; GlideAppliesOptions]; [GlideConfiguration]. LCC (Lack of Component Cohesion) = 0.33
78_skyMvp-master,com.jess.arms.http.log,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.http.log; com.jess.arms.utils; com.jess.arms.integration; com.jess.arms.di.module
78_skyMvp-master,com.jess.arms.http.log,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.http.log; com.jess.arms.utils; com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.di.module
78_skyMvp-master,com.jess.arms.integration,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.integration; com.jess.arms.base.delegate
78_skyMvp-master,com.jess.arms.integration,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.utils
78_skyMvp-master,com.jess.arms.integration,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.utils; com.jess.arms.mvp
78_skyMvp-master,com.jess.arms.integration,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.jess.arms.di.module
78_skyMvp-master,com.jess.arms.integration,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActivityLifecycle; AppManager; HandleListener; ConfigModule]; [FragmentLifecycle]; [IRepositoryManager; RepositoryManager]; [ManifestParser]. LCC (Lack of Component Cohesion) = 0.5
78_skyMvp-master,com.jess.arms.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.mvp; com.jess.arms.utils
78_skyMvp-master,com.jess.arms.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.mvp; com.jess.arms.integration; com.jess.arms.utils
78_skyMvp-master,com.jess.arms.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.mvp; com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.utils
78_skyMvp-master,com.jess.arms.mvp,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.mvp; com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.di.module; com.jess.arms.utils
78_skyMvp-master,com.jess.arms.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.utils; com.jess.arms.integration
78_skyMvp-master,com.jess.arms.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.utils; com.jess.arms.integration; com.jess.arms.base.delegate
78_skyMvp-master,com.jess.arms.utils,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.jess.arms.utils; com.jess.arms.integration; com.jess.arms.base.delegate; com.jess.arms.di.module
78_skyMvp-master,com.jess.arms.utils,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.jess.arms.integration; com.jess.arms.mvp
78_skyMvp-master,com.jess.arms.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArmsUtils; Preconditions; RxLifecycleUtils]; [CharacterHandler]; [DataHelper]; [DeviceUtils]; [DrawableProvider; FastBlur]; [LogUtils]; [PermissionUtil; RequestPermission]; [ThirdViewUtil]; [ZipHelper]. LCC (Lack of Component Cohesion) = 0.69
78_skyMvp-master,com.jess.arms.widget.autolayout,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AutoAppBarLayout; LayoutParams; AutoCollapsingToolbarLayout; AutoScrollView; AutoToolbar]; [LayoutParams]; [LayoutParams]; [AutoTabLayout]; [LayoutParams]. LCC (Lack of Component Cohesion) = 0.56
