Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.common,BaseObservable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.common.permissions,PermissionsHelper,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REQUEST_CODE; mActivity
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.common.permissions,Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial,MvcTutorialApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.common,BaseFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.common,BaseViewMvc,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.main,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens,ScreensNavigator,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SmsAllFragment; ScreensNavigator; SmsDetailsFragment
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.smsall,SmsAllFragment,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SmsAllFragment; ScreensNavigator; SmsDetailsFragment
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.smsall,SmsAllViewMvcImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.smsall.smslistitem,Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.smsall.smslistitem,SmsListItemViewMvcImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.smsdetails,SmsDetailsFragment,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SmsAllFragment; ScreensNavigator; SmsDetailsFragment
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.screens.smsdetails,SmsDetailsViewMvcImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.sms,Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.sms,Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
android_mvc_tutorial-master,com.techyourchance.android_mvc_tutorial.sms,Listener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
