Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
playa-master,io.github.zeleven.playa.ui.widget,BottomNavigationViewEx,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: BottomNavigationViewExOnPageChangeListener; BottomNavigationViewEx; MyOnNavigationItemSelectedListener
playa-master,io.github.zeleven.playa.ui.widget,BottomNavigationViewEx,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 49 public methods
playa-master,io.github.zeleven.playa.ui.widget,BottomNavigationViewBehavior,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.settings,SettingsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.search.suggest,SearchSuggestPresenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.search.suggest,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.search.result,View,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.search.result,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.search.result,SearchResultPresenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.search,SearchActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.browser,BrowserActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.browser,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.browser,BrowserPresenter,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
playa-master,io.github.zeleven.playa.ui.module.browser,BrowserPresenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.account.signup,SignUpFragment,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SignUpContract
playa-master,io.github.zeleven.playa.ui.module.account.signup,View,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
playa-master,io.github.zeleven.playa.ui.module.account.signup,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
