Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
mvp33_Moxy-master,com.arellomobile.mvp,DefaultView,0,0,0,0,6,0,0,1,-1.0,1,0,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\DefaultView.java,3
mvp33_Moxy-master,com.arellomobile.mvp,DefaultViewState,0,0,0,0,6,0,0,0,-1.0,1,0,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\DefaultViewState.java,5
mvp33_Moxy-master,com.arellomobile.mvp,MvpDelegate,10,1,16,13,185,38,0,0,0.0,21,4,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\MvpDelegate.java,11
mvp33_Moxy-master,com.arellomobile.mvp,MvpFacade,5,0,9,8,48,11,0,0,0.2222222222222222,3,4,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\MvpFacade.java,3
mvp33_Moxy-master,com.arellomobile.mvp,MvpPresenter,7,0,17,9,121,23,0,0,0.29411764705882354,15,5,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\MvpPresenter.java,10
mvp33_Moxy-master,com.arellomobile.mvp,Binder,0,0,1,0,7,1,0,0,-1.0,1,3,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\MvpPresenter.java,161
mvp33_Moxy-master,com.arellomobile.mvp,MvpProcessor,5,4,3,0,93,13,0,0,0.6666666666666666,11,8,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\MvpProcessor.java,10
mvp33_Moxy-master,com.arellomobile.mvp,MvpView,0,0,0,0,6,0,1,0,-1.0,3,0,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\MvpView.java,3
mvp33_Moxy-master,com.arellomobile.mvp,Pair,2,2,5,4,49,6,0,0,0.4,1,1,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\Pair.java,19
mvp33_Moxy-master,com.arellomobile.mvp,PresenterBinder,0,0,1,1,7,1,0,0,-1.0,2,0,C:\mvp33_Moxy-master\moxy\src\main\java\com\arellomobile\mvp\PresenterBinder.java,7
