Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
40_movieMeA-master,com.example.android.moviemea.data,FavoriteMovieDao,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.executors,MainThreadExecutor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.models.remote,Movie,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 21 public methods
40_movieMeA-master,com.example.android.moviemea.models.remote,MovieDetail,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 85 public methods
40_movieMeA-master,com.example.android.moviemea.models.remote,Genre,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.models.remote,ProductionCompany,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.models.remote,ProductionCountry,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.models.remote,SpokenLanguage,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.models.remote,Review,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: id; author; content; url; CREATOR
40_movieMeA-master,com.example.android.moviemea.ui.activities,FavoritesActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.ui.activities,SettingsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.ui.fragments,SettingsFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
40_movieMeA-master,com.example.android.moviemea.utilities,AppConstants,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: IMG_YOUTUBE_BASE_URL; IMG_YOUTUBE_DEFAULT_VIDEO_THUMBNAIL
40_movieMeA-master,com.example.android.moviemea.utilities,AppConstants,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: IMG_YOUTUBE_BASE_URL; IMG_YOUTUBE_DEFAULT_VIDEO_THUMBNAIL
40_movieMeA-master,com.example.android.moviemea.utilities,AppSharedPreferences,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LOG_TAG; mSharedPreferences; LANGUAGE_PARAM_VALUE_PREF_KEY; SORT_BY_PARAM_VALUE_PREF_KEY; MOVIES_ORDER_PATH_PARAM_PREF_KEY; IMAGE_SIZE_PATH_PARAM_PREF_KEY; LANGUAGE_PARAM_VALUE_DEFAULT_VALUE; SORT_BY_PARAM_VALUE_DEFAULT_VALUE; MOVIES_ORDER_PATH_PARAM_DEFAULT_VALUE; IMAGE_SIZE_PATH_PARAM_DEFAULT_VALUE
