Project Name,Package Name,Architecture Smell,Cause of the Smell
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: id.co.flipbox.mvvmstarter; id.co.flipbox.mvvmstarter.data.remote.retrofit
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: id.co.flipbox.mvvmstarter; id.co.flipbox.mvvmstarter.data.remote.retrofit; id.co.flipbox.mvvmstarter.data; id.co.flipbox.mvvmstarter.data.remote
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): id.co.flipbox.mvvmstarter.data.remote.retrofit
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.data,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: id.co.flipbox.mvvmstarter.data; id.co.flipbox.mvvmstarter.data.remote; id.co.flipbox.mvvmstarter; id.co.flipbox.mvvmstarter.data.remote.retrofit
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.data,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): id.co.flipbox.mvvmstarter.data.remote; id.co.flipbox.mvvmstarter.data.local
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.utils,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): id.co.flipbox.mvvmstarter.data.remote.retrofit
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.utils,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [RxBus]; [JwtUtils]; [CalendarUtils]; [RetrofitErrorAdapter]; [DummyDataFactory]; [CameraUtils]. LCC (Lack of Component Cohesion) = 1.0
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.data.remote,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: id.co.flipbox.mvvmstarter.data.remote; id.co.flipbox.mvvmstarter; id.co.flipbox.mvvmstarter.data.remote.retrofit; id.co.flipbox.mvvmstarter.data
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.data.remote.retrofit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: id.co.flipbox.mvvmstarter.data.remote.retrofit; id.co.flipbox.mvvmstarter
CodeSmells-in-application-MVVM-5,id.co.flipbox.mvvmstarter.data.remote.retrofit,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: id.co.flipbox.mvvmstarter.data.remote.retrofit; id.co.flipbox.mvvmstarter.data; id.co.flipbox.mvvmstarter.data.remote; id.co.flipbox.mvvmstarter
