Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
85_MVPdemo-master,com.example.pradeoga.myapplication,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
85_MVPdemo-master,com.example.pradeoga.myapplication,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
85_MVPdemo-master,com.example.pradeoga.myapplication,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
85_MVPdemo-master,com.example.pradeoga.myapplication.base,BaseFragment,showKeyboard,Long Statement,The length of the statement "final InputMethodManager inputMethodManager=(InputMethodManager)mActivityContext.getSystemService(Context.INPUT_METHOD_SERVICE);" is 128.,196
85_MVPdemo-master,com.example.pradeoga.myapplication.base,BaseFragment,showKeyboard,Long Statement,The length of the statement "final InputMethodManager inputMethodManager=(InputMethodManager)mActivityContext.getSystemService(Context.INPUT_METHOD_SERVICE);" is 128.,201
85_MVPdemo-master,com.example.pradeoga.myapplication.base,BaseFragment,hideKeyboard,Long Statement,The length of the statement "final InputMethodManager inputMethodManager=(InputMethodManager)mActivityContext.getSystemService(Context.INPUT_METHOD_SERVICE);" is 128.,206
85_MVPdemo-master,com.example.pradeoga.myapplication.base,BaseNavigator,showFragmentWithTag,Long Statement,The length of the statement "fragmentTransaction.setCustomAnimations(R.anim.slide_right_in`R.anim.slide_left_out`R.anim.slide_left_in`R.anim.slide_right_out);" is 129.,38
85_MVPdemo-master,com.example.pradeoga.myapplication.base,BaseRxUseCase,execute,Long Statement,The length of the statement "final Observable<T> observable=this.buildUseCaseObservable(params).subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread());" is 138.,25
85_MVPdemo-master,com.example.pradeoga.myapplication.base,MainActivity,onCreate,Long Statement,The length of the statement "mProgressbar.getIndeterminateDrawable().setColorFilter(ContextCompat.getColor(this`R.color.colorAccent)`PorterDuff.Mode.SRC_IN);" is 128.,74
85_MVPdemo-master,com.example.pradeoga.myapplication.base,MainActivity,onCreate,Long Statement,The length of the statement "ServiceConnectivityManager.getInternetObservable().subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).doOnNext(isConnected -> {" is 147.,74
85_MVPdemo-master,com.example.pradeoga.myapplication.base,ServiceConnectivityManager,onReceive,Long Statement,The length of the statement "Observable.defer((Callable<ObservableSource<Boolean>>)() -> Observable.just(sIsConnected && isConnectedToInternet())).delay(INTERNET_CONNECTION_DELAY`TimeUnit.SECONDS).subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).subscribe(hasInternet -> {" is 265.,41
85_MVPdemo-master,com.example.pradeoga.myapplication.base,ServiceConnectivityManager,isConnectedToNetwork,Long Statement,The length of the statement "final ConnectivityManager connectivityManager=(ConnectivityManager)context.getSystemService(Context.CONNECTIVITY_SERVICE);" is 122.,64
85_MVPdemo-master,com.example.pradeoga.myapplication.connectivity,RetrofitClient,getClient,Long Statement,The length of the statement "retrofit=new Retrofit.Builder().baseUrl(baseIUrl).client(client).addConverterFactory(new GsonOrScalarConvertorFactory()).addCallAdapterFactory(RxJava2CallAdapterFactory.create()).build();" is 187.,25
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail,FixtureDetailPresenter,FixtureDetailPresenter,Long Parameter List,The method has 5 parameters. ,25
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail,FixtureDetailPresenter,getFixtureDetailFragmentFactory,Long Identifier,The length of the field mFixtureDetailFragmentFactoryImp is 32.,63
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs.away,FixtureDetailAwayFragment,setPresenter,Long Identifier,The length of the field mFixtureDetailAwayContractPresenter is 35.,75
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs.away,FixtureDetailAwayPresenter,FixtureDetailAwayPresenter,Long Identifier,The length of the field mFixtureDetailAwayContractView is 30.,19
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs.away,FixtureDetailAwayPresenter,start,Long Identifier,The length of the field mFixtureDetailAwayContractView is 30.,30
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs,FixturesDetailHomeAwayAdapter,bind,Missing default,The following switch statement is missing a default case: switch (teamEvent.getTypeOfEvent()) {,70
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs,MyViewHolder,bind,Missing default,The following switch statement is missing a default case: switch (teamEvent.getTypeOfEvent()) {,70
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs.home,FixtureDetailHomeFragment,setPresenter,Long Identifier,The length of the field mFixtureDetailHomeContractPresenter is 35.,77
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs.home,FixtureDetailHomePresenter,FixtureDetailHomePresenter,Long Identifier,The length of the field mFixtureDetailHomeContractView is 30.,19
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures.fixturedetail.tabs.home,FixtureDetailHomePresenter,start,Long Identifier,The length of the field mFixtureDetailHomeContractView is 30.,30
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures,FixturePresenter,fetchFixtData,Long Statement,The length of the statement "mApiService.getAllMatches().subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).subscribe(apiCachedResponseSubscriber);" is 138.,49
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures,FixturesListAdapter,FixturesListAdapter,Long Identifier,The length of the field onListFragmentInteractionListener is 33.,33
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures,FixturesListAdapter,bind,Long Identifier,The length of the field onListFragmentInteractionListener is 33.,80
85_MVPdemo-master,com.example.pradeoga.myapplication.fixtures,FixturesListAdapter,onClick,Long Identifier,The length of the field onListFragmentInteractionListener is 33.,142
85_MVPdemo-master,com.example.pradeoga.myapplication.network,BaseApiServiceProvider,BaseApiServiceProvider,Abstract Function Call From Constructor,The constructor BaseApiServiceProvider calls a virtual method getBaseUrl.,26
85_MVPdemo-master,com.example.pradeoga.myapplication.network,BaseApiServiceProvider,BaseApiServiceProvider,Long Statement,The length of the statement "final Retrofit.Builder builder=new Retrofit.Builder().baseUrl(getBaseUrl()).addConverterFactory(new GsonOrScalarConvertorFactory()).addCallAdapterFactory(RxErrorHandlingCallAdapterFactory.create());" is 198.,26
85_MVPdemo-master,com.example.pradeoga.myapplication.network,BaseApiServiceProvider,BaseApiServiceProvider,Long Statement,The length of the statement "final OkHttpClient.Builder client=new OkHttpClient.Builder().cache(dataCache).connectTimeout(CONNECT_TIMEOUT_SECONDS`TimeUnit.SECONDS).readTimeout(READ_TIMEOUT_SECONDS`TimeUnit.SECONDS).writeTimeout(WRITE_TIMEOUT_SECONDS`TimeUnit.SECONDS);" is 239.,26
85_MVPdemo-master,com.example.pradeoga.myapplication.network,BaseApiServiceProvider,BaseApiServiceProvider,Long Statement,The length of the statement "final OkHttpClient.Builder noCacheClient=new OkHttpClient.Builder().connectTimeout(CONNECT_TIMEOUT_SECONDS`TimeUnit.SECONDS).readTimeout(READ_TIMEOUT_SECONDS`TimeUnit.SECONDS).writeTimeout(WRITE_TIMEOUT_SECONDS`TimeUnit.SECONDS);" is 229.,26
