Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
avenging-development,com.joaquimley.core,ListPresenterTest,initialCharacterListRequested_Success,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,57
avenging-development,com.joaquimley.core,ListPresenterTest,initialCharacterListRequested_NoResult,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,86
avenging-development,com.joaquimley.core,ListPresenterTest,initialCharacterListRequested_Unauthorized,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,113
avenging-development,com.joaquimley.core,ListPresenterTest,initialCharacterListRequested_Failed,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,135
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Success,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,157
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Success,Magic Number,The method contains a magic number: 2,157
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Success,Magic Number,The method contains a magic number: 30,157
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_NoResult,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,188
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_NoResult,Magic Number,The method contains a magic number: 2,188
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_NoResult,Magic Number,The method contains a magic number: 30,188
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Unauthorized,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,220
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Unauthorized,Magic Number,The method contains a magic number: 2,220
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Unauthorized,Magic Number,The method contains a magic number: 30,220
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Failed,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,242
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Failed,Magic Number,The method contains a magic number: 2,242
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedNoSearchQuery_Failed,Magic Number,The method contains a magic number: 30,242
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Success,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,266
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Success,Magic Number,The method contains a magic number: 2,266
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Success,Magic Number,The method contains a magic number: 30,266
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_NoResult,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,297
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_NoResult,Magic Number,The method contains a magic number: 2,297
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_NoResult,Magic Number,The method contains a magic number: 30,297
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Unauthorized,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,327
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Unauthorized,Magic Number,The method contains a magic number: 2,327
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Unauthorized,Magic Number,The method contains a magic number: 30,327
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Failed,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,349
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Failed,Magic Number,The method contains a magic number: 2,349
avenging-development,com.joaquimley.core,ListPresenterTest,listEndReachedSearchQuery_Failed,Magic Number,The method contains a magic number: 30,349
avenging-development,com.joaquimley.core,ListPresenterTest,characterListSearched_Success,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,373
avenging-development,com.joaquimley.core,ListPresenterTest,characterSearched_NoResult,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,402
avenging-development,com.joaquimley.core,ListPresenterTest,characterListSearchedRequested_Unauthorized,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,430
avenging-development,com.joaquimley.core,ListPresenterTest,characterListSearchedRequested_Failed,Long Identifier,The length of the field mGetCharactersListCallbackCaptor is 32.,451
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterComicListRequested_Success,Magic Number,The method contains a magic number: 30,194
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterComicListRequested_NoResult,Magic Number,The method contains a magic number: 30,219
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterComicListRequested_Unauthorized,Magic Number,The method contains a magic number: 30,244
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterComicListRequested_Failed,Magic Number,The method contains a magic number: 30,264
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterSeriesListRequested_Success,Magic Number,The method contains a magic number: 30,286
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterSeriesListRequested_NoResult,Magic Number,The method contains a magic number: 30,311
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterSeriesListRequested_Unauthorized,Magic Number,The method contains a magic number: 30,336
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterSeriesListRequested_Failed,Magic Number,The method contains a magic number: 30,356
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterStoriesListRequested_Success,Magic Number,The method contains a magic number: 30,379
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterStoriesListRequested_NoResult,Magic Number,The method contains a magic number: 30,404
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterStoriesListRequested_Unauthorized,Magic Number,The method contains a magic number: 30,429
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterStoriesListRequested_Failed,Magic Number,The method contains a magic number: 30,449
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterEventsListRequested_Success,Magic Number,The method contains a magic number: 30,471
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterEventsListRequested_NoResult,Magic Number,The method contains a magic number: 30,496
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterEventsListRequested_Unauthorized,Magic Number,The method contains a magic number: 30,521
avenging-development,com.joaquimley.core,CharacterPresenterTest,characterEventsListRequested_Failed,Magic Number,The method contains a magic number: 30,541
avenging-development,com.joaquimley.core.data.network,MarvelServiceFactory,makeMarvelService,Long Statement,The length of the statement "Retrofit retrofit=new Retrofit.Builder().baseUrl(BASE_URL).addConverterFactory(JacksonConverterFactory.create()).client(okHttpClient).build();" is 142.,41
avenging-development,com.joaquimley.core.data.network,MarvelService,getCharacters,Long Parameter List,The method has 6 parameters. ,34
avenging-development,com.joaquimley.core.data.network,MarvelService,getCharacterComics,Long Parameter List,The method has 7 parameters. ,54
