Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.bonuslogicaestruturarepeticao,ExampleInstrumentedTest,0,0,1,1,10,1,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/BonusLogicaEstruturaRepeticao/app/src/androidTest/java/android/curso/bonuslogicaestruturarepeticao/ExampleInstrumentedTest.java,12
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.bonuslogicaestruturarepeticao,ExampleUnitTest,0,0,1,1,9,1,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/BonusLogicaEstruturaRepeticao/app/src/test/java/android/curso/bonuslogicaestruturarepeticao/ExampleUnitTest.java,7
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.bonuslogicaestruturarepeticao,MainActivity,0,0,5,3,54,10,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/BonusLogicaEstruturaRepeticao/app/src/main/java/android/curso/bonuslogicaestruturarepeticao/MainActivity.java,16
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.bonuslogicaestruturarepeticao,ExampleInstrumentedTest,0,0,1,1,10,1,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/BonusLogicaEstruturaRepeticaoII/app/src/androidTest/java/android/curso/bonuslogicaestruturarepeticao/ExampleInstrumentedTest.java,12
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.bonuslogicaestruturarepeticao,ExampleUnitTest,0,0,1,1,9,1,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/BonusLogicaEstruturaRepeticaoII/app/src/test/java/android/curso/bonuslogicaestruturarepeticao/ExampleUnitTest.java,7
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.bonuslogicaestruturarepeticao,MainActivity,0,0,5,3,54,10,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/BonusLogicaEstruturaRepeticaoII/app/src/main/java/android/curso/bonuslogicaestruturarepeticao/MainActivity.java,16
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.datasource,DataSource,3,0,6,6,43,6,0,0,0.0,0,1,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-CRUD-Alterar/app/src/main/java/android/curso/mediaescolarmvc/datasource/DataSource.java,10
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.datasource,DataSource,4,0,7,7,63,9,0,0,0.0,0,2,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-CRUD-Listar/app/src/main/java/android/curso/mediaescolarmvc/datasource/DataSource.java,15
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.datasource,DataSource,3,0,5,5,37,5,0,0,0.0,0,1,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-CRUD-Deletar/app/src/main/java/android/curso/mediaescolarmvc/datasource/DataSource.java,10
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.datasource,DataSource,3,0,4,4,32,4,0,0,0.0,0,1,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-CRUD-Salvar/app/src/main/java/android/curso/mediaescolarmvc/datasource/DataSource.java,10
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.controller,MediaEscolarController,1,0,6,6,50,6,0,0,0.8333333333333334,4,2,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-CRUD-Alterar/app/src/main/java/android/curso/mediaescolarmvc/controller/MediaEscolarController.java,9
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.controller,MediaEscolarController,1,0,7,7,53,7,0,0,0.8571428571428571,0,2,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-CRUD-Listar/app/src/main/java/android/curso/mediaescolarmvc/controller/MediaEscolarController.java,11
Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master,android.curso.mediaescolarmvc.controller,MediaEscolarController,0,0,2,2,9,2,0,0,-1.0,0,0,/Users/shreyas/Downloads/Desenvolvimento-Android-do-absoluto-zero-para-iniciantes-master/Fontes-AppMediaEscolar-MVC-DataModel/app/src/main/java/android/curso/mediaescolarmvc/controller/MediaEscolarController.java,3
