Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
mvp44_MvpApp-master,com.dl7.mvp,ApplicationTest,0,0,1,1,8,1,0,0,-1.0,0,0,C:\mvp44_MvpApp-master\app\src\androidTest\java\com\dl7\mvp\ApplicationTest.java,6
mvp44_MvpApp-master,com.dl7.mvp,AndroidApplication,5,0,9,6,79,10,0,0,0.4444444444444444,4,12,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\AndroidApplication.java,39
mvp44_MvpApp-master,com.dl7.mvp,ExampleUnitTest,0,0,1,1,8,1,0,0,-1.0,0,0,C:\mvp44_MvpApp-master\app\src\test\java\com\dl7\mvp\ExampleUnitTest.java,7
mvp44_MvpApp-master,com.dl7.mvp.adapter,BaseVideoDLAdapter,4,0,8,7,79,17,2,0,0.25,1,5,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\BaseVideoDLAdapter.java,16
mvp44_MvpApp-master,com.dl7.mvp.adapter,BeautyPhotosAdapter,2,0,6,4,44,8,0,0,0.5,0,6,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\BeautyPhotosAdapter.java,21
mvp44_MvpApp-master,com.dl7.mvp.adapter,ManageAdapter,0,0,4,2,17,4,0,0,-1.0,0,2,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\ManageAdapter.java,12
mvp44_MvpApp-master,com.dl7.mvp.adapter,NewsMultiListAdapter,0,0,8,4,82,15,0,0,-1.0,0,12,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\NewsMultiListAdapter.java,25
mvp44_MvpApp-master,com.dl7.mvp.adapter,PhotoListAdapter,1,0,6,3,33,6,0,0,0.6666666666666666,0,5,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\PhotoListAdapter.java,17
mvp44_MvpApp-master,com.dl7.mvp.adapter,PhotoPagerAdapter,6,0,21,19,134,27,0,0,0.3333333333333333,1,3,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\PhotoPagerAdapter.java,24
mvp44_MvpApp-master,com.dl7.mvp.adapter,OnTapListener,0,0,1,0,3,1,0,0,-1.0,2,0,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\PhotoPagerAdapter.java,179
mvp44_MvpApp-master,com.dl7.mvp.adapter,OnLoadMoreListener,0,0,1,0,3,1,0,0,-1.0,1,0,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\PhotoPagerAdapter.java,183
mvp44_MvpApp-master,com.dl7.mvp.adapter,PhotoSetAdapter,3,0,11,10,66,13,0,0,0.5454545454545454,1,2,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\PhotoSetAdapter.java,22
mvp44_MvpApp-master,com.dl7.mvp.adapter,OnTapListener,0,0,1,0,3,1,0,0,-1.0,0,0,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\PhotoSetAdapter.java,102
mvp44_MvpApp-master,com.dl7.mvp.adapter,RelatedNewsAdapter,0,0,5,3,25,5,0,0,-1.0,0,6,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\RelatedNewsAdapter.java,18
mvp44_MvpApp-master,com.dl7.mvp.adapter,SlideInBottomAdapter,0,0,6,4,46,9,0,0,-1.0,4,0,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\SlideInBottomAdapter.java,17
mvp44_MvpApp-master,com.dl7.mvp.adapter,SpecialAdapter,0,0,7,3,54,13,0,0,-1.0,0,9,C:\mvp44_MvpApp-master\app\src\main\java\com\dl7\mvp\adapter\SpecialAdapter.java,23
