Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,MyApplication,onCreate,Long Statement,The length of the statement "component=DaggerApplicationComponent.builder().applicationModule(new ApplicationModule(this)).androidModule(new AndroidModule(this)).build();" is 141.,41
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,MyApplication,log,Magic Number,The method contains a magic number: 100,70
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,MyApplication,log,Magic Number,The method contains a magic number: 100,70
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,CrashReportingTree,log,Magic Number,The method contains a magic number: 100,70
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,CrashReportingTree,log,Magic Number,The method contains a magic number: 100,70
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui.adapter,QuestionsAdapter,onCreateViewHolder,Long Statement,The length of the statement "QuestionViewHolder questionViewHolder=new QuestionViewHolder(LayoutInflater.from(context).inflate(QuestionViewHolder.LAYOUT_ID`parent`false)`injector());" is 153.,52
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui.authentication,LoginFragment,onViewCreated,Magic Number,The method contains a magic number: 2,50
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui,BaseFragment,onCreate,Complex Conditional,The conditional expression fragmentChannel == null && getParentFragment() != null && getParentFragment() instanceof FragmentChannel is complex.,35
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui.fragment.manager,FragmentManagerHandler,replaceFragment,Long Statement,The length of the statement "fragmentManager.beginTransaction().replace(fragmentContainerId`(Fragment)fragment).addToBackStack(fragment.getFragmentName()).commit();" is 135.,47
46_Android-Starter-Kit-master,com.bajicdusko.data,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
46_Android-Starter-Kit-master,com.bajicdusko.data,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
46_Android-Starter-Kit-master,com.bajicdusko.data,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
46_Android-Starter-Kit-master,com.bajicdusko.data.api,ApiFactory,ApiFactory,Long Statement,The length of the statement "retrofit=new Retrofit.Builder().baseUrl(ApiConstants.BASE_URL).addCallAdapterFactory(new RxJava2ErrorHandlerCallAdapterFactory()).addConverterFactory(GsonConverterFactory.create(gson)).client(getClient()).build();" is 213.,27
46_Android-Starter-Kit-master,com.bajicdusko.data.api,ApiFactory,getClient,Long Statement,The length of the statement "return new OkHttpClient.Builder().addNetworkInterceptor(new HttpLoggingInterceptor().setLevel(BuildConfig.DEBUG ? HttpLoggingInterceptor.Level.BODY : HttpLoggingInterceptor.Level.NONE)).addInterceptor(chain -> {" is 211.,38
46_Android-Starter-Kit-master,com.bajicdusko.data.api,ApiFactory,getClient,Long Statement,The length of the statement "Request request=chain.request().newBuilder().addHeader("Content-Type"`"application/json;charset=utf-8").addHeader("Accept"`"application/json").build();" is 151.,38
46_Android-Starter-Kit-master,com.bajicdusko.data.di,ApiModule,provideGson,Long Statement,The length of the statement "return new GsonBuilder().registerTypeAdapter(Boolean.class`TypeAdapterUtil.getBooleanAdapter()).registerTypeAdapter(boolean.class`TypeAdapterUtil.getBooleanAdapter()).registerTypeAdapter(DateTime.class`TypeAdapterUtil.getDateTimeAdapter()).addSerializationExclusionStrategy(new AnnotationExclusionStrategy()).create();" is 318.,22
46_Android-Starter-Kit-master,com.bajicdusko.data.di,TypeAdapterUtil,getBooleanAdapter,Missing default,The following switch statement is missing a default case: switch (token) {,20
46_Android-Starter-Kit-master,com.bajicdusko.data.di,TypeAdapterUtil,read,Missing default,The following switch statement is missing a default case: switch (token) {,31
46_Android-Starter-Kit-master,com.bajicdusko.data.di,TypeAdapterUtil,getDateTimeAdapter,Magic Number,The method contains a magic number: 1000,51
46_Android-Starter-Kit-master,com.bajicdusko.data.di,TypeAdapterUtil,read,Magic Number,The method contains a magic number: 1000,62
46_Android-Starter-Kit-master,com.bajicdusko.data.exception,RetrofitException,RetrofitException,Long Parameter List,The method has 5 parameters. ,28
46_Android-Starter-Kit-master,com.bajicdusko.data.exception,RetrofitException,networkException,Long Statement,The length of the statement "return new RetrofitException(null`ApiConstants.NETWORK_EXCEPTION_CODE`ioException.getMessage()`null`RetrofitErrorTypeEnum.NETWORK);" is 131.,76
46_Android-Starter-Kit-master,com.bajicdusko.data.mapper,OwnerMapper,transform,Long Statement,The length of the statement "return Owner.newBuilder().withAvatar(ownerData.getAvatar()).withDisplayName(ownerData.getDisplayName()).withProfileUrl(ownerData.getProfileUrl()).withReputation(ownerData.getReputation()).withUserId(ownerData.getUserId()).build();" is 230.,12
46_Android-Starter-Kit-master,com.bajicdusko.data.mapper,OwnerMapper,transform,Long Statement,The length of the statement "return OwnerData.newBuilder().withAvatar(owner.getAvatar()).withDisplayName(owner.getDisplayName()).withProfileUrl(owner.getProfileUrl()).withReputation(owner.getReputation()).withUserId(owner.getUserId()).build();" is 214.,23
