Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.activity,ActivityComponent,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HomeActivity; QuestionFragment; QuestionsAdapter; ActivityComponent
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.activity,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.adapter,AdapterComponent,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: QuestionViewHolder; AdapterComponent
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.adapter,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.adapter,AdapterModule,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.app,AndroidModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.di.app,ApplicationModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui.adapter,QuestionsAdapter,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseRecyclerViewAdapter
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui.adapter,QuestionsAdapter,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: HomeActivity; QuestionFragment; QuestionsAdapter; ActivityComponent
46_Android-Starter-Kit-master,com.bajicdusko.androidstarterkit.ui.adapter.viewholder,QuestionViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LAYOUT_ID; tvTitle; tvQuestionUrl; questionViewHolderPresenter
