Project Name,Package Name,Architecture Smell,Cause of the Smell
89_Untamed-master,com.facebook.android.test,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuildConfig]; [R]; [attr]; [color]; [dimen]; [drawable]; [id]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
89_Untamed-master,com.facebook.android,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 54
89_Untamed-master,com.facebook.android,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.android; com.facebook
89_Untamed-master,com.facebook.android,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.android; com.facebook; com.facebook.internal
89_Untamed-master,com.facebook.android,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.facebook
89_Untamed-master,com.facebook.android,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuildConfig]; [BuildConfig]; [R]; [attr]; [color]; [dimen]; [drawable]; [id]; [layout]; [string]; [style]; [styleable]; [R]; [attr]; [color]; [dimen]; [drawable]; [id]; [layout]; [string]; [style]; [styleable]; [R]; [attr]; [color]; [dimen]; [drawable]; [id]; [layout]; [string]; [style]; [styleable]; [AsyncFacebookRunner; RequestListener; Facebook; TokenRefreshServiceConnection; TokenRefreshConnectionHandler; SetterTokenCachingStrategy; DialogListener; ServiceListener; FacebookError; FbDialog; Util; DialogError]; [R]; [attr]; [color]; [dimen]; [drawable]; [id]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 0.8
89_Untamed-master,com.facebook,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 95
89_Untamed-master,com.facebook,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook; com.facebook.internal
89_Untamed-master,com.facebook,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook; com.facebook.internal; com.facebook.widget
89_Untamed-master,com.facebook,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.facebook.widget
89_Untamed-master,com.facebook.internal,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 63
89_Untamed-master,com.facebook.internal,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.internal; com.facebook
89_Untamed-master,com.facebook.internal,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.internal; com.facebook; com.facebook.model
89_Untamed-master,com.facebook.internal,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.facebook; com.facebook.widget; com.facebook.android
89_Untamed-master,com.facebook.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.model; com.facebook.internal
89_Untamed-master,com.facebook.model,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.model; com.facebook.internal; com.facebook
89_Untamed-master,com.facebook.model,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.facebook.internal
89_Untamed-master,com.facebook.widget,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 67
89_Untamed-master,com.facebook.widget,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.widget; com.facebook
89_Untamed-master,com.facebook.widget,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.facebook.widget; com.facebook; com.facebook.internal
89_Untamed-master,com.baoyz.swipemenulistviewsample,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DifferentMenuActivity; AppAdapter; ViewHolder; SimpleActivity; AppAdapter]; [MainActivity]; [ViewHolder]. LCC (Lack of Component Cohesion) = 0.43
89_Untamed-master,com.brons.untamed2,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 46
89_Untamed-master,com.brons.untamed2,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BuildConfig]; [R; About; CommunityView; JSONParse; ReportJSONParse; Logout; SendConfJSONParse; Vote; LoginActivity; ProfileQuery; UserLoginTask; FBLoginTask; MessageList; JSONParse; NewMessage; Post; SettingsActivity; GeneralPreferenceFragment; NotificationPreferenceFragment; DataSyncPreferenceFragment; SinglePost; JSONParse; DownloadImageTask; Comment; ReportJSONParse; array; menu; Helper; Message]; [anim]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [string]; [style]; [xml]; [styleable]; [SetupEmailAutoCompleteTask]; [JSONParse]; [Vote]. LCC (Lack of Component Cohesion) = 0.39
89_Untamed-master,android.support.v7.appcompat,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [anim]; [attr]; [bool]; [color]; [dimen]; [drawable]; [id]; [integer]; [layout]; [string]; [style]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
89_Untamed-master,com.melnykov.fab,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [R]; [attr]; [color]; [dimen]; [drawable]; [id]; [string]; [styleable]. LCC (Lack of Component Cohesion) = 1.0
