Project Name,Package Name,Architecture Smell,Cause of the Smell
buddysearch-master,com.buddysearch.android.data.manager,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.buddysearch.android.domain.interactor.user
buddysearch-master,com.buddysearch.android.domain.interactor.message,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EditMessageTest; EditMessage]; [PostMessageTest; PostMessage]; [DeleteMessageTest; DeleteMessage]; [GetMessagesTest; GetMessages]. LCC (Lack of Component Cohesion) = 0.5
buddysearch-master,com.buddysearch.android.domain.interactor.user,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [GetUsersTest; GetUsers]; [CreateUserTest; CreateUser]; [EditUserTest; EditUser]; [GetUserTest; GetUser]. LCC (Lack of Component Cohesion) = 0.5
buddysearch-master,com.buddysearch.android.domain.repository,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.buddysearch.android.domain.interactor
buddysearch-master,com.buddysearch.android.presentation.ui.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.ui.activity; com.buddysearch.android.presentation.di.component
buddysearch-master,com.buddysearch.android.presentation.ui.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.ui.activity; com.buddysearch.android.presentation.di.component; com.buddysearch.android.presentation.ui.service
buddysearch-master,com.buddysearch.android.presentation.ui.service,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.ui.service; com.buddysearch.android.presentation.di.component
buddysearch-master,com.buddysearch.android.presentation.ui.service,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.ui.service; com.buddysearch.android.presentation.ui.activity; com.buddysearch.android.presentation.di.component
buddysearch-master,com.buddysearch.android.presentation.ui.service,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.buddysearch.android.presentation.mvp.presenter
buddysearch-master,com.buddysearch.android.presentation.di.module,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.di.module; com.buddysearch.android.presentation; com.buddysearch.android.presentation.di.component
buddysearch-master,com.buddysearch.android.presentation.di.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.di.component; com.buddysearch.android.presentation.ui.activity
buddysearch-master,com.buddysearch.android.presentation.di.component,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation.di.component; com.buddysearch.android.presentation.ui.service; com.buddysearch.android.presentation.ui.activity
buddysearch-master,com.buddysearch.android.presentation.di.component,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.buddysearch.android.presentation.ui.activity; com.buddysearch.android.presentation.ui.service; com.buddysearch.android.presentation.di.module
buddysearch-master,com.buddysearch.android.presentation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation; com.buddysearch.android.presentation.di.component
buddysearch-master,com.buddysearch.android.presentation,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.buddysearch.android.presentation; com.buddysearch.android.presentation.di.component; com.buddysearch.android.presentation.di.module
