Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,PhotoAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mDataset; mContext; mImageView
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,ViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,ViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mImageView
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,MainFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,DetailActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,DetailFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.remote,RSSNewsItem,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TASKITEM; id; photo; title; owner; status; created; registered; assigned; responsible; description; CREATOR
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.remote,RSSNewsItem,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
44_YalantisInternship-master,com.adkdevelopment.e_contact.adapters,ListViewAdapter,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TasksFragment; TasksAdapter; ListViewAdapter; PagerAdapter
44_YalantisInternship-master,com.adkdevelopment.e_contact.adapters,PagerAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mContext; LISTVIEW_FRAGMENT; FRAGMENT_PROGRESS; FRAGMENT_COMPLETED; FRAGMENT_WAITING; FRAGMENTS; registeredFragments
44_YalantisInternship-master,com.adkdevelopment.e_contact.adapters,PhotoAdapter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mDataset; mContext; mOnImageClick; mImageView
44_YalantisInternship-master,com.adkdevelopment.e_contact.adapters,ViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.adapters,ViewHolder,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mImageView
44_YalantisInternship-master,com.adkdevelopment.e_contact.adapters,ViewHolder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact,DetailActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact,DetailFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact,MapsActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact,TasksFragment,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: COL_TASKS_ID; COL_TASKS_TITLE; COL_TASKS_TYPE; COL_TASKS_STATUS; COL_TASKS_CREATED; COL_TASKS_REGISTERED; COL_TASKS_ASSIGNED; COL_TASKS_RESPONSIBLE; COL_TASKS_DESCRIPTION; COL_TASKS_LIKES; COL_TASKS_ADDRESS; ARG_SECTION_NUMBER; CURSOR_LOADER_ID; mCursor; mTasksAdapter; mListViewAdapter; mLayoutManager; mRecyclerView; mListView; mSwipeRefreshLayout; mListEmpty; mUnbinder
44_YalantisInternship-master,com.adkdevelopment.e_contact,TasksFragment,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TasksFragment; TasksAdapter; ListViewAdapter; PagerAdapter
44_YalantisInternship-master,com.adkdevelopment.e_contact,App,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.interfaces,Manager,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,AbstractContentValues,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,AbstractCursor,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,AbstractSelection,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,AbstractSelection,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 36 methods
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,BaseContentProvider,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: QUERY_NOTIFY; QUERY_GROUP_BY; QUERY_HAVING; QUERY_LIMIT; table; tablesWithJoins; idColumn; selection; orderBy; mSqLiteOpenHelper
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,QueryParams,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: table; tablesWithJoins; idColumn; selection; orderBy
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,QueryParams,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: table; tablesWithJoins; idColumn; selection; orderBy
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,QueryParams,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: table; tablesWithJoins; idColumn; selection; orderBy
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.base,BaseModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.photos,PhotosColumns,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TABLE_NAME; CONTENT_URI; _ID; URL; TASK_ID; DEFAULT_ORDER; ALL_COLUMNS; PREFIX_TASKS
44_YalantisInternship-master,com.adkdevelopment.e_contact.provider.photos,PhotosColumns,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TasksSQLiteOpenHelper; PhotosColumns; TasksProvider; TasksColumns
