Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,ListAdapter,3,0,6,6,47,8,0,0,0.5,2,3,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\full\java\com\adkdevelopment\yalantisinternship\adapter\ListAdapter.java,54
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,ViewHolder,1,0,2,2,19,3,0,0,1.0,2,1,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\full\java\com\adkdevelopment\yalantisinternship\adapter\ListAdapter.java,64
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,PhotoAdapter,3,1,6,6,35,6,0,0,0.5,2,2,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\main\java\com\adkdevelopment\yalantisinternship\adapter\PhotoAdapter.java,43
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.adapter,ViewHolder,1,1,1,1,7,1,0,0,0.0,0,0,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\main\java\com\adkdevelopment\yalantisinternship\adapter\PhotoAdapter.java,51
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,App,1,0,1,1,12,2,0,0,0.0,1,1,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\full\java\com\adkdevelopment\yalantisinternship\App.java,28
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,MainActivity,2,0,4,3,33,6,0,0,1.0,0,0,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\full\java\com\adkdevelopment\yalantisinternship\MainActivity.java,39
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,MainFragment,6,0,7,6,69,11,0,0,0.42857142857142855,0,3,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\full\java\com\adkdevelopment\yalantisinternship\MainFragment.java,50
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,DetailActivity,2,0,2,0,36,4,0,0,0.0,0,1,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\main\java\com\adkdevelopment\yalantisinternship\DetailActivity.java,36
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship,DetailFragment,12,0,3,3,55,4,0,0,0.6666666666666666,0,3,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\main\java\com\adkdevelopment\yalantisinternship\DetailFragment.java,50
44_YalantisInternship-master,com.adkdevelopment.yalantisinternship.remote,ApiManager,3,0,1,1,11,1,0,0,0.0,1,1,C:\Users\ranja\Downloads\New_6_May_RA\MVP\44_YalantisInternship-master\Task1\app\src\full\java\com\adkdevelopment\yalantisinternship\remote\ApiManager.java,30
