Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
mvp66_Mediateka-master,com.ru.devit.mediateka,ExampleInstrumentedTest,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
mvp66_Mediateka-master,com.ru.devit.mediateka,ExampleInstrumentedTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp66_Mediateka-master,com.ru.devit.mediateka,MediatekaApp,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CinemaDetailsActivity; CinemaNotificationReceiver; PosterSliderActivity; MediatekaApp; ComponentsManager; AppComponent; MainActivity; CinemaListFragment; SearchActivity; SmallCinemasFragment; ActorsFragment; ActorDetailActivity; ActorDetailContentFragment; CinemaModule; ActorModule; ActorComponent; PopularActorsActivity; CinemaDetailContentFragment
mvp66_Mediateka-master,com.ru.devit.mediateka,UnitTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp66_Mediateka-master,com.ru.devit.mediateka.data,CinemaNotificationReceiver,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: vibrator; preferences; CINEMA_NOTIFICATION_ACTION; CINEMA_NOTIFICATION_DATE; CINEMA_NOTIFICATION_ID; CINEMA_NOTIFICATION_TITLE; CINEMA_NOTIFICATION_CONTENT; CINEMA_NOTIFICATION_ACTION_CREATE
mvp66_Mediateka-master,com.ru.devit.mediateka.data,CinemaNotificationReceiver,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CinemaDetailsActivity; CinemaNotificationReceiver; PosterSliderActivity; MediatekaApp; ComponentsManager; AppComponent; MainActivity; CinemaListFragment; SearchActivity; SmallCinemasFragment; ActorsFragment; ActorDetailActivity; ActorDetailContentFragment; CinemaModule; ActorModule; ActorComponent; PopularActorsActivity; CinemaDetailContentFragment
mvp66_Mediateka-master,com.ru.devit.mediateka.data,ConnectionReceiver,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: connectionListener
mvp66_Mediateka-master,com.ru.devit.mediateka.data.repository.actor,ActorRemoteRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp66_Mediateka-master,com.ru.devit.mediateka.data.repository.cinema,CinemaLocalRepository,Feature Envy,The tool detected a instance of this smell because clearFavouriteListCinema is more interested in members of the type: CinemaDao
mvp66_Mediateka-master,com.ru.devit.mediateka.data.repository.cinema,CinemaRemoteRepository,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
mvp66_Mediateka-master,com.ru.devit.mediateka.di,ComponentsManager,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CinemaDetailsActivity; CinemaNotificationReceiver; PosterSliderActivity; MediatekaApp; ComponentsManager; AppComponent; MainActivity; CinemaListFragment; SearchActivity; SmallCinemasFragment; ActorsFragment; ActorDetailActivity; ActorDetailContentFragment; CinemaModule; ActorModule; ActorComponent; PopularActorsActivity; CinemaDetailContentFragment
mvp66_Mediateka-master,com.ru.devit.mediateka.di.actor,ActorComponent,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: CinemaDetailsActivity; CinemaNotificationReceiver; PosterSliderActivity; MediatekaApp; ComponentsManager; AppComponent; MainActivity; CinemaListFragment; SearchActivity; SmallCinemasFragment; ActorsFragment; ActorDetailActivity; ActorDetailContentFragment; CinemaModule; ActorModule; ActorComponent; PopularActorsActivity; CinemaDetailContentFragment
