Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
sugar-master,com.sugar.sugarlibrary,ExampleInstrumentedTest,useAppContext,4,1,0,19
sugar-master,com.sugar.sugarlibrary,ExampleUnitTest,addition_isCorrect,3,1,0,13
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,getInstance,3,1,0,33
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,ActivityLifecycleCallback,2,1,0,42
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,init,3,1,1,44
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivityCreated,4,1,2,51
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivityStarted,3,1,1,57
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivityResumed,3,1,1,62
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivityPaused,3,1,1,67
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivityStopped,3,1,1,72
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivitySaveInstanceState,3,1,2,77
sugar-master,com.sugar.sugarlibrary.core,ActivityLifecycleCallback,onActivityDestroyed,4,1,1,82
sugar-master,com.sugar.sugarlibrary.core,AppManager,AppManager,2,1,0,35
sugar-master,com.sugar.sugarlibrary.core,AppManager,getAppManager,10,3,0,39
sugar-master,com.sugar.sugarlibrary.core,AppManager,addActivity,6,2,1,53
sugar-master,com.sugar.sugarlibrary.core,AppManager,currentActivity,7,2,0,63
sugar-master,com.sugar.sugarlibrary.core,AppManager,getTopActivity,6,2,0,74
sugar-master,com.sugar.sugarlibrary.core,AppManager,finishActivity,6,2,0,81
sugar-master,com.sugar.sugarlibrary.core,AppManager,finishActivity,8,3,1,91
sugar-master,com.sugar.sugarlibrary.core,AppManager,removeActivity,13,5,1,103
sugar-master,com.sugar.sugarlibrary.core,AppManager,finishActivity,10,4,1,122
sugar-master,com.sugar.sugarlibrary.core,AppManager,finishAllActivity,11,4,0,136
sugar-master,com.sugar.sugarlibrary.core,AppManager,appExit,13,2,1,151
