Project Name,Package Name,Architecture Smell,Cause of the Smell
36_parklet-master,com.kinses38.parklet,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet; com.kinses38.parklet.DI.components; com.kinses38.parklet.view.ui.fragments
36_parklet-master,com.kinses38.parklet,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet; com.kinses38.parklet.DI.components; com.kinses38.parklet.view.ui.activities; com.kinses38.parklet.view.ui.fragments
36_parklet-master,com.kinses38.parklet,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.kinses38.parklet.DI.components
36_parklet-master,com.kinses38.parklet.data.repository,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthRepo]; [BookingRepo]; [LandingRepo]; [PropertyRepo]; [UserRepo]; [VehicleRepo]. LCC (Lack of Component Cohesion) = 1.0
36_parklet-master,com.kinses38.parklet.DI.components,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet.DI.components; com.kinses38.parklet.view.ui.fragments; com.kinses38.parklet
36_parklet-master,com.kinses38.parklet.DI.components,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet.DI.components; com.kinses38.parklet.view.ui.activities; com.kinses38.parklet.view.ui.fragments; com.kinses38.parklet
36_parklet-master,com.kinses38.parklet.DI.components,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.kinses38.parklet.view.ui.activities
36_parklet-master,com.kinses38.parklet.utilities,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DialogListener]; [HomeAdapter; HomeViewHolder]; [InputHandler]; [MapAdapter; MapViewHolder]; [NfcUtil]; [ParkLetCalendarView]; [ParkLetFirebaseMessagingService]; [UserPropertyAdapter; UserPropertyViewHolder]; [VehicleAdapter; VehicleViewHolder]. LCC (Lack of Component Cohesion) = 0.69
36_parklet-master,com.kinses38.parklet.view.ui.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet.view.ui.activities; com.kinses38.parklet; com.kinses38.parklet.DI.components
36_parklet-master,com.kinses38.parklet.view.ui.activities,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet.view.ui.activities; com.kinses38.parklet.view.ui.fragments; com.kinses38.parklet; com.kinses38.parklet.DI.components
36_parklet-master,com.kinses38.parklet.view.ui.fragments,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet.view.ui.fragments; com.kinses38.parklet; com.kinses38.parklet.DI.components
36_parklet-master,com.kinses38.parklet.view.ui.fragments,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.kinses38.parklet.view.ui.fragments; com.kinses38.parklet; com.kinses38.parklet.DI.components; com.kinses38.parklet.view.ui.activities
36_parklet-master,com.kinses38.parklet.view.ui.fragments,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BookingFragment; ConfirmationFragmentDialog]; [HomeFragment]; [MapFragment]; [NfcReadDialogFragment]; [NfcWriteDialogFragment]; [PropertiesFragment]; [VehiclesFragment]. LCC (Lack of Component Cohesion) = 0.88
36_parklet-master,com.kinses38.parklet.viewmodels,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AuthViewModel]; [BookingViewModel; ViewModelFactory; BookingViewModelTest; HomeViewModel; HomeViewModelTest; MapViewModel; MapViewModelTest; PropertyViewModel; PropertyViewModelTest; VehiclesViewModel; VehicleViewModelTest]; [LandingViewModel]. LCC (Lack of Component Cohesion) = 0.23
