Project Name,Package Name,Architecture Smell,Cause of the Smell
Mediateka-master,com.ru.devit.mediateka,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.ru.devit.mediateka; com.ru.devit.mediateka.presentation.main
Mediateka-master,com.ru.devit.mediateka,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.ru.devit.mediateka; com.ru.devit.mediateka.di; com.ru.devit.mediateka.di.application
Mediateka-master,com.ru.devit.mediateka,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.ru.devit.mediateka; com.ru.devit.mediateka.di; com.ru.devit.mediateka.di.application; com.ru.devit.mediateka.presentation.main
Mediateka-master,com.ru.devit.mediateka,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.ru.devit.mediateka; com.ru.devit.mediateka.di; com.ru.devit.mediateka.di.application; com.ru.devit.mediateka.presentation.main; com.ru.devit.mediateka.presentation.cinemalist
Mediateka-master,com.ru.devit.mediateka,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.ru.devit.mediateka.di; com.ru.devit.mediateka.presentation.main; com.ru.devit.mediateka.data
Mediateka-master,<All packages>,Dense Structure, The tool detected the smell because all the analyzed components exhibit excessive and dense dependencies among themselves. Average degree = 6.74. All the dependencies among components: from: com.ru.devit.mediateka to: com.ru.devit.mediateka.di; from: com.ru.devit.mediateka to: com.ru.devit.mediateka.data.datasource.db; from: com.ru.devit.mediateka to: com.ru.devit.mediateka.presentation.main; from: com.ru.devit.mediateka to: com.ru.devit.mediateka.data; from: com.ru.devit.mediateka.models.mapper to: com.ru.devit.mediateka.models.db; from: com.ru.devit.mediateka.models.mapper to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.models.mapper to: com.ru.devit.mediateka.models.network; from: com.ru.devit.mediateka.models.mapper to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.data.cinema to: com.ru.devit.mediateka.data.datasource.db; from: com.ru.devit.mediateka.data.cinema to: com.ru.devit.mediateka.models.mapper; from: com.ru.devit.mediateka.data.cinema to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.data.cinema to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.domain.actorusecases; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.presentation.posterslider; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.presentation.widget; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.presentation.actordetail to: com.ru.devit.mediateka.presentation.smallcinemalist; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.data.repository.cinema; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.data; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.presentation.smallcinemalist; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka.presentation.cinemadetail; from: com.ru.devit.mediateka.presentation.favouritelistcinema to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.actorlist to: com.ru.devit.mediateka.domain.actorusecases; from: com.ru.devit.mediateka.presentation.actorlist to: com.ru.devit.mediateka.presentation.actordetail; from: com.ru.devit.mediateka.presentation.actorlist to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.actorlist to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.actorlist to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.search to: com.ru.devit.mediateka.presentation.smallcinemalist; from: com.ru.devit.mediateka.presentation.search to: com.ru.devit.mediateka.presentation.actorlist; from: com.ru.devit.mediateka.presentation.search to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.search to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.search to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.presentation.posterslider to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.presentation.widget; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.presentation.posterslider; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.data; from: com.ru.devit.mediateka.presentation.cinemadetail to: com.ru.devit.mediateka.presentation.actorlist; from: com.ru.devit.mediateka.presentation.main to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.main to: com.ru.devit.mediateka.data; from: com.ru.devit.mediateka.presentation.main to: com.ru.devit.mediateka.presentation.cinemalist; from: com.ru.devit.mediateka.presentation.main to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.main to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.presentation.smallcinemalist to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.presentation.smallcinemalist to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.smallcinemalist to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.smallcinemalist to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.presentation.smallcinemalist to: com.ru.devit.mediateka.presentation.cinemadetail; from: com.ru.devit.mediateka.presentation.smallcinemalist to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.data.repository.cinema; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.data.datasource.network; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.models.mapper; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.data.datasource.db; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.di.cinema.cinemalist; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.di.cinema.cinemadetail; from: com.ru.devit.mediateka.di.cinema to: com.ru.devit.mediateka.di.cinema.cinemafavourite; from: com.ru.devit.mediateka.di.cinema.cinemadetail to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.di.cinema.cinemadetail to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.di.cinema.cinemadetail to: com.ru.devit.mediateka.presentation.cinemadetail; from: com.ru.devit.mediateka.di.cinema.cinemadetail to: com.ru.devit.mediateka.presentation.smallcinemalist; from: com.ru.devit.mediateka.di.cinema.cinemafavourite to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.di.cinema.cinemafavourite to: com.ru.devit.mediateka.data; from: com.ru.devit.mediateka.di.cinema.cinemafavourite to: com.ru.devit.mediateka.data.repository.cinema; from: com.ru.devit.mediateka.di.cinema.cinemafavourite to: com.ru.devit.mediateka.presentation.favouritelistcinema; from: com.ru.devit.mediateka.di.cinema.cinemalist to: com.ru.devit.mediateka.presentation.cinemalist; from: com.ru.devit.mediateka.di.cinema.cinemalist to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.di.cinema.cinemalist to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.di to: com.ru.devit.mediateka.di.application; from: com.ru.devit.mediateka.di to: com.ru.devit.mediateka.di.cinema; from: com.ru.devit.mediateka.di to: com.ru.devit.mediateka.di.actor; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka.data.datasource.network; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka.presentation.main; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka.presentation.search; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka.presentation.posterslider; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka.di.cinema; from: com.ru.devit.mediateka.di.application to: com.ru.devit.mediateka.di.actor; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.presentation.popularactors; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.presentation.actorlist; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.domain.actorusecases; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.data.datasource.network; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.models.mapper; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.data.repository.actor; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.data.datasource.db; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.di.actor to: com.ru.devit.mediateka.presentation.actordetail; from: com.ru.devit.mediateka.data.datasource.db to: com.ru.devit.mediateka.models.db; from: com.ru.devit.mediateka.data.repository.cinema to: com.ru.devit.mediateka.models.mapper; from: com.ru.devit.mediateka.data.repository.cinema to: com.ru.devit.mediateka.data.datasource.network; from: com.ru.devit.mediateka.data.repository.cinema to: com.ru.devit.mediateka.data.datasource.db; from: com.ru.devit.mediateka.data.repository.actor to: com.ru.devit.mediateka.data.datasource.network; from: com.ru.devit.mediateka.data.repository.actor to: com.ru.devit.mediateka.models.mapper; from: com.ru.devit.mediateka.data.repository.actor to: com.ru.devit.mediateka.data.datasource.db; from: com.ru.devit.mediateka.data to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.data to: com.ru.devit.mediateka.presentation.cinemadetail; from: com.ru.devit.mediateka.data to: com.ru.devit.mediateka.presentation.main; from: com.ru.devit.mediateka.domain to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.domain.cinemausecases to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.domain.cinemausecases to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.domain.cinemausecases to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.domain.cinemausecases to: com.ru.devit.mediateka.data.repository.cinema; from: com.ru.devit.mediateka.domain.actorusecases to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.presentation.widget to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.widget to: com.ru.devit.mediateka.utils; from: com.ru.devit.mediateka.presentation.common to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.common to: com.ru.devit.mediateka.presentation.smallcinemalist; from: com.ru.devit.mediateka.presentation.cinemalist to: com.ru.devit.mediateka.domain.cinemausecases; from: com.ru.devit.mediateka.presentation.cinemalist to: com.ru.devit.mediateka.presentation.common; from: com.ru.devit.mediateka.presentation.cinemalist to: com.ru.devit.mediateka.presentation.cinemadetail; from: com.ru.devit.mediateka.presentation.cinemalist to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.cinemalist to: com.ru.devit.mediateka.domain; from: com.ru.devit.mediateka.presentation.cinemalist to: com.ru.devit.mediateka.models.model; from: com.ru.devit.mediateka.presentation.popularactors to: com.ru.devit.mediateka.presentation.actorlist; from: com.ru.devit.mediateka.presentation.popularactors to: com.ru.devit.mediateka.presentation.actordetail; from: com.ru.devit.mediateka.presentation.popularactors to: com.ru.devit.mediateka; from: com.ru.devit.mediateka.presentation.popularactors to: com.ru.devit.mediateka.domain.actorusecases.
Mediateka-master,com.ru.devit.mediateka.models.mapper,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActorDetailEntityToActorTest; ActorDetailEntityToActor; Mapper]; [ActorDetailResponseToActorTest; ActorDetailResponseToActor]; [CinemaResponseToCinemaTest; CinemaResponseToCinema; CinemaMapper]; [CinemaEntityToCinemaTest; CinemaEntityToCinema]. LCC (Lack of Component Cohesion) = 0.4
Mediateka-master,com.ru.devit.mediateka.presentation.actordetail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.ru.devit.mediateka.presentation.actordetail; com.ru.devit.mediateka; com.ru.devit.mediateka.di; com.ru.devit.mediateka.di.actor
Mediateka-master,com.ru.devit.mediateka.presentation.actordetail,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.ru.devit.mediateka.presentation.actordetail; com.ru.devit.mediateka.presentation.common; com.ru.devit.mediateka.presentation.smallcinemalist; com.ru.devit.mediateka.presentation.cinemadetail; com.ru.devit.mediateka.presentation.actorlist
Mediateka-master,com.ru.devit.mediateka.presentation.actordetail,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ActorDetailContentPresenterTest; ActorDetailContentPresenter; ActorDetailPhotoAdapter; ActorPhotoViewHolder; ActorDetailContentFragment; View; ActorDetailActivity]; [ActorDetailPresenterTest; ActorDetailPresenter; ActorDetailSubscriber]; [View]. LCC (Lack of Component Cohesion) = 0.27
