Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
51_flickr-app-master,com.flickr.app,BaseApplication,onCreate,Long Statement,The length of the statement "disposable=ReactiveNetwork.observeNetworkConnectivity(this).subscribeOn(Schedulers.io()).observeOn(AndroidSchedulers.mainThread()).unsubscribeOn(Schedulers.io()).subscribe(connectivity -> {" is 189.,31
51_flickr-app-master,com.flickr.app,BaseApplication,createAppComponent,Long Statement,The length of the statement "return DaggerAppComponent.builder().application(this).appModule(new AppModule()).networkModule(new NetworkModule()).prefsModule(new PrefsModule()).mediaModule(new MediaModule()).build();" is 186.,64
51_flickr-app-master,com.flickr.app.media,MediaModule,providePicasso,Long Statement,The length of the statement "return new Picasso.Builder(context).loggingEnabled(BuildConfig.DEBUG).indicatorsEnabled(false).listener((picasso`uri`e) -> Timber.tag("Picasso").e(e`"Failed to load image: %s"`uri)).build();" is 190.,17
51_flickr-app-master,com.flickr.app.network,NetworkModule,provideOkHttpClient,Long Statement,The length of the statement "return new OkHttpClient.Builder().connectTimeout(CONNECT_TIMEOUT`TimeUnit.SECONDS).readTimeout(READ_TIME_OUT`TimeUnit.SECONDS).addInterceptor(new HttpLoggingInterceptor(message -> Timber.tag("OkHttp").d(message)).setLevel(HttpLoggingInterceptor.Level.BODY)).addInterceptor(new ChuckInterceptor(context)).cache(null).build();" is 324.,45
51_flickr-app-master,com.flickr.app.network,NetworkModule,provideRetrofitClient,Long Statement,The length of the statement "return new Retrofit.Builder().baseUrl(BuildConfig.DEBUG ? baseUrl : HttpUrl.parse(ApiEndpoints.RELEASE.url)).addConverterFactory(GsonConverterFactory.create()).addCallAdapterFactory(rxAdapter).client(okHttpClient).build();" is 222.,58
51_flickr-app-master,com.flickr.app.ui.base,BaseActivity,showNetworkErrorFragmentIfNotShowing,Long Statement,The length of the statement "getSupportFragmentManager().beginTransaction().replace(android.R.id.content`networkErrorFragment`NETWORK_ERROR_FRAGMENT).commit();" is 130.,47
51_flickr-app-master,com.flickr.app.ui.common,PhotoPagerAdapter,instantiateItem,Long Statement,The length of the statement "picasso.load(urls.get(position)).placeholder(R.drawable.ic_loading).error(R.drawable.ic_no_image).resize(container.getWidth()`container.getHeight()).into(photoView`new Callback(){" is 179.,35
51_flickr-app-master,com.flickr.app.ui.custom,FabHideBehavior,onStartNestedScroll,Long Parameter List,The method has 6 parameters. ,16
51_flickr-app-master,com.flickr.app.ui.custom,FabHideBehavior,onStartNestedScroll,Long Statement,The length of the statement "return nestedScrollAxes == ViewCompat.SCROLL_AXIS_VERTICAL || super.onStartNestedScroll(coordinatorLayout`child`directTargetChild`target`nestedScrollAxes`type);" is 160.,16
51_flickr-app-master,com.flickr.app.ui.custom,FabHideBehavior,onNestedScroll,Long Parameter List,The method has 8 parameters. ,23
51_flickr-app-master,com.flickr.app.ui.custom,FabScrollBehavior,onStartNestedScroll,Long Parameter List,The method has 6 parameters. ,18
51_flickr-app-master,com.flickr.app.ui.custom,FabScrollBehavior,onStartNestedScroll,Long Statement,The length of the statement "return nestedScrollAxes == ViewCompat.SCROLL_AXIS_VERTICAL || super.onStartNestedScroll(coordinatorLayout`child`directTargetChild`target`nestedScrollAxes`type);" is 160.,18
51_flickr-app-master,com.flickr.app.ui.custom,FabScrollBehavior,onNestedScroll,Long Parameter List,The method has 8 parameters. ,27
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,setOnLinkClickListener,Long Statement,The length of the statement "throw new UnsupportedOperationException("Setting a click listener on the instance returned by getInstance() is not supported to avoid memory " + "leaks. Please use newInstance() or any of the linkify() methods instead.");" is 221.,156
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,setOnLinkLongClickListener,Long Statement,The length of the statement "throw new UnsupportedOperationException("Setting a long-click listener on the instance returned by getInstance() is not supported to avoid " + "memory leaks. Please use newInstance() or any of the linkify() methods instead.");" is 226.,169
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,onTouchEvent,Complex Conditional,The conditional expression !wasLongPressRegistered && touchStartedOverAClickableSpan && clickableSpanUnderTouch == clickableSpanUnderTouchOnActionDown is complex.,206
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,onTouchEvent,Complex Method,Cyclomatic complexity of the method is 13,206
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,onTouchEvent,Long Identifier,The length of the identifier touchStartedOverAClickableSpan is 30.,206
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,onTouchEvent,Long Identifier,The length of the field clickableSpanUnderTouchOnActionDown is 35.,206
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,onTouchEvent,Long Statement,The length of the statement "if (!wasLongPressRegistered && touchStartedOverAClickableSpan && clickableSpanUnderTouch == clickableSpanUnderTouchOnActionDown) {" is 130.,206
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,onTouchEvent,Missing default,The following switch statement is missing a default case: switch (event.getAction()) {,206
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,cleanupOnTouchUp,Long Identifier,The length of the field clickableSpanUnderTouchOnActionDown is 35.,280
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,highlightUrl,Long Statement,The length of the statement "text.setSpan(new BackgroundColorSpan(textView.getHighlightColor())`spanStart`spanEnd`Spannable.SPAN_INCLUSIVE_INCLUSIVE);" is 121.,332
51_flickr-app-master,com.flickr.app.ui.custom,LinkifyMovement,dispatchUrlLongClick,Long Statement,The length of the statement "boolean handled=onLinkLongClickListener != null && onLinkLongClickListener.onLongClick(textView`clickableSpanWithText.text());" is 126.,393
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,onPageScrolled,Complex Conditional,The conditional expression positionOffset == 0 && mPreviousOffset == 0 && (position == 0 || position == mAdapter.getCount() - 1) is complex.,135
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,onPageScrolled,Complex Method,Cyclomatic complexity of the method is 8,135
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,onPageScrolled,Magic Number,The method contains a magic number: .5,135
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,onPageScrollStateChanged,Complex Conditional,The conditional expression state == ViewPager.SCROLL_STATE_IDLE && (position == 0 || position == mAdapter.getCount() - 1) is complex.,168
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,getCount,Magic Number,The method contains a magic number: 2,245
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,instantiateItem,Long Statement,The length of the statement "int realPosition=(mAdapter instanceof FragmentPagerAdapter || mAdapter instanceof FragmentStatePagerAdapter) ? position : toRealPosition(position);" is 147.,259
51_flickr-app-master,com.flickr.app.ui.custom,LoopViewPager,destroyItem,Complex Conditional,The conditional expression mBoundaryCaching && (position == realFirst || position == realLast) is complex.,275
