Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,ApplicationTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,TestEffectiveAndroidApplication,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; url; retweetCount; mediaUrl; CREATOR
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: title; url; retweetCount; mediaUrl; CREATOR
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.models,ScreenContainerModelImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.models,TopImageListModelImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.presenters,ScreenContainerPresenterImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.presenters,TopImagesListPresenterImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,ArticleActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_ARTICLE; TRANSITION_SHARED_ELEMENT; cardView; titleView; retweetView; webView
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,ImageActivity,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: EXTRA_IMAGE; TRANSITION_SHARED_ELEMENT; cardView; titleView; retweetView; imageView
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,LoginActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,MainActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,TopImagesListActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,RecyclerViewDemoOnGestureListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui.activities,TopArticleListActivityTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.ui,ScreenContainerImpl,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.util.image,CircleTransform,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.util.image,PicassoImageLoader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
