Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,ApplicationTest,ApplicationTest,3,1,0,10
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,EffectiveAndroidApplication,onCreate,4,1,0,14
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,EffectiveAndroidApplication,setUpFabric,4,1,0,20
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,PresenterHolder,getInstance,10,3,0,17
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,PresenterHolder,PresenterHolder,3,1,0,28
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,PresenterHolder,putPresenter,3,1,2,32
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,PresenterHolder,getPresenter,3,1,1,36
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,PresenterHolder,remove,3,1,1,40
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid,TestEffectiveAndroidApplication,setUpFabric,2,1,0,7
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,Article,6,1,4,18
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,getTitle,3,1,0,25
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,getUrl,3,1,0,30
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,getRetweetCount,3,1,0,34
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,equals,8,5,1,38
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,hashCode,6,1,0,52
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,compareTo,4,2,1,60
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,create,8,2,1,66
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,describeContents,3,1,0,76
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,writeToParcel,6,1,2,81
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,Article,6,1,1,89
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,createFromParcel,3,1,1,97
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,newArray,3,1,1,101
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Article,getMediaUrl,3,1,0,106
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,Image,5,1,3,18
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,create,8,2,1,24
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,getTitle,3,1,0,35
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,getUrl,3,1,0,39
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,getRetweetCount,3,1,0,43
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,getMediaUrl,3,1,0,47
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,equals,9,6,1,52
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,hashCode,7,1,0,66
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,describeContents,3,1,0,75
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,writeToParcel,6,1,2,80
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,Image,6,1,1,88
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,createFromParcel,3,1,1,96
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,newArray,3,1,1,100
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Image,compareTo,4,2,1,105
CodeSmells-in-application-MVP-5,com.israelferrer.effectiveandroid.entities,Profile,Profile,4,1,2,12
