Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
DebugRank-master,com.grapecity.debugrank.ui.solve,SolveViewBehaviorTests,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: language; puzzle; mActivityRule
DebugRank-master,com.grapecity.debugrank.ui.solve,SolveActivity,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SolveActivity; LanguagesActivity; PuzzlesActivity
DebugRank-master,com.grapecity.debugrank.ui.solve,SolveActivity,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 35 methods
DebugRank-master,com.grapecity.debugrank.ui.languages,LanguagesViewBehaviorTests,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mActivityRule
DebugRank-master,com.grapecity.debugrank.ui.languages,LanguagesActivity,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SolveActivity; LanguagesActivity; PuzzlesActivity
DebugRank-master,com.grapecity.debugrank.ui.puzzles,PuzzlesViewBehaviorTests,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: mActivityRule; language
DebugRank-master,com.grapecity.debugrank.ui.puzzles,PuzzlesAdapter,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ViewHolderItem; ViewHolderHeader in method onBindViewHolder
DebugRank-master,com.grapecity.debugrank.ui.puzzles,PuzzlesActivity,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: SolveActivity; LanguagesActivity; PuzzlesActivity
DebugRank-master,com.grapecity.debugrank.ui.base,RepositoryBehaviorTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.ui.base,BaseRecyclerViewActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.ui.base,BaseRecyclerViewActivity,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseActivity
DebugRank-master,com.grapecity.debugrank.ui.base,BaseFragment,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.runner,MyRunner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank,TestMyApp,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TestMyAppComponent; TestMyApp
DebugRank-master,com.grapecity.debugrank,ApplicationTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.injection.module,TestPuzzlesModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.injection.module,TestPuzzlesModule,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PuzzlesModule
DebugRank-master,com.grapecity.debugrank.injection.module,TestSolveResultModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.injection.module,TestSolveResultModule,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SolveResultModule
DebugRank-master,com.grapecity.debugrank.injection.module,TestSolveCodeModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.injection.module,TestSolveCodeModule,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): SolveCodeModule
DebugRank-master,com.grapecity.debugrank.injection.module,TestAppModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.injection.module,TestAppModule,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AppModule
DebugRank-master,com.grapecity.debugrank.injection.module,TestLanguagesModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
DebugRank-master,com.grapecity.debugrank.injection.module,TestLanguagesModule,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LanguagesModule
DebugRank-master,com.grapecity.debugrank.injection.module,TestRepositoryModule,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
