Project Name,Package Name,Architecture Smell,Cause of the Smell
Moviper-master,com.mateuszkoslacz.moviper,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ExampleInstrumentedTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]; [ExampleInstrumentedTest]; [ExampleInstrumentedTest]; [ExampleUnitTest]. LCC (Lack of Component Cohesion) = 1.0
Moviper-master,com.mateuszkoslacz.moviper.presenterbus,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): com.mateuszkoslacz.moviper.presenterbus.presentertest
Moviper-master,com.mateuszkoslacz.moviper.presenterbus,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ViperRxPresenterTest; Moviper; MoviperBundle; Config; Builder; MoviperTest; AnotherClasTestPresenter; Moviper; MoviperErrorHandler; Config; Builder; MoviperTest; TestPresenter]; [TestPresenter]; [MoviperBundle]. LCC (Lack of Component Cohesion) = 0.2
Moviper-master,com.mateuszkoslacz.moviper.base.exception,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [PresenterAccessFromPassiveView]; [PresentersAccessUtilNotEnabled]; [PresenterAlreadyRegisteredException]; [PresenterInstancesAccessNotEnabled]; [PresenterAccessFromPassiveView]; [PresentersAccessUtilNotEnabled]; [PresenterAlreadyRegisteredException]; [PresenterInstancesAccessNotEnabled]. LCC (Lack of Component Cohesion) = 1.0
Moviper-master,com.mateuszkoslacz.moviper.rxsample.viper.presenter,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 32
Moviper-master,com.mateuszkoslacz.moviper.rxsample.viper.presenter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mateuszkoslacz.moviper.rxsample.viper.presenter; com.mateuszkoslacz.moviper.rxsample.viper.view.activity
Moviper-master,com.mateuszkoslacz.moviper.rxsample.viper.presenter,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mateuszkoslacz.moviper.rxsample.viper.presenter; com.mateuszkoslacz.moviper.rxsample.viper.routing; com.mateuszkoslacz.moviper.rxsample.viper.view.activity
Moviper-master,com.mateuszkoslacz.moviper.rxsample.viper.presenter,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ListingPresenterWithoutViewTest; ListingPresenterTest; ListingPresenter; ListingPresenterWithoutViewTest; ListingPresenterTest; ListingPresenterWithoutViewTest; ListingPresenterTest; ListingPresenterWithoutViewTest; ListingPresenterTest; ListingPresenterWithoutViewTest; ListingPresenterTest; ListingPresenterWithoutViewTest; ListingPresenterTest]; [FullscreenPhotoPresenter]; [UserDetailsPresenter]; [FullscreenPhotoPresenter]; [UserDetailsPresenter]; [ListingPresenter]; [FullscreenPhotoPresenter]; [UserDetailsPresenter]; [ListingPresenter]; [FullscreenPhotoPresenter]; [UserDetailsPresenter]; [ListingPresenter]; [FullscreenPhotoPresenter]; [UserDetailsPresenter]; [ListingPresenter]; [SampleServicePresenter; MainPresenter]; [FullscreenPhotoPresenter]; [UserDetailsPresenter]; [ListingPresenter]. LCC (Lack of Component Cohesion) = 0.59
Moviper-master,com.mateuszkoslacz.moviper.rxsample.viper.view.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mateuszkoslacz.moviper.rxsample.viper.view.activity; com.mateuszkoslacz.moviper.rxsample.viper.presenter
Moviper-master,com.mateuszkoslacz.moviper.rxsample.viper.view.activity,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: com.mateuszkoslacz.moviper.rxsample.viper.view.activity; com.mateuszkoslacz.moviper.rxsample.viper.presenter; com.mateuszkoslacz.moviper.rxsample.viper.routing
