Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
55_SetTopBox-master,com.oeasy.stb.app.push,BaseEventListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.app.push,PushData,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: STATE_UN_READ; STATE_READED; STATE_EXECUTED; id; action; uid; tagsStr; state; createBy; createPf; createTime; effectTime; expireTime; readTime; executeTime; tags
55_SetTopBox-master,com.oeasy.stb.app.push,PushData,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
55_SetTopBox-master,com.oeasy.stb.app.push,PushManager,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 34 public methods
55_SetTopBox-master,com.oeasy.stb.app.push,RobotHandler,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; HEARTBEAT_REQUEST; HEARTBEAT_RESPONSE; listener
55_SetTopBox-master,com.oeasy.stb.app.push,ServerConfig,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods
55_SetTopBox-master,com.oeasy.stb.app.receiver,STBReceiver,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.app.service,STBService,Feature Envy,The tool detected a instance of this smell because showInCallDialog is more interested in members of the type: InCallDialog
55_SetTopBox-master,com.oeasy.stb.app.service,STBService,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: STBService; StbHandler
55_SetTopBox-master,com.oeasy.stb.app.service,STBService,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
55_SetTopBox-master,com.oeasy.stb.mvp.base,BaseActivity,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp.contract,Presenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp,IModel,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp,IPresenter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp,IView,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp.model.api,RetryWithDelay,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp.model.api,RetryWithDelay,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: TAG; maxRetries; retryDelaySecond; retryCount
55_SetTopBox-master,com.oeasy.stb.mvp.model.api.bean,BaseHttpConsumer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
55_SetTopBox-master,com.oeasy.stb.mvp.model.api.bean,BasePushAction,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseModel
55_SetTopBox-master,com.oeasy.stb.mvp.model.api.bean,BaseResponse,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): BaseModel
55_SetTopBox-master,com.oeasy.stb.mvp.model.database,DBInfo,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: AUTHORITIES; NOTI_PATH; BASE_URI; COMMUNITY_NOTI_INFO_URI; COMMUNITY_NOTI_INFO; COMMUNITY_NOTI_ID; COMMUNITY_NOTI_READ_STATE; COMMUNITY_NOTI_TIME
55_SetTopBox-master,com.oeasy.stb.mvp.model.database,DBInfo,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: AUTHORITIES; NOTI_PATH; BASE_URI; COMMUNITY_NOTI_INFO_URI; COMMUNITY_NOTI_INFO; COMMUNITY_NOTI_ID; COMMUNITY_NOTI_READ_STATE; COMMUNITY_NOTI_TIME
